city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Prague,CZ,14.4208,50.088,17.41,17.22,16.27,18.31,1021,77,1021,986,10000,3.13,330,,99,Clouds,overcast clouds,04n,7200
Warsaw,PL,21.0118,52.2298,20.57,20.46,18.13,21.63,1013,68,1013,1002,10000,5.8,274,10.59,97,Clouds,overcast clouds,04d,7200
Budapest,HU,19.0399,47.498,20.9,20.51,20.15,21.12,1016,56,1016,995,10000,1.79,308,3.58,1,Clear,clear sky,01d,7200
Lisbon,PT,-9.1333,38.7167,26.08,26.08,26.08,26.08,1016,30,1016,1008,10000,3.69,31,7.13,5,Clear,clear sky,01n,3600
Stockholm,SE,18.0649,59.3326,15.21,15.24,15.06,15.59,1000,94,1000,996,10000,1.64,187,4.45,99,Rain,light rain,10d,7200
Oslo,NO,10.7461,59.9127,11.63,10.44,11.63,11.63,1003,61,1003,979,10000,2.33,341,7.3,100,Clouds,overcast clouds,04d,7200
Copenhagen,DK,12.5655,55.6759,13.41,13.1,13.41,13.41,1010,88,1010,1008,10000,10.39,262,17.09,93,Clouds,overcast clouds,04d,7200
Helsinki,FI,24.9355,60.1695,15.9,16.05,14.43,16.65,1005,96,1005,1003,10000,4.92,151,5.81,94,Clouds,overcast clouds,04d,10800
Athens,GR,23.7162,37.9795,26.33,26.33,24.5,27.32,1009,59,1009,986,10000,0.45,60,0.89,5,Clear,clear sky,01n,10800
Dublin,US,-121.9358,37.7021,19.24,18.86,16.22,21.25,1013,63,1013,988,10000,3.13,196,6.26,19,Clouds,few clouds,02d,-25200
Zurich,CH,8.55,47.3667,19.18,19.14,18.8,19.26,1024,76,1024,966,10000,0.45,280,0.79,84,Clouds,broken clouds,04n,7200
Barcelona,ES,2.159,41.3888,25.47,25.43,22.33,26.97,1020,52,1020,1012,10000,0.89,245,3.13,57,Clouds,broken clouds,04n,7200
Beijing,CN,116.3972,39.9075,33.14,35.2,33.14,33.14,1003,45,1003,998,10000,1.98,184,3.33,6,Clear,clear sky,01d,28800
Shanghai,CN,121.4581,31.2222,28.54,35.29,28.54,28.54,1010,89,1010,1009,10000,1.71,53,2.21,100,Clouds,overcast clouds,04d,28800
Shenzhen,CN,114.0683,22.5455,30.87,37.87,29.65,31.23,1010,79,1010,1002,10000,6.7,111,8.83,19,Clouds,few clouds,02d,28800
Guangzhou,CN,113.25,23.1167,32.87,36.6,32.87,32.87,1010,52,1010,1009,10000,5.95,138,8.59,20,Rain,light rain,10d,28800
Harbin,CN,126.65,45.75,24.3,24.67,24.3,24.3,1003,72,1003,988,10000,6.26,203,8.67,100,Rain,moderate rain,10d,28800
Tokyo,JP,139.6917,35.6895,24.79,25.2,23.67,25.36,1012,72,1012,1010,10000,2.54,80,2.93,100,Clouds,overcast clouds,04d,32400
Seoul,KR,126.9778,37.5683,27.57,28.39,27.57,27.57,1011,55,1011,1001,10000,3.22,234,3.16,98,Clouds,overcast clouds,04d,32400
Bangkok,TH,100.5167,13.75,28.84,34.72,28.84,31.63,1008,82,1008,1007,10000,4.41,235,5.85,100,Clouds,overcast clouds,04d,25200
Singapore,SG,103.8501,1.2897,30.52,37.52,30.52,30.52,1011,80,1011,1012,10000,4.51,153,4.86,97,Clouds,overcast clouds,04d,28800
Hong Kong,HK,114.1577,22.2855,29.89,36.89,29.71,31.35,1011,79,1011,1005,10000,6.26,90,10.73,10,Clear,clear sky,01d,28800
Taipei,TW,121.5319,25.0478,34.39,41.39,34.39,34.39,1009,56,1009,992,10000,1.34,150,3.13,88,Clouds,overcast clouds,04d,28800
Kuala Lumpur,MY,101.6865,3.1431,30.47,37.47,30.12,31.01,1011,85,1011,999,10000,1.51,191,1.64,74,Clouds,broken clouds,04d,28800
Jakarta,ID,106.8451,-6.2146,29.98,34.29,28.94,30.61,1013,67,1013,1010,10000,3.13,172,3.58,60,Clouds,broken clouds,04d,25200
Manila,PH,120.9822,14.6042,32.17,39.17,31.7,33.34,1012,72,1012,1015,10000,0.89,84,8.94,99,Clouds,overcast clouds,04d,28800
Hanoi,VN,105.8412,21.0245,32.16,37.77,32.16,32.16,1006,61,1006,1006,10000,3.07,4,3.98,100,Clouds,overcast clouds,04d,25200
New York,US,-74.006,40.7143,33.57,38.45,30.32,34.52,1014,53,1014,1012,10000,2.24,312,2.68,0,Clear,clear sky,01n,-14400
Los Angeles,US,-118.2437,34.0522,20.31,20.28,17.91,22.73,1013,72,1013,993,10000,0.89,230,0.45,5,Clear,clear sky,01n,-25200
Chicago,US,-87.65,41.85,27.21,30.0,26.09,29.75,1017,78,1017,994,10000,2.24,313,2.68,42,Clouds,scattered clouds,03n,-18000
Houston,US,-95.3633,29.7633,29.31,34.92,27.75,29.5,1015,77,1015,1014,10000,1.79,170,3.58,21,Clouds,few clouds,02n,-18000
Phoenix,US,-112.074,33.4484,35.06,32.42,33.53,36.26,1007,11,1007,965,10000,2.8,283,3.17,0,Clear,clear sky,01n,-25200
Toronto,CA,-79.4163,43.7001,28.39,32.07,27.27,29.03,1014,74,1014,999,10000,0.45,284,2.24,9,Clear,clear sky,01n,-14400
Vancouver,CA,-123.1193,49.2497,13.8,13.59,12.9,14.61,1016,90,1016,1008,10000,3.58,120,,100,Clouds,overcast clouds,04d,-25200
Montreal,CA,-73.5878,45.5088,21.91,22.64,21.69,23.36,1010,95,1010,1006,10000,0.45,324,0.45,16,Clouds,few clouds,02n,-14400
Calgary,CA,-114.0853,51.0501,19.27,18.71,18.14,19.91,1007,56,1007,883,10000,0.45,134,0.89,8,Clear,clear sky,01d,-21600
Ottawa,CA,-75.6981,45.4112,27.57,29.12,26.23,27.84,1011,63,1011,1000,10000,0.45,0,2.24,38,Clouds,scattered clouds,03n,-14400
Sao Paulo,BR,-46.6361,-23.5475,16.16,16.21,16.16,20.25,1022,91,1022,931,10000,0.45,1,0.89,0,Clear,clear sky,01n,-10800
Rio de Janeiro,BR,-43.2075,-22.9028,25.2,25.92,25.2,25.2,1019,82,1019,1020,10000,1.65,342,1.77,0,Clear,clear sky,01n,-10800
Buenos Aires,AR,-58.3772,-34.6132,2.94,-0.55,1.67,3.86,1032,81,1032,1031,10000,3.81,208,6.88,0,Clear,clear sky,01n,-10800
Lima,PE,-77.0282,-12.0432,21.06,21.36,21.06,21.06,1012,82,1012,986,10000,4.25,168,4.06,25,Clouds,scattered clouds,03n,-18000
Bogota,CO,-74.0817,4.6097,11.86,11.19,11.37,12.49,1019,80,1019,739,2557,1.56,119,3.06,100,Clouds,overcast clouds,04n,-18000
Santiago,CL,-70.6483,-33.4569,10.43,9.1,8.25,11.34,1019,60,1019,932,10000,0.96,216,0.76,0,Clear,clear sky,01n,-14400
Caracas,VE,-66.8792,10.488,26.75,30.03,26.75,26.75,1016,90,1016,899,10000,1.62,164,1.56,100,Rain,light rain,10n,-14400
Quito,EC,-78.5249,-0.2299,11.45,10.66,11.45,11.45,1017,77,1017,724,10000,1.43,106,1.85,89,Clouds,overcast clouds,04n,-18000
Montevideo,UY,-56.1674,-34.8335,7.07,3.05,7.07,7.07,1029,72,1029,1026,10000,7.38,207,10.15,61,Clouds,broken clouds,04n,-10800
La Paz,BO,-68.15,-16.5,3.63,2.54,3.63,3.63,1025,78,1025,623,10000,1.39,39,1.5,49,Clouds,scattered clouds,03n,-14400
Cairo,EG,31.2497,30.0626,24.12,24.75,24.12,24.12,1010,83,1010,1005,10000,3.27,334,4.33,0,Clear,clear sky,01d,10800
Lagos,NG,3.75,6.5833,24.02,24.98,24.02,24.02,1013,96,1013,1013,10000,1.3,236,1.38,100,Clouds,overcast clouds,04n,3600
Nairobi,KE,36.8167,-1.2833,13.66,13.35,13.66,13.66,1019,87,1019,838,10000,0.41,58,0.87,92,Clouds,overcast clouds,04n,10800
Johannesburg,ZA,28.0436,-26.2023,1.5,1.5,0.45,1.58,1027,79,1027,830,10000,0.89,90,3.13,0,Clear,clear sky,01n,7200
Cape Town,ZA,18.4232,-33.9258,12.4,11.89,11.86,13.1,1022,84,1022,1021,10000,2.24,45,6.71,100,Clouds,overcast clouds,04n,7200
Casablanca,MA,-7.6192,33.5928,24.07,24.83,24.07,24.07,1012,88,1012,1004,10000,2.15,207,2.34,2,Clear,clear sky,01n,3600
Addis Ababa,ET,38.7469,9.025,14.55,14.05,14.55,14.55,1018,76,1018,771,10000,0.94,305,1.36,75,Clouds,broken clouds,04d,10800
Dar es Salaam,TZ,39.2695,-6.8235,20.82,21.23,20.82,20.82,1018,87,1018,1016,10000,1.92,212,3.18,31,Clouds,scattered clouds,03d,10800
Accra,GH,-0.1969,5.556,24.6,25.41,24.6,24.6,1014,88,1014,1011,10000,4.52,232,6.43,100,Clouds,overcast clouds,04n,0
Tunis,TN,9.0,34.0,27.82,26.97,27.82,27.82,1015,30,1015,1005,10000,4.42,68,6.3,0,Clear,clear sky,01d,3600
Sydney,AU,151.2073,-33.8679,19.16,18.18,17.44,19.84,1015,40,1015,1011,10000,1.79,230,5.36,15,Clouds,few clouds,02d,36000
Melbourne,US,-80.6081,28.0836,27.42,31.7,25.02,28.87,1017,88,1017,1016,10000,2.3,89,2.34,11,Clouds,few clouds,02n,-14400
Brisbane,AU,153.0281,-27.4679,24.23,24.41,22.57,25.08,1019,65,1019,1014,10000,2.68,238,6.71,31,Clouds,scattered clouds,03d,36000
Auckland,NZ,174.7667,-36.8667,12.28,11.29,11.42,13.21,1030,66,1030,1026,10000,1.34,27,2.68,0,Clear,clear sky,01d,43200
Wellington,NZ,174.7756,-41.2866,11.08,10.59,9.95,11.98,1025,90,1025,1013,10000,5.36,351,10.73,83,Clouds,broken clouds,04d,43200
Dubai,AE,55.3047,25.2582,35.33,42.33,35.33,35.33,1000,54,1000,1000,10000,4.52,88,5.25,6,Clear,clear sky,01d,14400
Doha,QA,51.5333,25.2867,35.56,34.65,35.56,35.56,1000,26,1000,998,10000,1.75,171,1.62,0,Clear,clear sky,01d,10800
Riyadh,SA,46.7219,24.6877,35.18,32.47,35.18,35.18,1005,9,1005,935,10000,3.62,349,4.3,6,Clear,clear sky,01d,10800
Abu Dhabi,AE,54.3667,24.4667,32.82,36.8,32.82,32.82,1001,53,1001,1001,10000,2.55,25,2.5,8,Clear,clear sky,01d,14400
Muscat,OM,58.5922,23.6139,30.19,36.55,30.19,30.19,1003,74,1003,993,10000,2.12,63,1.71,31,Clouds,scattered clouds,03d,14400
Istanbul,TR,28.9833,41.0351,24.53,25.6,24.53,26.11,1010,98,1010,1003,10000,1.94,34,2.95,43,Clouds,scattered clouds,03d,10800
Ankara,TR,32.8543,39.9199,22.34,22.12,21.25,22.34,1010,57,1010,891,10000,0.89,281,1.34,28,Clouds,scattered clouds,03d,10800
Tehran,IR,51.4215,35.6944,26.51,26.51,26.51,26.51,1010,18,1010,861,10000,2.74,168,2.27,0,Clear,clear sky,01d,12600
Baghdad,IQ,44.4009,33.3406,36.1,33.9,36.1,36.1,1001,17,1001,997,10000,8.1,320,11.09,0,Clear,clear sky,01d,10800
Amman,JO,35.945,31.9552,21.26,21.24,21.26,21.26,1010,69,1010,919,10000,5.91,284,8.04,1,Clear,clear sky,01d,10800
Mumbai,IN,72.8479,19.0144,28.62,33.9,28.62,28.62,1007,81,1007,1006,2565,10.08,260,11.62,100,Clouds,overcast clouds,04d,19800
Delhi,IN,77.2167,28.6667,35.61,40.14,35.61,35.61,1001,45,1001,977,10000,2.45,143,2.56,15,Clouds,few clouds,02d,19800
Bangalore,IN,77.6033,12.9762,26.51,26.51,24.06,27.97,1011,69,1011,914,10000,9.68,265,12.69,100,Clouds,overcast clouds,04d,19800
Chennai,IN,80.2785,13.0878,33.49,39.3,32.27,33.87,1008,56,1008,1007,10000,1.79,198,3.58,100,Clouds,overcast clouds,04d,19800
Kolkata,IN,88.3697,22.5697,34.04,40.67,34.04,34.04,1000,56,1000,999,10000,5.74,102,6.51,97,Clouds,overcast clouds,04d,19800
Islamabad,PK,73.1338,33.7104,32.13,39.13,32.13,32.13,1005,72,1005,925,10000,2.22,303,1.7,86,Clouds,overcast clouds,04d,18000
Lahore,PK,74.3436,31.5497,36.46,38.35,36.46,36.46,1001,35,1001,978,10000,2.57,87,2.66,0,Clear,clear sky,01d,18000
Dhaka,BD,90.4074,23.7104,33.79,40.42,33.79,33.79,1002,57,1002,1001,10000,6.6,147,7.85,98,Clouds,overcast clouds,04d,21600
Colombo,LK,79.8478,6.9319,30.02,36.89,30.02,30.02,1011,77,1011,1012,10000,7.2,255,9.66,100,Clouds,overcast clouds,04d,19800
Kathmandu,NP,85.3167,27.7167,26.54,26.54,26.54,26.54,1005,72,1005,847,10000,1.21,260,1.14,85,Clouds,overcast clouds,04d,20700
Murmansk,RU,34.0,68.0,14.34,13.53,14.34,14.34,1009,65,1009,978,10000,3.65,65,4.15,13,Clouds,few clouds,02n,10800
Arkhangelsk,RU,40.5433,64.5401,12.31,12.05,12.31,12.31,1002,94,1002,1000,10000,5.37,60,12.95,100,Rain,light rain,10d,10800
Sochi,RU,39.7303,43.6,24.03,24.29,24.03,24.03,1009,69,1009,993,10000,2.14,132,2.78,25,Clouds,scattered clouds,03d,10800
Vladivostok,RU,131.8735,43.1056,16.79,16.93,16.79,16.79,1010,92,1010,1009,10000,4.55,162,7.43,90,Clouds,overcast clouds,04d,36000
Irkutsk,RU,104.2964,52.2978,28.2,27.77,28.2,28.2,1007,39,1007,959,10000,4.01,306,4.85,95,Clouds,overcast clouds,04d,28800
Yakutsk,RU,129.7331,62.0339,28.35,26.93,28.35,28.35,1004,17,1004,994,10000,3.49,61,3.93,0,Clear,clear sky,01d,32400
Petropavlovsk-Kamchatsky,RU,158.6483,53.0452,9.1,7.34,9.1,9.1,1015,89,1015,998,10000,3.15,18,6.79,100,Rain,light rain,10d,43200
Kaliningrad,RU,20.511,54.7065,16.48,16.48,16.48,16.48,1011,88,1011,1008,10000,6.73,263,11.53,69,Clouds,broken clouds,04d,7200
Smolensk,RU,33.0,55.0,17.7,17.75,17.7,17.7,1011,85,1011,987,10000,1.74,22,2.5,18,Clouds,few clouds,02d,10800
Tver,RU,35.8931,56.8619,17.53,17.38,17.53,17.53,1010,78,1010,992,10000,3.04,298,5.85,42,Clouds,scattered clouds,03d,10800
Munich,DE,11.5755,48.1374,17.31,17.21,16.88,17.92,1024,81,1024,962,10000,2.24,276,3.13,100,Clouds,overcast clouds,04d,7200
Hamburg,DE,10.0,53.55,14.93,14.57,14.6,15.55,1020,80,1020,1018,10000,5.36,260,0.0,28,Clouds,scattered clouds,03d,7200
Milan,IT,9.1895,45.4643,24.41,24.81,22.19,24.93,1019,73,1019,1005,10000,0.73,57,1.06,1,Clear,clear sky,01d,7200
Naples,IT,14.25,40.8333,24.78,24.28,24.58,25.97,1014,37,1014,1010,10000,1.34,46,4.02,53,Clouds,broken clouds,04d,7200
Valencia,ES,-0.8333,39.3333,22.05,22.09,22.05,22.05,1022,68,1022,964,10000,1.35,271,1.27,0,Clear,clear sky,01d,7200
Seville,ES,-5.9761,37.3824,26.57,26.57,25.04,27.22,1017,68,1017,1014,10000,2.24,30,4.02,5,Clear,clear sky,01d,7200
Porto,PT,-8.611,41.1496,22.14,21.48,22.14,22.14,1019,41,1019,1011,10000,6.06,63,11.29,0,Clear,clear sky,01d,3600
Lyon,FR,4.5833,45.75,19.59,19.35,18.6,19.83,1024,67,1024,964,10000,1.13,287,2.24,69,Clouds,broken clouds,04d,7200
Marseille,FR,5.5,43.3333,22.51,21.91,22.51,25.75,1018,42,1018,999,10000,3.08,358,3.88,1,Clear,clear sky,01d,7200
Geneva,US,-88.3054,41.8875,21.51,21.96,21.03,22.79,1017,86,1017,988,4303,1.79,337,4.92,86,Rain,heavy intensity rain,10n,-18000
Osaka,JP,135.5022,34.6937,30.38,31.62,27.42,31.02,1010,50,1010,1006,10000,2.71,262,2.76,79,Clouds,broken clouds,04d,32400
Nagoya,JP,136.9064,35.1815,30.54,32.62,30.54,30.54,1010,54,1010,1010,10000,0.89,190,4.02,82,Clouds,broken clouds,04d,32400
Busan,KR,129.0403,35.1028,23.96,24.5,23.96,23.96,1011,80,1011,1007,10000,4.96,200,5.5,100,Clouds,overcast clouds,04d,32400
Incheon,KR,126.4161,37.45,21.16,21.81,21.16,21.16,1010,95,1010,1010,10000,2.96,231,3.49,99,Clouds,overcast clouds,04d,32400
Chiang Mai,TH,99.0,18.75,31.75,38.75,30.78,32.81,1004,68,1004,961,10000,1.87,194,2.11,94,Clouds,overcast clouds,04d,25200
Phuket,TH,98.25,8.0,30.05,36.71,30.05,30.05,1010,76,1010,1006,10000,5.16,254,7.15,100,Clouds,overcast clouds,04d,25200
Siem Reap,KH,104.0,13.5,29.78,36.47,29.78,29.78,1006,78,1006,998,10000,2.86,235,6.43,100,Clouds,overcast clouds,04d,25200
Vientiane,LA,102.6,17.9667,31.63,38.63,31.62,31.63,1004,74,1004,983,10000,1.28,121,1.86,98,Clouds,overcast clouds,04d,25200
Yangon,MM,96.1561,16.8053,25.44,26.42,25.44,25.44,1007,91,1007,1006,10000,3.16,170,5.7,100,Clouds,overcast clouds,04d,23400
Ulaanbaatar,MN,106.8832,47.9077,18.13,18.04,18.13,18.13,1008,78,1008,846,10000,2.14,270,2.47,100,Clouds,overcast clouds,04d,28800
San Francisco,US,-122.4194,37.7749,13.45,12.99,12.29,14.67,1014,82,1014,1011,10000,4.92,214,7.6,23,Clouds,few clouds,02n,-25200
San Diego,US,-117.1573,32.7153,18.32,18.43,17.2,19.45,1014,85,1014,1010,10000,4.47,308,6.26,3,Clear,clear sky,01n,-25200
Dallas,US,-96.7836,32.7668,28.25,31.45,27.33,29.56,1016,72,1016,997,10000,2.24,103,4.47,23,Clouds,few clouds,02n,-18000
Miami,US,-80.1937,25.7743,27.83,31.97,26.11,28.34,1016,82,1016,1015,10000,3.28,146,3.62,47,Rain,light rain,10n,-14400
Boston,US,-71.0598,42.3584,28.38,32.05,26.25,29.32,1011,74,1011,1007,10000,2.89,259,8.13,3,Clear,clear sky,01n,-14400
Philadelphia,US,-75.1638,39.9523,29.15,34.71,27.28,30.64,1015,78,1015,1010,10000,2.11,268,8.07,0,Clear,clear sky,01n,-14400
Atlanta,US,-84.388,33.749,26.06,26.06,24.53,27.72,1018,85,1018,984,10000,0.73,186,2.06,3,Clear,clear sky,01n,-14400
Detroit,US,-83.0458,42.3314,27.99,31.19,27.36,28.51,1016,74,1016,995,10000,2.16,256,7.77,1,Clear,clear sky,01n,-14400
Seattle,US,-122.3321,47.6062,16.63,16.52,15.54,17.6,1017,83,1017,1007,10000,3.13,205,7.15,97,Clouds,overcast clouds,04n,-25200
Denver,US,-104.9847,39.7392,23.03,22.43,20.8,25.02,1008,40,1008,835,10000,0.89,11,1.79,100,Clouds,overcast clouds,04n,-21600
Medellin,CO,-75.5636,6.2518,14.9,14.69,14.85,15.38,1014,86,1014,806,10000,0.45,78,1.34,100,Clouds,overcast clouds,04n,-18000
Cali,CO,-76.5225,3.4372,23.34,23.82,23.32,23.34,1012,80,1012,871,9984,0.45,267,0.45,67,Clouds,broken clouds,04n,-18000
Guayaquil,EC,-79.9,-2.1667,24.41,25.2,24.41,24.41,1010,88,1010,1009,10000,1.43,234,3.26,82,Clouds,broken clouds,04n,-18000
Asuncion,PY,-57.6359,-25.3007,9.58,8.51,9.58,9.58,1027,85,1027,1017,10000,2.24,169,3.58,98,Clouds,overcast clouds,04n,-10800
Sucre,BO,-65.2627,-19.0333,8.64,8.04,8.64,8.64,1021,91,1021,733,10000,1.55,16,1.75,53,Clouds,broken clouds,04n,-14400
Alexandria,EG,29.9553,31.2156,26.42,26.42,26.42,26.42,1011,74,1011,1011,10000,5.11,298,5.81,0,Clear,clear sky,01d,10800
Kinshasa,CD,15.3215,-4.3246,20.79,20.73,20.79,20.79,1016,69,1016,983,10000,1.49,252,2.97,40,Clouds,scattered clouds,03d,3600
Luanda,AO,13.2343,-8.8368,17.19,17.24,17.19,17.19,1017,87,1017,1008,10000,2.17,160,2.4,0,Clear,clear sky,01d,3600
Maputo,MZ,32.5892,-25.9653,17.4,17.1,17.4,17.4,1024,73,1024,1016,10000,3.34,207,5.16,1,Clear,clear sky,01d,7200
Dakar,SN,-17.4441,14.6937,26.81,29.75,26.81,26.81,1015,85,1015,1015,10000,4.2,331,4.21,52,Rain,light rain,10n,0
Perth,AU,115.8333,-31.9333,16.2,15.49,15.02,16.69,1027,62,1027,1024,10000,1.79,63,3.58,6,Clear,clear sky,01d,28800
Adelaide,AU,138.6,-34.9333,13.64,12.97,12.96,14.61,1025,73,1025,1009,10000,3.13,255,5.81,55,Clouds,broken clouds,04d,34200
Christchurch,NZ,172.6333,-43.5333,8.84,8.84,8.84,8.84,1020,65,1020,1014,10000,0.45,342,7.15,100,Clouds,overcast clouds,04n,43200
Port Moresby,PG,147.1797,-9.4431,26.24,26.24,26.24,26.24,1011,68,1011,1008,10000,8.02,163,9.54,29,Clouds,scattered clouds,03d,36000
Suva,FJ,178.4415,-18.1416,20.85,20.98,20.85,20.85,1016,76,1016,1013,10000,7.42,135,9.95,49,Clouds,scattered clouds,03n,43200
Kuwait City,KW,47.9783,29.3697,39.88,40.17,39.88,39.88,1000,23,1000,998,10000,6.45,336,8.67,0,Clear,clear sky,01d,10800
Manama,BH,50.5832,26.2154,34.31,35.2,34.31,34.31,1000,37,1000,1000,10000,2.84,224,2.63,0,Clear,clear sky,01d,10800
Sanaa,YE,44.2067,15.3547,25.85,24.83,25.85,25.85,1013,13,1013,763,10000,3.05,46,4.65,86,Clouds,overcast clouds,04d,10800
Damascus,SY,36.2913,33.5102,26.18,26.18,26.18,26.18,1010,42,1010,924,10000,0.45,238,0.45,0,Clear,clear sky,01d,10800
Beirut,LB,35.4944,33.8889,27.43,29.2,27.43,27.43,1008,66,1008,1001,10000,6.64,207,6.68,0,Clear,clear sky,01d,10800
Hyderabad,IN,78.4744,17.3753,24.98,25.54,24.98,24.98,1006,77,1006,944,10000,8.6,263,15.0,100,Clouds,overcast clouds,04d,19800
Pune,IN,73.8553,18.5196,25.21,25.9,24.21,25.78,1009,81,1009,935,10000,5.1,251,12.22,100,Clouds,overcast clouds,04d,19800
Ahmedabad,IN,72.6167,23.0333,29.45,33.95,29.45,29.45,1004,71,1004,999,10000,2.7,284,4.55,100,Clouds,overcast clouds,04d,19800
Jaipur,IN,75.8167,26.9167,35.14,37.79,35.14,35.14,1001,41,1001,955,10000,2.3,301,3.66,85,Clouds,overcast clouds,04d,19800
Lucknow,IN,80.9167,26.85,37.08,39.5,37.08,37.08,1000,35,1000,986,10000,3.92,107,5.24,64,Clouds,broken clouds,04d,19800
Macau,MO,113.5461,22.2006,31.6,38.6,31.6,31.6,1009,76,1009,1006,10000,8.75,114,11.44,33,Rain,light rain,10d,28800
Bishkek,KG,74.59,42.87,20.97,20.98,20.97,20.97,1013,71,1013,914,10000,4.18,88,4.29,88,Rain,light rain,10d,21600
Tashkent,UZ,69.2163,41.2646,29.26,27.98,29.26,29.26,1009,28,1009,961,10000,1.84,136,1.59,57,Clouds,broken clouds,04d,18000
Ashgabat,TM,58.3833,37.95,29.18,27.81,29.18,29.18,1010,26,1010,966,10000,1.99,58,2.1,1,Clear,clear sky,01d,18000
