city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Calgary,CA,-114.0853,51.0501,11.11,10.21,10.41,11.95,1007,74,1007,882,10000,1.34,282,1.34,100,Clouds,overcast clouds,04n,-21600
Ottawa,CA,-75.6981,45.4112,13.95,11.95,13.4,13.95,1006,21,1006,996,10000,1.57,175,4.27,11,Clouds,few clouds,02n,-14400
Sao Paulo,BR,-46.6361,-23.5475,13.94,13.84,13.94,14.14,1021,94,1021,930,10000,0.45,83,0.45,75,Clouds,broken clouds,04n,-10800
Rio de Janeiro,BR,-43.2075,-22.9028,22.65,23.32,22.65,22.65,1020,90,1020,1021,10000,0.08,256,0.66,81,Clouds,broken clouds,04n,-10800
Buenos Aires,AR,-58.3772,-34.6132,11.24,9.93,10.0,11.64,1022,58,1022,1021,10000,0.45,113,1.79,28,Clouds,scattered clouds,03n,-10800
Lima,PE,-77.0282,-12.0432,21.61,21.99,21.61,21.61,1015,83,1015,989,10000,2.86,195,2.09,93,Clouds,overcast clouds,04n,-18000
Bogota,CO,-74.0817,4.6097,11.72,11.19,11.2,12.04,1021,86,1021,740,10000,1.4,123,2.16,96,Clouds,overcast clouds,04n,-18000
Santiago,CL,-70.6483,-33.4569,17.48,16.22,15.41,18.66,1013,36,1013,928,10000,1.14,81,1.08,81,Clouds,broken clouds,04n,-14400
Caracas,VE,-66.8792,10.488,25.63,26.68,25.63,25.63,1017,93,1017,899,10000,1.39,167,1.28,43,Rain,light rain,10n,-14400
Quito,EC,-78.5249,-0.2299,8.33,7.52,8.33,8.33,1021,81,1021,724,10000,1.71,129,1.56,53,Clouds,broken clouds,04n,-18000
Montevideo,UY,-56.1674,-34.8335,10.97,10.03,10.97,10.97,1021,73,1021,1018,10000,4.11,197,8.7,0,Clear,clear sky,01n,-10800
La Paz,BO,-68.15,-16.5,4.49,3.02,4.49,4.49,1021,70,1021,622,10000,1.78,78,1.89,8,Clear,clear sky,01n,-14400
Cairo,EG,31.2497,30.0626,24.12,24.49,24.12,24.12,1015,73,1015,1010,10000,3.77,22,4.38,0,Clear,clear sky,01d,10800
Lagos,NG,3.75,6.5833,24.28,25.22,24.28,24.28,1015,94,1015,1015,10000,0.55,201,0.73,92,Clouds,overcast clouds,04n,3600
Nairobi,KE,36.8167,-1.2833,15.66,15.5,15.66,15.66,1022,85,1022,841,10000,1.46,135,3.2,98,Clouds,overcast clouds,04d,10800
Johannesburg,ZA,28.0436,-26.2023,9.71,9.71,8.26,9.91,1028,88,1028,834,10000,1.29,56,3.38,7,Clear,clear sky,01n,7200
Cape Town,ZA,18.4232,-33.9258,14.07,13.62,13.94,14.21,1024,80,1024,1023,10000,0.45,30,0.89,1,Clear,clear sky,01n,7200
Casablanca,MA,-7.6192,33.5928,20.62,21.01,20.62,20.62,1015,87,1015,1007,10000,2.37,250,2.89,30,Clouds,scattered clouds,03n,3600
Addis Ababa,ET,38.7469,9.025,17.12,16.4,17.12,17.12,1020,58,1020,774,10000,1.47,236,1.16,34,Clouds,scattered clouds,03d,10800
Dar es Salaam,TZ,39.2695,-6.8235,23.85,24.56,23.85,23.85,1020,87,1020,1017,10000,2.49,189,6.47,93,Clouds,overcast clouds,04d,10800
Accra,GH,-0.1969,5.556,25.22,26.1,25.22,25.22,1014,88,1014,1011,10000,1.42,261,1.71,98,Clouds,overcast clouds,04n,0
Tunis,TN,9.0,34.0,24.92,24.98,24.92,24.92,1018,58,1018,1007,10000,5.88,61,11.28,40,Clouds,scattered clouds,03d,3600
Sydney,AU,151.2073,-33.8679,19.95,19.72,19.15,20.73,1023,66,1023,1018,10000,1.89,39,2.25,96,Clouds,overcast clouds,04d,36000
Melbourne,US,-80.6081,28.0836,25.61,26.32,23.91,26.14,1015,80,1015,1015,10000,3.45,256,5.15,73,Rain,light rain,10n,-14400
Brisbane,AU,153.0281,-27.4679,20.91,20.65,20.01,22.1,1026,61,1026,1020,10000,1.79,71,2.68,73,Clouds,broken clouds,04d,36000
Auckland,NZ,174.7667,-36.8667,14.03,13.21,13.56,15.17,1015,66,1015,1011,10000,1.34,241,3.58,81,Clouds,broken clouds,04d,43200
Wellington,NZ,174.7756,-41.2866,10.21,9.43,9.39,12.59,1014,82,1014,1002,10000,4.02,147,11.62,34,Clouds,scattered clouds,03d,43200
Dubai,AE,55.3047,25.2582,31.75,33.68,31.75,31.75,1004,49,1004,1003,10000,3.5,192,4.43,0,Clear,clear sky,01d,14400
Doha,QA,51.5333,25.2867,36.38,35.57,36.38,36.38,1004,25,1004,1003,10000,10.35,340,12.78,0,Clear,clear sky,01d,10800
Riyadh,SA,46.7219,24.6877,32.51,30.19,32.51,32.51,1011,12,1011,941,10000,4.45,357,6.09,0,Clear,clear sky,01d,10800
Abu Dhabi,AE,54.3667,24.4667,31.12,34.36,31.12,31.12,1003,57,1003,1004,10000,2.32,245,2.58,0,Clear,clear sky,01d,14400
Muscat,OM,58.5922,23.6139,33.13,37.78,33.13,33.13,1004,54,1004,995,10000,3.65,44,2.05,0,Clear,clear sky,01d,14400
Istanbul,TR,28.9833,41.0351,20.09,20.77,20.09,21.11,1018,100,1018,1010,10000,4.65,63,7.29,49,Clouds,scattered clouds,03d,10800
Ankara,TR,32.8543,39.9199,19.0,18.37,19.0,19.0,1017,54,1017,898,10000,1.52,65,1.77,2,Clear,clear sky,01d,10800
Tehran,IR,51.4215,35.6944,23.73,23.02,23.73,23.73,1015,33,1015,866,10000,2.68,180,,0,Clear,clear sky,01d,12600
Baghdad,IQ,44.4009,33.3406,35.3,33.05,35.3,35.3,1007,17,1007,1003,10000,7.81,330,11.44,0,Clear,clear sky,01d,10800
Amman,JO,35.945,31.9552,22.46,21.94,22.46,22.46,1015,45,1015,924,10000,2.61,292,2.86,0,Clear,clear sky,01d,10800
Mumbai,IN,72.8479,19.0144,30.67,34.39,30.67,30.67,1011,61,1011,1010,10000,5.49,234,5.21,59,Clouds,broken clouds,04d,19800
Delhi,IN,77.2167,28.6667,36.32,36.66,36.32,36.32,1005,30,1005,980,10000,2.88,232,2.88,11,Clouds,few clouds,02d,19800
Bangalore,IN,77.6033,12.9762,27.84,30.24,25.62,30.2,1012,69,1012,915,10000,5.51,310,6.36,96,Clouds,overcast clouds,04d,19800
Chennai,IN,80.2785,13.0878,32.57,39.57,32.22,33.46,1007,70,1007,1007,10000,2.68,199,3.13,95,Clouds,overcast clouds,04d,19800
Kolkata,IN,88.3697,22.5697,36.79,42.85,36.79,36.79,1005,45,1005,1004,10000,4.44,196,3.97,7,Clear,clear sky,01d,19800
Islamabad,PK,73.1338,33.7104,33.24,37.39,33.24,33.24,1006,52,1006,927,10000,2.57,191,1.97,14,Clouds,few clouds,02d,18000
Lahore,PK,74.3436,31.5497,37.97,38.14,37.97,37.97,1004,26,1004,980,10000,2.19,138,1.49,0,Clear,clear sky,01d,18000
Dhaka,BD,90.4074,23.7104,34.53,39.58,34.53,34.53,1006,50,1006,1005,10000,3.69,186,3.59,18,Clouds,few clouds,02d,21600
Colombo,LK,79.8478,6.9319,30.02,35.58,30.02,30.02,1012,72,1012,1012,10000,6.46,241,7.79,100,Clouds,overcast clouds,04d,19800
Kathmandu,NP,85.3167,27.7167,28.66,28.53,28.66,28.66,1008,43,1008,849,10000,2.82,286,2.54,5,Clear,clear sky,01d,20700
Murmansk,RU,34.0,68.0,10.53,9.94,10.53,10.53,1002,88,1002,970,10000,3.54,14,5.45,100,Rain,light rain,10n,10800
Arkhangelsk,RU,40.5433,64.5401,14.43,14.23,14.43,14.43,998,88,998,997,10000,4.93,140,9.36,95,Clouds,overcast clouds,04d,10800
Sochi,RU,39.7303,43.6,22.27,21.75,22.27,22.27,1020,46,1020,1005,10000,0.23,335,0.32,14,Clouds,few clouds,02d,10800
Vladivostok,RU,131.8735,43.1056,14.74,14.75,14.74,14.74,1012,95,1012,1011,2370,3.67,156,5.07,100,Clouds,overcast clouds,04d,36000
Irkutsk,RU,104.2964,52.2978,16.9,16.42,16.9,16.9,1008,68,1008,959,10000,4.69,319,7.93,98,Clouds,overcast clouds,04d,28800
Yakutsk,RU,129.7331,62.0339,29.05,28.25,29.05,29.05,1000,35,1000,990,10000,1.76,182,4.01,73,Clouds,broken clouds,04d,32400
Petropavlovsk-Kamchatsky,RU,158.6483,53.0452,10.0,8.96,10.0,10.0,1016,81,1016,999,4602,2.31,171,1.4,97,Clouds,overcast clouds,04d,43200
Kaliningrad,RU,20.511,54.7065,13.74,13.47,13.74,13.74,1012,88,1012,1009,10000,5.47,278,9.5,11,Clouds,few clouds,02d,7200
Smolensk,RU,33.0,55.0,10.9,10.58,10.9,10.9,1007,97,1007,983,10000,4.22,225,9.19,100,Clouds,overcast clouds,04d,10800
Tver,RU,35.8931,56.8619,10.93,10.56,10.93,10.93,1005,95,1005,987,8901,4.19,214,7.57,76,Clouds,broken clouds,04d,10800
Munich,DE,11.5755,48.1374,17.18,16.91,14.77,17.47,1020,75,1020,958,10000,3.51,242,9.96,64,Clouds,broken clouds,04d,7200
Hamburg,DE,10.0,53.55,9.37,9.37,9.05,9.99,1018,94,1018,1016,10000,0.18,241,0.42,99,Clouds,overcast clouds,04d,7200
Milan,IT,9.1895,45.4643,21.59,21.92,19.97,22.21,1019,81,1019,1005,10000,1.34,76,4.02,10,Clear,clear sky,01d,7200
Naples,IT,14.25,40.8333,21.77,21.1,21.73,23.19,1019,42,1019,1015,10000,0.6,42,0.95,8,Clear,clear sky,01d,7200
Valencia,ES,-0.8333,39.3333,19.1,18.71,19.1,19.1,1019,63,1019,961,10000,1.72,293,1.56,0,Clear,clear sky,01d,7200
Seville,ES,-5.9761,37.3824,22.57,22.81,21.15,22.83,1016,74,1016,1013,10000,2.68,65,4.02,0,Clear,clear sky,01n,7200
Porto,PT,-8.611,41.1496,17.82,17.9,17.82,17.82,1018,86,1018,1009,10000,1.25,342,1.26,0,Clear,clear sky,01n,3600
Lyon,FR,4.5833,45.75,16.46,16.22,16.38,16.94,1020,79,1020,960,10000,0.89,240,4.02,11,Clouds,few clouds,02d,7200
Marseille,FR,5.5,43.3333,17.97,17.81,17.97,17.97,1018,76,1018,999,10000,1.35,6,1.43,1,Clear,clear sky,01d,7200
Geneva,US,-88.3054,41.8875,15.05,14.52,13.93,16.29,1004,73,1004,977,10000,3.8,248,9.73,44,Clouds,scattered clouds,03n,-18000
Osaka,JP,135.5022,34.6937,28.43,29.38,28.24,28.84,1013,54,1013,1008,10000,1.15,103,2.76,100,Rain,light rain,10d,32400
Nagoya,JP,136.9064,35.1815,27.2,27.96,27.2,27.79,1015,55,1015,1016,10000,2.68,182,7.6,100,Clouds,overcast clouds,04d,32400
Busan,KR,129.0403,35.1028,25.05,25.54,25.05,25.05,1011,74,1011,1007,10000,3.5,169,3.12,69,Clouds,broken clouds,04d,32400
Incheon,KR,126.4161,37.45,18.92,19.03,18.92,18.92,1011,83,1011,1010,10000,3.91,292,4.38,100,Clouds,overcast clouds,04d,32400
Chiang Mai,TH,99.0,18.75,32.79,38.31,30.96,33.45,1008,58,1008,965,10000,2.16,201,2.94,93,Clouds,overcast clouds,04d,25200
Phuket,TH,98.25,8.0,32.27,39.27,32.27,32.27,1012,71,1012,1009,10000,3.7,282,3.41,97,Clouds,overcast clouds,04d,25200
Siem Reap,KH,104.0,13.5,33.42,37.46,33.42,33.42,1009,51,1009,1001,10000,2.75,265,3.83,100,Clouds,overcast clouds,04d,25200
Vientiane,LA,102.6,17.9667,31.63,38.02,31.06,31.63,1008,66,1008,987,10000,3.22,294,4.19,98,Clouds,overcast clouds,04d,25200
Yangon,MM,96.1561,16.8053,26.79,29.61,26.79,26.79,1010,84,1010,1010,10000,2.89,216,6.14,100,Clouds,overcast clouds,04d,23400
Ulaanbaatar,MN,106.8832,47.9077,23.12,22.56,23.12,23.12,1002,41,1002,842,10000,7.1,305,7.52,100,Clouds,overcast clouds,04d,28800
San Francisco,US,-122.4194,37.7749,14.8,14.37,13.73,15.87,1013,78,1013,1009,10000,5.81,227,8.05,39,Clouds,scattered clouds,03n,-25200
San Diego,US,-117.1573,32.7153,18.72,18.89,17.64,20.01,1013,86,1013,1009,10000,3.13,318,5.36,17,Clouds,few clouds,02n,-25200
Dallas,US,-96.7836,32.7668,26.66,26.66,25.64,27.9,1008,78,1008,990,10000,0.89,102,1.34,0,Clear,clear sky,01n,-18000
Miami,US,-80.1937,25.7743,27.17,30.23,25.56,28.34,1017,81,1017,1016,10000,2.66,169,2.52,58,Clouds,broken clouds,04n,-14400
Boston,US,-71.0598,42.3584,15.77,15.15,13.44,17.27,1010,67,1010,1006,10000,2.6,236,8.49,14,Clouds,few clouds,02n,-14400
Philadelphia,US,-75.1638,39.9523,18.14,18.12,16.26,18.87,1010,81,1010,1005,10000,1.34,212,3.13,64,Clouds,broken clouds,04n,-14400
Atlanta,US,-84.388,33.749,20.41,20.75,19.25,21.2,1011,86,1011,978,10000,0.45,60,0.89,100,Rain,light rain,10n,-14400
Detroit,US,-83.0458,42.3314,17.45,17.18,15.03,17.77,1003,74,1003,981,10000,3.2,219,10.32,68,Clouds,broken clouds,04n,-14400
Seattle,US,-122.3321,47.6062,14.91,14.36,13.86,16.04,1017,73,1017,1008,10000,3.79,71,8.29,13,Clouds,few clouds,02n,-25200
Denver,US,-104.9847,39.7392,25.65,24.82,23.84,27.47,1002,21,1002,829,10000,3.33,234,6.18,1,Clear,clear sky,01n,-21600
Medellin,CO,-75.5636,6.2518,13.41,12.56,13.1,16.53,1018,67,1018,808,10000,0.45,105,1.79,86,Clouds,overcast clouds,04n,-18000
Cali,CO,-76.5225,3.4372,22.23,22.57,22.21,22.23,1016,79,1016,874,10000,1.34,263,0.45,51,Clouds,broken clouds,04n,-18000
Guayaquil,EC,-79.9,-2.1667,25.53,26.41,25.53,25.53,1013,87,1013,1012,10000,2.34,212,5.0,88,Clouds,overcast clouds,04n,-18000
Asuncion,PY,-57.6359,-25.3007,11.25,10.7,11.25,11.25,1021,87,1021,1011,10000,0.45,174,0.89,33,Clouds,scattered clouds,03n,-10800
Sucre,BO,-65.2627,-19.0333,10.23,9.14,10.23,10.23,1017,70,1017,731,10000,1.32,19,1.28,10,Clear,clear sky,01n,-14400
Alexandria,EG,29.9553,31.2156,23.83,23.89,23.83,23.83,1016,62,1016,1016,10000,2.49,6,2.84,0,Clear,clear sky,01d,10800
Kinshasa,CD,15.3215,-4.3246,21.2,21.46,21.2,21.2,1016,80,1016,984,10000,1.12,256,1.6,9,Clear,clear sky,01n,3600
Luanda,AO,13.2343,-8.8368,19.04,19.43,19.04,19.04,1017,93,1017,1008,10000,3.43,129,4.09,33,Clouds,scattered clouds,03n,3600
Maputo,MZ,32.5892,-25.9653,17.9,18.17,17.9,17.9,1027,93,1027,1019,10000,0.89,46,2.24,10,Clear,clear sky,01d,7200
Dakar,SN,-17.4441,14.6937,24.58,25.42,24.58,24.58,1014,89,1014,1014,10000,3.13,51,5.36,78,Clouds,broken clouds,04n,0
Perth,AU,115.8333,-31.9333,17.96,17.27,17.14,18.43,1024,56,1024,1021,10000,1.34,157,4.92,51,Clouds,broken clouds,04d,28800
Adelaide,AU,138.6,-34.9333,18.31,18.34,16.85,18.38,1013,82,1013,998,3620,0.45,302,0.89,100,Clouds,overcast clouds,04d,34200
Christchurch,NZ,172.6333,-43.5333,11.06,9.76,9.41,11.06,1015,59,1015,1009,10000,0.45,222,3.58,100,Clouds,overcast clouds,04d,43200
Port Moresby,PG,147.1797,-9.4431,27.16,29.22,27.16,27.16,1011,71,1011,1008,10000,6.95,169,7.89,69,Clouds,broken clouds,04d,36000
Suva,FJ,178.4415,-18.1416,24.8,25.4,24.8,24.8,1008,79,1008,1005,10000,5.38,227,7.33,31,Clouds,scattered clouds,03d,43200
Kuwait City,KW,47.9783,29.3697,35.44,34.88,35.44,35.44,1005,28,1005,1003,10000,8.91,319,13.31,0,Clear,clear sky,01d,10800
Manama,BH,50.5832,26.2154,32.49,36.98,32.49,32.49,1005,56,1005,1004,10000,9.82,328,15.96,0,Clear,clear sky,01d,10800
Sanaa,YE,44.2067,15.3547,23.97,22.87,23.97,23.97,1016,17,1016,765,10000,5.41,80,8.35,72,Clouds,broken clouds,04d,10800
Damascus,SY,36.2913,33.5102,27.29,26.78,27.29,27.29,1015,34,1015,930,10000,1.9,93,2.14,0,Clear,clear sky,01d,10800
Beirut,LB,35.4944,33.8889,26.32,26.32,26.32,26.32,1014,63,1014,1007,10000,0.68,286,0.43,0,Clear,clear sky,01d,10800
Hyderabad,IN,78.4744,17.3753,34.98,34.86,34.98,34.98,1008,31,1008,945,10000,5.26,354,5.83,94,Clouds,overcast clouds,04d,19800
Pune,IN,73.8553,18.5196,32.3,31.86,30.78,32.3,1011,35,1011,939,10000,0.45,241,,63,Clouds,broken clouds,04d,19800
Ahmedabad,IN,72.6167,23.0333,35.28,37.43,35.28,35.28,1007,39,1007,1002,10000,5.03,230,5.5,1,Clear,clear sky,01d,19800
Jaipur,IN,75.8167,26.9167,34.42,35.63,34.42,34.42,1006,38,1006,959,10000,6.32,269,7.11,95,Clouds,overcast clouds,04d,19800
Lucknow,IN,80.9167,26.85,37.52,36.94,37.52,37.52,1004,24,1004,990,10000,2.51,198,2.96,53,Clouds,broken clouds,04d,19800
Macau,MO,113.5461,22.2006,25.06,26.0,25.06,25.06,1008,91,1008,1005,3457,8.16,198,11.52,100,Rain,light rain,10d,28800
Bishkek,KG,74.59,42.87,30.9,29.54,30.9,30.9,1011,29,1011,914,10000,1.92,358,1.48,55,Clouds,broken clouds,04d,21600
Tashkent,UZ,69.2163,41.2646,31.33,29.98,31.33,31.33,1010,29,1010,962,10000,1.58,197,1.46,65,Clouds,broken clouds,04d,18000
Ashgabat,TM,58.3833,37.95,29.9,29.07,29.9,29.9,1017,35,1017,972,10000,6.69,323,6.71,6,Clear,clear sky,01d,18000
