city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Brussels,BE,4.3488,50.8504,20.71,21.21,19.54,21.54,1025,91,1025,1018,10000,3.48,57,7.76,19,Clouds,few clouds,02n,7200
Vienna,AT,16.3721,48.2085,20.34,20.44,19.0,20.89,1023,77,1023,997,10000,2.17,294,4.38,45,Clouds,scattered clouds,03n,7200
Prague,CZ,14.4208,50.088,18.68,18.9,17.47,20.17,1025,88,1025,991,10000,0.89,220,,9,Clear,clear sky,01n,7200
Warsaw,PL,21.0118,52.2298,21.14,21.56,19.26,22.1,1021,86,1021,1011,10000,2.92,330,6.55,54,Clouds,broken clouds,04d,7200
Budapest,HU,19.0399,47.498,22.23,22.52,20.04,23.34,1021,77,1021,1000,10000,2.24,37,4.47,12,Clouds,few clouds,02n,7200
Lisbon,PT,-9.1333,38.7167,22.03,22.09,21.47,22.27,1017,69,1017,1009,10000,2.24,190,6.26,100,Clouds,overcast clouds,04n,3600
Stockholm,SE,18.0649,59.3326,15.21,14.82,12.92,15.59,1020,78,1020,1017,10000,2.72,345,6.87,39,Clouds,scattered clouds,03d,7200
Oslo,NO,10.7461,59.9127,9.96,9.41,9.96,9.96,1024,61,1024,1000,10000,1.7,324,1.55,5,Clear,clear sky,01d,7200
Copenhagen,DK,12.5655,55.6759,11.75,11.23,11.75,11.75,1027,86,1027,1026,10000,3.39,304,7.25,7,Clear,clear sky,01n,7200
Helsinki,FI,24.9355,60.1695,14.58,13.92,12.71,15.43,1018,70,1018,1017,10000,6.26,345,7.6,5,Clear,clear sky,01d,10800
Athens,GR,23.7162,37.9795,25.56,25.35,23.94,26.31,1017,45,1017,993,10000,1.79,10,4.02,0,Clear,clear sky,01n,10800
Dublin,US,-121.9358,37.7021,20.0,19.7,16.78,23.81,1011,63,1011,987,10000,3.13,242,6.71,1,Clear,clear sky,01d,-25200
Zurich,CH,8.55,47.3667,19.24,19.39,19.16,20.46,1025,83,1025,967,10000,0.76,172,0.5,13,Clouds,few clouds,02n,7200
Barcelona,ES,2.159,41.3888,26.02,26.02,24.78,26.97,1021,45,1021,1014,10000,1.66,261,2.06,14,Clouds,few clouds,02n,7200
Beijing,CN,116.3972,39.9075,29.31,28.27,29.31,29.31,1006,32,1006,1001,10000,4.8,206,7.04,0,Clear,clear sky,01d,28800
Shanghai,CN,121.4581,31.2222,26.71,30.18,26.71,26.71,1004,93,1004,1003,10000,2.05,106,5.87,100,Rain,moderate rain,10d,28800
Shenzhen,CN,114.0683,22.5455,32.19,39.19,30.71,32.34,1008,79,1008,1000,10000,4.45,221,6.03,6,Clear,clear sky,01d,28800
Guangzhou,CN,113.25,23.1167,32.66,37.05,32.66,32.66,1007,55,1007,1006,10000,4.49,219,5.93,2,Clear,clear sky,01d,28800
Harbin,CN,126.65,45.75,25.13,24.69,25.13,25.13,1008,38,1008,992,10000,2.86,168,3.53,49,Clouds,scattered clouds,03d,28800
Tokyo,JP,139.6917,35.6895,27.53,29.26,27.02,29.32,1001,65,1001,999,10000,0.45,110,3.13,100,Clouds,overcast clouds,04d,32400
Seoul,KR,126.9778,37.5683,24.5,24.57,24.5,24.5,1009,60,1009,1000,10000,1.26,117,1.26,100,Clouds,overcast clouds,04d,32400
Bangkok,TH,100.5167,13.75,32.17,38.44,32.17,32.18,1011,63,1011,1010,10000,2.85,280,3.53,100,Clouds,overcast clouds,04d,25200
Singapore,SG,103.8501,1.2897,30.6,37.6,30.6,30.6,1012,79,1012,1012,10000,4.29,228,4.5,66,Rain,moderate rain,10d,28800
Hong Kong,HK,114.1577,22.2855,30.8,37.07,30.77,32.4,1008,70,1008,1003,10000,4.47,220,,7,Clear,clear sky,01d,28800
Taipei,TW,121.5319,25.0478,32.73,39.54,32.73,32.96,1004,62,1004,988,10000,0.89,60,3.58,5,Clear,clear sky,01d,28800
Kuala Lumpur,MY,101.6865,3.1431,30.27,37.27,29.56,30.84,1014,80,1014,1000,10000,1.02,268,1.62,1,Clear,clear sky,01d,28800
Jakarta,ID,106.8451,-6.2146,29.94,34.66,28.83,30.73,1013,69,1013,1010,10000,0.45,219,0.45,10,Clear,clear sky,01d,25200
Manila,PH,120.9822,14.6042,32.38,39.38,32.25,32.79,1007,77,1007,1010,10000,2.81,258,3.56,87,Clouds,overcast clouds,04d,28800
Hanoi,VN,105.8412,21.0245,31.86,36.17,31.86,31.86,1005,58,1005,1004,10000,1.89,199,2.66,100,Clouds,overcast clouds,04d,25200
New York,US,-74.006,40.7143,22.75,22.86,20.54,24.06,1014,68,1014,1013,10000,0.89,109,1.79,100,Clouds,overcast clouds,04n,-14400
Los Angeles,US,-118.2437,34.0522,20.85,20.77,18.02,22.96,1011,68,1011,992,10000,1.79,216,0.45,3,Clear,clear sky,01d,-25200
Chicago,US,-87.65,41.85,14.51,14.5,13.96,15.07,1011,95,1011,989,3926,0.89,60,2.24,100,Rain,heavy intensity rain,10n,-18000
Houston,US,-95.3633,29.7633,28.82,34.45,27.76,29.51,1011,81,1011,1009,10000,1.79,160,4.47,5,Clear,clear sky,01n,-18000
Phoenix,US,-112.074,33.4484,38.31,35.17,36.86,39.47,1004,8,1004,963,10000,0.89,308,3.58,6,Clear,clear sky,01d,-25200
Toronto,CA,-79.4163,43.7001,19.52,19.25,18.86,20.14,1013,66,1013,999,10000,0.89,277,1.34,100,Clouds,overcast clouds,04n,-14400
Vancouver,CA,-123.1193,49.2497,24.44,24.19,22.9,24.61,1015,48,1015,1007,10000,2.1,269,2.65,15,Clouds,few clouds,02d,-25200
Montreal,CA,-73.5878,45.5088,17.38,17.39,16.69,18.01,1013,85,1013,1009,10000,3.55,239,8.69,49,Clouds,scattered clouds,03n,-14400
Calgary,CA,-114.0853,51.0501,12.9,11.81,11.44,13.35,1016,60,1016,890,10000,4.92,282,6.26,19,Clouds,few clouds,02d,-21600
Ottawa,CA,-75.6981,45.4112,16.62,16.64,15.63,17.28,1014,88,1014,1003,10000,2.31,286,2.22,63,Clouds,broken clouds,04n,-14400
Sao Paulo,BR,-46.6361,-23.5475,12.27,11.95,12.27,12.27,1018,92,1018,928,10000,1.59,5,1.67,0,Clear,clear sky,01n,-10800
Rio de Janeiro,BR,-43.2075,-22.9028,21.39,21.88,21.39,21.39,1019,88,1019,1020,10000,1.13,357,1.16,0,Clear,clear sky,01n,-10800
Buenos Aires,AR,-58.3772,-34.6132,10.38,9.67,8.29,10.53,1017,84,1017,1016,10000,1.14,264,1.19,100,Clouds,overcast clouds,04n,-10800
Lima,PE,-77.0282,-12.0432,21.06,21.31,21.06,21.06,1014,80,1014,988,10000,4.88,158,4.72,62,Clouds,broken clouds,04n,-18000
Bogota,CO,-74.0817,4.6097,13.38,13.05,12.87,13.6,1020,87,1020,739,10000,1.93,116,2.1,82,Clouds,broken clouds,04n,-18000
Santiago,CL,-70.6483,-33.4569,7.22,7.22,6.36,9.42,1026,68,1026,938,10000,0.45,0,0.89,2,Clear,clear sky,01n,-14400
Caracas,VE,-66.8792,10.488,27.1,31.02,27.1,27.1,1017,90,1017,899,10000,1.66,169,1.33,51,Clouds,broken clouds,04n,-14400
Quito,EC,-78.5249,-0.2299,10.64,9.93,10.64,10.64,1017,83,1017,724,10000,0.95,72,0.98,60,Clouds,broken clouds,04n,-18000
Montevideo,UY,-56.1674,-34.8335,9.66,8.84,9.66,9.66,1017,65,1017,1014,10000,1.95,329,2.0,100,Clouds,overcast clouds,04n,-10800
La Paz,BO,-68.15,-16.5,4.56,2.73,4.56,4.56,1020,24,1020,621,10000,2.12,274,2.39,0,Clear,clear sky,01n,-14400
Cairo,EG,31.2497,30.0626,23.01,23.27,23.01,23.01,1012,73,1012,1007,10000,3.9,358,5.1,0,Clear,clear sky,01n,10800
Lagos,NG,3.75,6.5833,24.02,24.93,24.02,24.02,1014,94,1014,1014,10000,1.26,272,2.41,100,Clouds,overcast clouds,04n,3600
Nairobi,KE,36.8167,-1.2833,13.52,13.23,13.52,13.52,1020,88,1020,838,10000,1.12,132,2.42,97,Clouds,overcast clouds,04n,10800
Johannesburg,ZA,28.0436,-26.2023,8.38,7.39,7.15,8.8,1025,95,1025,832,10000,1.91,348,3.47,94,Clouds,overcast clouds,04n,7200
Cape Town,ZA,18.4232,-33.9258,18.1,17.85,17.99,18.1,1016,72,1016,1014,10000,2.39,328,2.8,100,Clouds,overcast clouds,04n,7200
Casablanca,MA,-7.6192,33.5928,20.74,21.17,20.74,20.74,1018,88,1018,1010,10000,1.79,310,,3,Clear,clear sky,01n,3600
Addis Ababa,ET,38.7469,9.025,13.95,12.94,13.95,13.95,1017,59,1017,770,10000,1.27,349,1.36,43,Clouds,scattered clouds,03n,10800
Dar es Salaam,TZ,39.2695,-6.8235,20.21,20.69,20.21,20.21,1018,92,1018,1016,10000,3.43,194,7.65,1,Clear,clear sky,01n,10800
Accra,GH,-0.1969,5.556,23.76,24.59,23.76,23.76,1015,92,1015,1011,10000,2.7,270,3.83,100,Clouds,overcast clouds,04n,0
Tunis,TN,9.0,34.0,26.92,27.17,26.92,26.92,1020,47,1020,1009,10000,3.43,69,4.56,0,Clear,clear sky,01n,3600
Sydney,AU,151.2073,-33.8679,17.84,17.19,16.93,18.54,1024,58,1024,1019,10000,0.45,108,0.89,12,Clouds,few clouds,02d,36000
Melbourne,US,-80.6081,28.0836,23.95,24.57,22.8,25.03,1018,83,1018,1018,10000,3.3,163,4.27,41,Clouds,scattered clouds,03n,-14400
Brisbane,AU,153.0281,-27.4679,20.76,20.64,19.79,21.12,1023,67,1023,1017,10000,1.34,173,3.13,64,Clouds,broken clouds,04d,36000
Auckland,NZ,174.7667,-36.8667,15.46,14.86,14.88,17.39,1023,69,1023,1020,10000,2.68,187,3.58,0,Clear,clear sky,01d,43200
Wellington,NZ,174.7756,-41.2866,10.87,10.0,10.87,13.14,1025,76,1025,1013,10000,0.48,116,1.36,1,Clear,clear sky,01d,43200
Dubai,AE,55.3047,25.2582,30.42,30.73,30.42,30.42,1001,44,1001,1001,10000,1.7,182,1.76,0,Clear,clear sky,01d,14400
Doha,QA,51.5333,25.2867,32.24,30.76,32.24,32.24,1001,27,1001,1000,10000,5.01,296,6.41,0,Clear,clear sky,01d,10800
Riyadh,SA,46.7219,24.6877,31.12,29.04,31.12,31.12,1006,10,1006,936,10000,3.1,327,3.29,0,Clear,clear sky,01d,10800
Abu Dhabi,AE,54.3667,24.4667,32.54,36.21,32.54,32.54,1002,53,1002,1002,10000,2.2,187,2.25,0,Clear,clear sky,01d,14400
Muscat,OM,58.5922,23.6139,29.54,34.61,29.54,29.54,1003,73,1003,993,10000,1.37,53,1.19,0,Clear,clear sky,01d,14400
Istanbul,TR,28.9833,41.0351,20.38,21.08,20.09,20.55,1019,100,1019,1011,10000,2.6,26,6.47,0,Clear,clear sky,01n,10800
Ankara,TR,32.8543,39.9199,16.23,15.45,12.91,16.23,1021,59,1021,898,10000,0.89,46,3.13,0,Clear,clear sky,01d,10800
Tehran,IR,51.4215,35.6944,30.4,28.45,30.4,30.4,1013,12,1013,863,10000,2.68,60,,0,Clear,clear sky,01d,12600
Baghdad,IQ,44.4009,33.3406,33.19,30.8,33.19,33.19,1003,13,1003,999,10000,5.06,6,11.02,0,Clear,clear sky,01d,10800
Amman,JO,35.945,31.9552,17.73,17.62,17.73,17.73,1012,79,1012,921,10000,3.42,284,4.51,1,Clear,clear sky,01n,10800
Mumbai,IN,72.8479,19.0144,29.66,34.68,29.66,29.66,1008,72,1008,1008,10000,4.23,184,4.16,18,Clouds,few clouds,02d,19800
Delhi,IN,77.2167,28.6667,32.94,33.08,32.94,32.94,1004,37,1004,979,10000,5.56,292,8.14,14,Clouds,few clouds,02d,19800
Bangalore,IN,77.6033,12.9762,22.45,22.97,21.17,22.5,1012,85,1012,914,10000,4.45,245,6.3,75,Clouds,broken clouds,04d,19800
Chennai,IN,80.2785,13.0878,29.11,34.39,27.27,29.42,1009,77,1009,1007,10000,2.24,189,2.68,100,Clouds,overcast clouds,04d,19800
Kolkata,IN,88.3697,22.5697,32.97,37.75,32.97,32.97,1005,55,1005,1004,10000,6.75,188,8.09,100,Clouds,overcast clouds,04d,19800
Islamabad,PK,73.1338,33.7104,28.83,29.11,28.83,28.83,1006,47,1006,926,10000,1.22,352,1.18,59,Clouds,broken clouds,04d,18000
Lahore,PK,74.3436,31.5497,33.08,32.25,33.08,33.08,1002,31,1002,979,10000,1.87,40,2.5,100,Clouds,overcast clouds,04d,18000
Dhaka,BD,90.4074,23.7104,27.65,31.11,27.65,27.65,1006,79,1006,1005,10000,4.93,164,7.34,100,Clouds,overcast clouds,04d,21600
Colombo,LK,79.8478,6.9319,24.46,25.49,24.46,24.46,1013,97,1013,1012,7093,5.84,222,7.46,100,Rain,light rain,10d,19800
Kathmandu,NP,85.3167,27.7167,26.85,27.57,26.85,26.85,1006,55,1006,847,10000,1.4,291,1.8,27,Clouds,scattered clouds,03d,20700
Murmansk,RU,34.0,68.0,11.45,10.69,11.45,11.45,1008,78,1008,977,10000,2.64,174,6.17,100,Rain,light rain,10n,10800
Arkhangelsk,RU,40.5433,64.5401,12.38,12.0,12.38,12.38,1012,89,1012,1011,10000,2.61,300,4.71,15,Clouds,few clouds,02d,10800
Sochi,RU,39.7303,43.6,18.63,18.56,18.63,18.63,1018,77,1018,1003,10000,2.91,43,2.72,0,Clear,clear sky,01d,10800
Vladivostok,RU,131.8735,43.1056,13.71,13.49,13.71,13.71,1012,90,1012,1010,10000,6.35,196,8.05,97,Clouds,overcast clouds,04d,36000
Irkutsk,RU,104.2964,52.2978,15.88,14.91,15.88,15.88,1015,53,1015,965,10000,3.18,310,4.46,99,Clouds,overcast clouds,04d,28800
Yakutsk,RU,129.7331,62.0339,24.41,24.32,24.41,24.41,1011,54,1011,1001,10000,2.25,16,2.24,99,Clouds,overcast clouds,04d,32400
Petropavlovsk-Kamchatsky,RU,158.6483,53.0452,11.72,10.75,11.72,11.72,1011,69,1011,994,10000,2.04,48,5.4,99,Clouds,overcast clouds,04d,43200
Kaliningrad,RU,20.511,54.7065,16.19,16.14,16.19,16.19,1022,87,1022,1019,10000,3.0,247,6.18,73,Clouds,broken clouds,04d,7200
Smolensk,RU,33.0,55.0,16.76,17.08,16.76,16.76,1017,99,1017,993,6585,1.83,260,5.6,99,Rain,light rain,10d,10800
Tver,RU,35.8931,56.8619,17.28,17.54,17.28,17.28,1015,95,1015,997,10000,1.2,278,3.55,100,Rain,light rain,10d,10800
Munich,DE,11.5755,48.1374,15.88,15.85,15.21,17.91,1025,89,1025,963,10000,0.54,312,0.45,40,Clouds,scattered clouds,03n,7200
Hamburg,DE,10.0,53.55,14.0,13.83,13.81,14.89,1027,91,1027,1025,10000,1.34,320,0.0,2,Clear,clear sky,01n,7200
Milan,IT,9.1895,45.4643,25.12,25.65,22.43,26.12,1022,75,1022,1008,10000,2.24,110,3.58,47,Clouds,scattered clouds,03n,7200
Naples,IT,14.25,40.8333,24.58,25.0,22.91,24.58,1020,73,1020,1017,10000,1.72,167,2.09,14,Clouds,few clouds,02n,7200
Valencia,ES,-0.8333,39.3333,21.68,21.52,21.68,21.68,1021,62,1021,965,10000,1.46,302,1.48,5,Clear,clear sky,01n,7200
Seville,ES,-5.9761,37.3824,24.14,24.65,22.99,25.04,1017,78,1017,1014,10000,2.24,180,3.13,51,Clouds,broken clouds,04n,7200
Porto,PT,-8.611,41.1496,18.79,19.02,18.79,18.79,1016,88,1016,1008,10000,1.48,289,1.18,99,Clouds,overcast clouds,04n,3600
Lyon,FR,4.5833,45.75,17.02,16.74,16.94,20.53,1024,75,1024,963,10000,0.45,227,1.79,3,Clear,clear sky,01n,7200
Marseille,FR,5.5,43.3333,20.84,20.31,20.84,24.09,1021,51,1021,1002,10000,2.08,321,2.41,1,Clear,clear sky,01n,7200
Geneva,US,-88.3054,41.8875,14.33,14.17,13.81,15.09,1011,90,1011,983,9977,2.24,360,6.26,100,Rain,light rain,10n,-18000
Osaka,JP,135.5022,34.6937,26.39,26.39,24.47,27.17,1007,60,1007,1002,10000,5.38,331,7.03,100,Rain,moderate rain,10d,32400
Nagoya,JP,136.9064,35.1815,26.09,26.09,26.09,26.12,1004,63,1004,1005,10000,3.13,34,5.81,99,Rain,heavy intensity rain,10d,32400
Busan,KR,129.0403,35.1028,19.44,19.71,19.44,19.44,1011,87,1011,1006,10000,3.55,47,5.13,100,Clouds,overcast clouds,04d,32400
Incheon,KR,126.4161,37.45,19.58,19.94,19.58,19.58,1009,90,1009,1009,10000,2.13,189,2.18,100,Clouds,overcast clouds,04d,32400
Chiang Mai,TH,99.0,18.75,28.75,33.08,27.44,29.47,1010,75,1010,967,10000,0.66,182,1.33,92,Clouds,overcast clouds,04d,25200
Phuket,TH,98.25,8.0,30.05,35.66,30.05,30.05,1013,72,1013,1010,10000,4.68,310,5.5,21,Clouds,few clouds,02d,25200
Siem Reap,KH,104.0,13.5,32.59,36.6,32.59,32.59,1010,54,1010,1002,10000,2.55,272,3.24,35,Clouds,scattered clouds,03d,25200
Vientiane,LA,102.6,17.9667,31.62,38.62,31.62,31.62,1010,83,1010,988,10000,2.04,273,3.8,100,Clouds,overcast clouds,04d,25200
Yangon,MM,96.1561,16.8053,28.61,32.23,28.61,28.61,1012,72,1012,1011,10000,3.64,213,5.56,100,Clouds,overcast clouds,04d,23400
Ulaanbaatar,MN,106.8832,47.9077,6.06,2.85,6.06,6.06,1014,80,1014,846,10000,4.6,347,6.68,96,Clouds,overcast clouds,04d,28800
San Francisco,US,-122.4194,37.7749,14.55,14.12,13.23,17.54,1012,79,1012,1008,10000,4.47,244,7.15,5,Clear,clear sky,01d,-25200
San Diego,US,-117.1573,32.7153,19.88,19.86,18.5,21.82,1012,74,1012,1007,10000,4.02,315,6.71,34,Clouds,scattered clouds,03d,-25200
Dallas,US,-96.7836,32.7668,30.02,36.89,29.2,31.23,1007,77,1007,989,10000,2.68,158,6.26,0,Clear,clear sky,01n,-18000
Miami,US,-80.1937,25.7743,28.08,31.68,27.22,28.9,1018,76,1018,1017,10000,3.91,43,3.06,97,Rain,light rain,10n,-14400
Boston,US,-71.0598,42.3584,18.63,18.43,16.32,19.81,1014,72,1014,1010,10000,0.89,246,1.34,55,Clouds,broken clouds,04n,-14400
Philadelphia,US,-75.1638,39.9523,22.2,22.02,20.17,23.75,1015,59,1015,1010,10000,1.32,349,2.19,100,Clouds,overcast clouds,04n,-14400
Atlanta,US,-84.388,33.749,24.23,24.95,23.14,24.77,1015,86,1015,982,10000,1.2,196,1.49,11,Clouds,few clouds,02n,-14400
Detroit,US,-83.0458,42.3314,18.01,18.16,16.77,18.51,1013,88,1013,992,4950,2.47,146,4.86,100,Rain,light rain,10n,-14400
Seattle,US,-122.3321,47.6062,22.5,22.16,20.57,24.49,1015,52,1015,1006,10000,1.79,316,3.58,1,Clear,clear sky,01d,-25200
Denver,US,-104.9847,39.7392,23.35,22.79,22.01,25.25,1012,40,1012,836,10000,0.45,299,2.68,43,Rain,light rain,10n,-21600
Medellin,CO,-75.5636,6.2518,14.43,13.52,14.21,16.53,1016,61,1016,807,8081,1.34,337,2.24,100,Clouds,overcast clouds,04n,-18000
Cali,CO,-76.5225,3.4372,22.23,22.78,22.21,22.23,1014,87,1014,872,4736,2.24,295,3.58,100,Clouds,overcast clouds,04n,-18000
Guayaquil,EC,-79.9,-2.1667,27.19,30.49,27.19,27.19,1011,83,1011,1010,10000,2.83,230,5.68,91,Clouds,overcast clouds,04n,-18000
Asuncion,PY,-57.6359,-25.3007,17.92,17.91,17.92,17.92,1008,82,1008,998,10000,3.79,72,10.99,100,Clouds,overcast clouds,04n,-10800
Sucre,BO,-65.2627,-19.0333,13.39,11.07,13.39,13.39,1011,11,1011,728,10000,3.12,247,2.88,25,Clouds,scattered clouds,03n,-14400
Alexandria,EG,29.9553,31.2156,22.82,23.12,22.82,22.82,1012,75,1012,1012,10000,3.81,311,4.69,0,Clear,clear sky,01n,10800
Kinshasa,CD,15.3215,-4.3246,21.17,21.43,21.17,21.17,1014,80,1014,981,10000,1.86,245,4.24,29,Clouds,scattered clouds,03n,3600
Luanda,AO,13.2343,-8.8368,19.52,19.8,19.52,19.52,1015,87,1015,1006,10000,1.39,138,1.5,54,Clouds,broken clouds,04n,3600
Maputo,MZ,32.5892,-25.9653,15.68,15.58,15.68,15.68,1024,87,1024,1016,10000,1.79,89,4.02,56,Clouds,broken clouds,04n,7200
Dakar,SN,-17.4441,14.6937,23.7,24.37,23.7,23.7,1012,86,1012,1012,10000,4.86,253,5.17,100,Clouds,overcast clouds,04n,0
Perth,AU,115.8333,-31.9333,15.27,14.97,14.53,16.69,1026,81,1026,1023,10000,1.31,64,2.0,97,Clouds,overcast clouds,04d,28800
Adelaide,AU,138.6,-34.9333,13.14,12.29,12.09,13.61,1029,68,1029,1014,10000,2.24,342,4.02,100,Clouds,overcast clouds,04d,34200
Christchurch,NZ,172.6333,-43.5333,11.62,10.69,8.86,11.62,1024,71,1024,1018,10000,2.24,22,5.36,0,Clear,clear sky,01d,43200
Port Moresby,PG,147.1797,-9.4431,28.1,30.59,28.1,28.1,1011,68,1011,1008,10000,8.87,169,9.22,96,Clouds,overcast clouds,04d,36000
Suva,FJ,178.4415,-18.1416,23.29,23.45,23.29,23.29,1015,68,1015,1011,10000,5.5,116,6.56,36,Clouds,scattered clouds,03d,43200
Kuwait City,KW,47.9783,29.3697,37.1,36.58,37.1,37.1,1002,25,1002,1000,10000,5.34,306,9.62,0,Clear,clear sky,01d,10800
Manama,BH,50.5832,26.2154,33.01,35.48,33.01,33.01,1001,47,1001,1001,10000,5.71,290,8.11,0,Clear,clear sky,01d,10800
Sanaa,YE,44.2067,15.3547,18.77,17.85,18.77,18.77,1015,44,1015,763,10000,0.43,355,1.09,17,Clouds,few clouds,02d,10800
Damascus,SY,36.2913,33.5102,22.29,21.62,22.29,22.29,1011,40,1011,926,10000,1.07,86,1.44,0,Clear,clear sky,01d,10800
Beirut,LB,35.4944,33.8889,21.88,21.98,21.88,21.88,1011,71,1011,1004,10000,1.77,169,1.36,0,Clear,clear sky,01d,10800
Hyderabad,IN,78.4744,17.3753,30.68,31.91,30.68,30.68,1008,49,1008,946,10000,5.57,258,7.24,36,Clouds,scattered clouds,03d,19800
Pune,IN,73.8553,18.5196,27.45,28.5,26.43,27.45,1010,58,1010,937,10000,3.11,256,4.04,16,Clouds,few clouds,02d,19800
Ahmedabad,IN,72.6167,23.0333,30.94,33.55,30.94,30.94,1007,55,1007,1001,10000,5.13,276,5.69,0,Clear,clear sky,01d,19800
Jaipur,IN,75.8167,26.9167,32.09,32.41,32.09,32.09,1005,40,1005,958,10000,6.1,281,7.79,0,Clear,clear sky,01d,19800
Lucknow,IN,80.9167,26.85,37.99,38.78,37.99,37.99,1002,28,1002,988,10000,4.09,312,4.41,2,Clear,clear sky,01d,19800
Macau,MO,113.5461,22.2006,31.46,38.46,31.46,31.46,1008,74,1008,1005,10000,6.14,222,7.89,2,Clear,clear sky,01d,28800
Bishkek,KG,74.59,42.87,26.65,26.65,26.65,26.65,1011,34,1011,914,10000,1.29,39,0.93,100,Clouds,overcast clouds,04d,21600
Tashkent,UZ,69.2163,41.2646,27.58,27.25,27.58,27.58,1009,39,1009,961,10000,1.89,58,2.14,2,Clear,clear sky,01d,18000
Ashgabat,TM,58.3833,37.95,33.09,31.84,33.09,33.09,1011,28,1011,967,10000,7.32,305,7.2,0,Clear,clear sky,01d,18000
