city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Brussels,BE,4.3488,50.8504,12.88,12.6,12.12,13.81,1022,91,1022,1015,10000,2.61,264,3.57,0,Clear,clear sky,01n,7200
Vienna,AT,16.3721,48.2085,23.04,23.18,20.11,23.78,1015,68,1015,988,10000,1.34,357,1.34,0,Clear,clear sky,01n,7200
Prague,CZ,14.4208,50.088,20.66,21.18,19.56,21.65,1016,92,1016,982,10000,2.24,210,,100,Clouds,overcast clouds,04d,7200
Warsaw,PL,21.0118,52.2298,22.46,22.67,21.55,23.24,1015,73,1015,1004,10000,2.9,107,9.75,99,Clouds,overcast clouds,04d,7200
Budapest,HU,19.0399,47.498,26.41,26.41,25.62,27.23,1015,59,1015,993,10000,0.89,96,2.68,92,Clouds,overcast clouds,04d,7200
Lisbon,PT,-9.1333,38.7167,18.24,18.37,18.06,18.88,1019,86,1019,1011,10000,4.02,190,8.05,4,Clear,clear sky,01n,3600
Stockholm,SE,18.0649,59.3326,15.91,15.98,15.14,16.7,1019,93,1019,1015,10000,1.29,173,2.62,100,Clouds,overcast clouds,04d,7200
Oslo,NO,10.7461,59.9127,11.98,11.58,11.98,11.98,1018,90,1018,994,10000,1.14,24,1.17,100,Clouds,overcast clouds,04d,7200
Copenhagen,DK,12.5655,55.6759,17.3,17.23,17.3,17.3,1020,82,1020,1018,10000,2.14,23,3.0,100,Clouds,overcast clouds,04d,7200
Helsinki,FI,24.9355,60.1695,17.44,17.04,16.54,18.35,1019,69,1019,1018,10000,4.02,35,4.92,100,Clouds,overcast clouds,04d,10800
Athens,GR,23.7162,37.9795,26.27,26.27,24.53,27.32,1009,50,1009,986,10000,0.89,5,1.79,0,Clear,clear sky,01d,10800
Dublin,US,-121.9358,37.7021,17.2,16.7,15.58,19.81,1010,66,1010,986,10000,1.79,262,5.36,1,Clear,clear sky,01d,-25200
Zurich,CH,8.55,47.3667,19.43,19.86,18.71,19.98,1019,93,1019,961,4862,4.47,231,8.94,81,Rain,very heavy rain,10n,7200
Barcelona,ES,2.159,41.3888,25.48,25.7,23.99,26.29,1018,62,1018,1010,10000,0.45,337,1.34,0,Clear,clear sky,01n,7200
Beijing,CN,116.3972,39.9075,29.45,30.4,29.45,29.45,1006,51,1006,1002,10000,1.44,126,1.12,98,Clouds,overcast clouds,04d,28800
Shanghai,CN,121.4581,31.2222,24.24,25.2,24.24,24.24,1008,95,1008,1007,6324,1.32,313,2.23,100,Rain,light rain,10d,28800
Shenzhen,CN,114.0683,22.5455,33.21,40.21,30.21,33.51,1008,76,1008,1000,10000,2.43,139,2.91,99,Clouds,overcast clouds,04d,28800
Guangzhou,CN,113.25,23.1167,32.45,37.2,32.45,32.45,1008,57,1008,1007,10000,2.91,126,3.57,100,Rain,light rain,10d,28800
Harbin,CN,126.65,45.75,29.87,29.77,29.87,29.87,1007,42,1007,992,10000,3.21,176,2.9,86,Clouds,overcast clouds,04d,28800
Tokyo,JP,139.6917,35.6895,28.68,30.93,27.36,29.88,1011,63,1011,1009,10000,0.45,124,1.79,100,Clouds,overcast clouds,04d,32400
Seoul,KR,126.9778,37.5683,32.11,32.26,32.11,32.11,1006,39,1006,997,10000,0.97,143,1.87,99,Clouds,overcast clouds,04d,32400
Bangkok,TH,100.5167,13.75,31.62,38.62,31.62,33.85,1007,68,1007,1007,10000,4.57,229,5.01,100,Clouds,overcast clouds,04d,25200
Singapore,SG,103.8501,1.2897,30.52,37.52,30.52,30.52,1010,80,1010,1010,10000,4.98,188,5.43,52,Clouds,broken clouds,04d,28800
Hong Kong,HK,114.1577,22.2855,30.27,37.27,30.27,32.4,1009,76,1009,1003,10000,3.13,135,6.71,99,Clouds,overcast clouds,04d,28800
Taipei,TW,121.5319,25.0478,33.28,40.24,33.28,33.28,1009,60,1009,990,10000,1.34,290,4.02,99,Clouds,overcast clouds,04d,28800
Kuala Lumpur,MY,101.6865,3.1431,30.56,37.56,29.56,31.25,1010,83,1010,997,10000,2.49,174,3.07,69,Clouds,broken clouds,04d,28800
Jakarta,ID,106.8451,-6.2146,31.71,32.78,30.17,32.92,1011,45,1011,1008,10000,0.45,309,0.89,42,Clouds,scattered clouds,03d,25200
Manila,PH,120.9822,14.6042,33.24,40.24,31.7,33.4,1007,70,1007,1010,10000,3.58,193,6.71,99,Clouds,overcast clouds,04d,28800
Hanoi,VN,105.8412,21.0245,32.0,38.33,32.0,32.0,1006,64,1006,1005,6473,2.59,114,3.81,96,Clouds,overcast clouds,04d,25200
New York,US,-74.006,40.7143,26.37,26.37,24.42,27.41,1017,59,1017,1015,10000,3.58,157,5.81,84,Clouds,broken clouds,04n,-14400
Los Angeles,US,-118.2437,34.0522,18.25,18.12,16.67,19.53,1013,76,1013,993,10000,2.42,215,2.23,2,Clear,clear sky,01n,-25200
Chicago,US,-87.65,41.85,30.09,37.09,29.54,30.58,1013,78,1013,992,10000,4.48,233,11.82,1,Clear,clear sky,01n,-18000
Houston,US,-95.3633,29.7633,28.87,34.38,27.76,29.51,1016,80,1016,1013,10000,2.24,176,5.81,0,Clear,clear sky,01n,-18000
Phoenix,US,-112.074,33.4484,31.84,29.62,30.42,32.84,1006,12,1006,964,10000,5.11,204,6.74,0,Clear,clear sky,01n,-25200
Toronto,CA,-79.4163,43.7001,26.0,26.0,26.0,26.0,1011,83,1011,996,10000,2.33,244,8.79,4,Clear,clear sky,01n,-14400
Vancouver,CA,-123.1193,49.2497,15.74,15.46,15.12,16.27,1016,80,1016,1007,10000,2.68,180,,36,Clouds,scattered clouds,03n,-25200
Montreal,CA,-73.5878,45.5088,22.59,23.23,21.59,23.42,1010,89,1010,1006,10000,2.15,210,6.01,64,Rain,moderate rain,10n,-14400
Calgary,CA,-114.0853,51.0501,14.67,14.28,13.56,15.33,1006,80,1006,882,10000,2.4,109,4.53,67,Clouds,broken clouds,04n,-21600
Ottawa,CA,-75.6981,45.4112,21.96,22.69,21.53,22.21,1009,95,1009,998,10000,2.86,236,7.56,14,Clouds,few clouds,02n,-14400
Sao Paulo,BR,-46.6361,-23.5475,16.72,16.72,16.72,18.58,1020,87,1020,929,10000,2.22,360,3.71,0,Clear,clear sky,01n,-10800
Rio de Janeiro,BR,-43.2075,-22.9028,25.0,25.7,25.0,25.0,1018,82,1018,1019,10000,1.59,353,1.62,1,Clear,clear sky,01n,-10800
Buenos Aires,AR,-58.3772,-34.6132,7.58,6.5,6.62,8.8,1019,88,1019,1018,10000,1.87,35,2.2,0,Clear,clear sky,01n,-10800
Lima,PE,-77.0282,-12.0432,21.06,21.39,21.06,21.06,1012,83,1012,986,10000,2.27,176,1.48,60,Clouds,broken clouds,04n,-18000
Bogota,CO,-74.0817,4.6097,13.99,13.43,13.42,14.26,1018,76,1018,738,10000,1.36,134,2.0,97,Clouds,overcast clouds,04n,-18000
Santiago,CL,-70.6483,-33.4569,9.42,9.42,9.42,9.85,1014,39,1014,927,10000,1.04,224,0.51,74,Clouds,broken clouds,04n,-14400
Caracas,VE,-66.8792,10.488,26.63,26.63,26.63,26.63,1015,91,1015,897,10000,1.52,162,1.4,94,Clouds,overcast clouds,04n,-14400
Quito,EC,-78.5249,-0.2299,9.96,9.25,9.96,9.96,1017,75,1017,722,10000,1.88,130,2.38,19,Clouds,few clouds,02n,-18000
Montevideo,UY,-56.1674,-34.8335,4.85,2.85,4.85,4.85,1020,88,1020,1017,10000,2.36,14,4.51,0,Clear,clear sky,01n,-10800
La Paz,BO,-68.15,-16.5,2.89,2.89,2.89,2.89,1019,76,1019,620,10000,0.2,213,0.95,9,Clear,clear sky,01n,-14400
Cairo,EG,31.2497,30.0626,25.23,25.61,25.23,25.23,1011,69,1011,1006,10000,3.41,7,5.1,0,Clear,clear sky,01d,10800
Lagos,NG,3.75,6.5833,23.73,24.67,23.73,23.73,1014,96,1014,1014,10000,1.55,239,3.69,100,Clouds,overcast clouds,04n,3600
Nairobi,KE,36.8167,-1.2833,15.47,15.16,15.47,15.47,1019,80,1019,839,10000,0.61,63,0.82,91,Clouds,overcast clouds,04d,10800
Johannesburg,ZA,28.0436,-26.2023,9.04,7.58,8.26,9.35,1022,96,1022,830,10000,2.65,7,6.72,0,Clear,clear sky,01n,7200
Cape Town,ZA,18.4232,-33.9258,12.18,11.44,10.75,12.73,1018,76,1018,1017,10000,3.13,184,7.15,90,Clouds,overcast clouds,04n,7200
Casablanca,MA,-7.6192,33.5928,22.96,23.77,22.96,22.96,1013,94,1013,1005,10000,2.53,36,4.0,17,Clouds,few clouds,02n,3600
Addis Ababa,ET,38.7469,9.025,17.43,16.8,17.43,17.43,1016,60,1016,772,10000,1.28,162,0.93,13,Clouds,few clouds,02d,10800
Dar es Salaam,TZ,39.2695,-6.8235,23.09,23.41,23.09,23.09,1018,75,1018,1016,10000,2.61,218,3.79,8,Clear,clear sky,01d,10800
Accra,GH,-0.1969,5.556,24.23,24.93,24.23,24.23,1014,85,1014,1011,10000,4.35,213,5.73,100,Clouds,overcast clouds,04n,0
Tunis,TN,9.0,34.0,27.94,28.13,27.94,27.94,1016,47,1016,1005,10000,2.97,68,4.53,36,Clouds,scattered clouds,03d,3600
Sydney,AU,151.2073,-33.8679,20.08,19.74,19.1,20.75,1014,61,1014,1009,10000,2.24,340,5.36,100,Clouds,overcast clouds,04d,36000
Melbourne,US,-80.6081,28.0836,25.29,26.2,23.35,26.1,1016,89,1016,1016,10000,3.13,314,4.02,95,Clouds,overcast clouds,04n,-14400
Brisbane,AU,153.0281,-27.4679,22.0,22.03,21.19,23.25,1020,68,1020,1014,10000,1.79,27,5.81,18,Clouds,few clouds,02d,36000
Auckland,NZ,174.7667,-36.8667,12.78,12.12,11.58,13.5,1032,77,1032,1028,10000,0.89,150,2.24,3,Clear,clear sky,01d,43200
Wellington,NZ,174.7756,-41.2866,8.86,6.59,7.73,10.37,1033,83,1033,1020,10000,4.02,20,5.81,89,Clouds,overcast clouds,04d,43200
Dubai,AE,55.3047,25.2582,32.93,38.99,32.93,32.93,999,59,999,998,10000,4.88,252,4.82,12,Clouds,few clouds,02d,14400
Doha,QA,51.5333,25.2867,38.4,36.96,38.4,38.4,1000,19,1000,998,10000,7.28,314,10.44,93,Clouds,overcast clouds,04d,10800
Riyadh,SA,46.7219,24.6877,34.55,31.94,34.55,34.55,1005,10,1005,935,10000,3.18,338,3.61,8,Clear,clear sky,01d,10800
Abu Dhabi,AE,54.3667,24.4667,32.4,39.4,32.4,32.4,999,66,999,999,10000,5.17,289,6.83,16,Clouds,few clouds,02d,14400
Muscat,OM,58.5922,23.6139,31.33,37.87,31.33,31.33,999,68,999,990,10000,1.92,23,1.63,90,Clouds,overcast clouds,04d,14400
Istanbul,TR,28.9833,41.0351,26.59,26.59,24.53,26.86,1010,68,1010,1003,10000,5.5,52,9.33,0,Clear,clear sky,01d,10800
Ankara,TR,32.8543,39.9199,21.78,21.19,20.13,21.78,1014,45,1014,894,10000,0.45,30,0.45,0,Clear,clear sky,01d,10800
Tehran,IR,51.4215,35.6944,25.4,24.94,25.4,25.4,1007,36,1007,859,10000,4.92,270,,6,Clear,clear sky,01d,12600
Baghdad,IQ,44.4009,33.3406,36.33,34.15,36.33,36.33,1000,17,1000,996,10000,7.89,315,10.6,0,Clear,clear sky,01d,10800
Amman,JO,35.945,31.9552,22.53,22.14,22.53,22.53,1011,50,1011,920,10000,4.31,286,5.88,0,Clear,clear sky,01d,10800
Mumbai,IN,72.8479,19.0144,26.89,30.14,26.89,26.89,1007,87,1007,1007,5718,7.68,235,8.8,100,Rain,light rain,10d,19800
Delhi,IN,77.2167,28.6667,35.37,39.62,35.37,35.37,1001,45,1001,976,10000,3.12,108,2.69,73,Clouds,broken clouds,04d,19800
Bangalore,IN,77.6033,12.9762,28.4,30.32,23.51,28.45,1010,62,1010,913,10000,9.36,269,12.29,100,Clouds,overcast clouds,04d,19800
Chennai,IN,80.2785,13.0878,32.66,38.0,32.22,33.29,1007,58,1007,1006,10000,1.34,259,2.24,100,Clouds,overcast clouds,04d,19800
Kolkata,IN,88.3697,22.5697,33.75,38.51,33.75,33.75,1002,52,1002,1001,10000,2.8,215,2.47,89,Clouds,overcast clouds,04d,19800
Islamabad,PK,73.1338,33.7104,39.31,46.31,39.31,39.31,1000,44,1000,921,10000,4.22,161,3.14,0,Clear,clear sky,01d,18000
Lahore,PK,74.3436,31.5497,40.52,43.24,40.52,40.52,998,28,998,975,10000,3.62,127,2.82,52,Clouds,broken clouds,04d,18000
Dhaka,BD,90.4074,23.7104,32.18,38.14,32.18,32.18,1003,62,1003,1002,6871,5.26,168,5.63,99,Clouds,overcast clouds,04d,21600
Colombo,LK,79.8478,6.9319,31.13,38.13,31.13,31.13,1012,73,1012,1011,10000,6.72,255,9.79,75,Clouds,broken clouds,04d,19800
Kathmandu,NP,85.3167,27.7167,26.51,26.51,26.51,26.51,1005,71,1005,847,4706,1.57,251,1.52,80,Clouds,broken clouds,04d,20700
Murmansk,RU,34.0,68.0,13.05,12.21,13.05,13.05,1014,69,1014,982,10000,2.1,288,3.94,40,Rain,light rain,10n,10800
Arkhangelsk,RU,40.5433,64.5401,16.11,15.34,16.11,16.11,1015,60,1015,1013,10000,4.68,318,8.25,0,Clear,clear sky,01d,10800
Sochi,RU,39.7303,43.6,22.74,22.79,22.74,22.74,1015,66,1015,999,10000,1.48,122,2.2,0,Clear,clear sky,01d,10800
Vladivostok,RU,131.8735,43.1056,15.37,15.23,15.37,15.37,1012,87,1012,1010,10000,8.41,156,11.52,91,Clouds,overcast clouds,04d,36000
Irkutsk,RU,104.2964,52.2978,26.44,26.44,26.44,26.44,1007,47,1007,959,10000,2.3,284,3.94,90,Clouds,overcast clouds,04d,28800
Yakutsk,RU,129.7331,62.0339,30.38,28.59,30.38,30.38,1005,21,1005,994,10000,5.81,131,7.02,1,Clear,clear sky,01d,32400
Petropavlovsk-Kamchatsky,RU,158.6483,53.0452,11.84,11.12,11.84,11.84,1014,78,1014,997,10000,2.05,131,2.66,79,Clouds,broken clouds,04d,43200
Kaliningrad,RU,20.511,54.7065,16.03,15.86,16.03,16.03,1019,83,1019,1016,10000,3.82,341,7.12,99,Rain,heavy intensity rain,10d,7200
Smolensk,RU,33.0,55.0,21.31,21.3,21.31,21.31,1018,69,1018,995,10000,1.8,354,2.71,46,Clouds,scattered clouds,03d,10800
Tver,RU,35.8931,56.8619,21.15,21.23,21.15,21.15,1017,73,1017,1000,10000,3.03,333,4.91,0,Clear,clear sky,01d,10800
Munich,DE,11.5755,48.1374,19.97,20.27,18.13,20.21,1017,86,1017,955,9157,0.89,268,3.13,99,Clouds,overcast clouds,04d,7200
Hamburg,DE,10.0,53.55,15.11,15.1,14.92,16.27,1019,93,1019,1017,10000,0.33,160,0.77,100,Clouds,overcast clouds,04d,7200
Milan,IT,9.1895,45.4643,24.95,25.56,22.86,25.57,1013,79,1013,999,10000,0.68,204,0.58,2,Clear,clear sky,01d,7200
Naples,IT,14.25,40.8333,23.4,21.87,22.91,23.4,1014,3,1014,1010,10000,1.97,359,2.38,48,Clouds,scattered clouds,03d,7200
Valencia,ES,-0.8333,39.3333,21.94,21.83,21.94,21.94,1019,63,1019,961,10000,0.84,319,0.84,0,Clear,clear sky,01d,7200
Seville,ES,-5.9761,37.3824,25.8,25.98,23.93,26.17,1017,59,1017,1014,10000,1.34,15,2.68,2,Clear,clear sky,01n,7200
Porto,PT,-8.611,41.1496,19.48,19.47,19.48,19.48,1020,76,1020,1012,10000,2.6,10,3.08,30,Clouds,scattered clouds,03n,3600
Lyon,FR,4.5833,45.75,17.89,17.46,17.49,20.27,1020,66,1020,960,10000,1.55,264,1.87,60,Clouds,broken clouds,04d,7200
Marseille,FR,5.5,43.3333,23.62,23.66,23.62,26.31,1015,62,1015,996,10000,3.8,315,6.0,4,Clear,clear sky,01d,7200
Geneva,US,-88.3054,41.8875,27.13,29.93,25.51,28.1,1013,79,1013,986,10000,0.45,213,1.34,3,Clear,clear sky,01n,-18000
Osaka,JP,135.5022,34.6937,26.7,27.59,24.09,26.7,1011,58,1011,1006,10000,3.32,232,3.9,100,Rain,moderate rain,10d,32400
Nagoya,JP,136.9064,35.1815,26.65,26.65,26.65,27.23,1011,74,1011,1011,10000,1.79,160,4.02,100,Rain,moderate rain,10d,32400
Busan,KR,129.0403,35.1028,18.54,18.83,18.54,18.54,1006,91,1006,1001,10000,4.46,345,9.83,100,Clouds,overcast clouds,04d,32400
Incheon,KR,126.4161,37.45,22.19,22.58,22.19,22.19,1006,81,1006,1006,10000,3.18,227,3.48,100,Clouds,overcast clouds,04d,32400
Chiang Mai,TH,99.0,18.75,27.28,29.43,27.28,27.28,1007,71,1007,963,10000,1.33,347,1.47,100,Clouds,overcast clouds,04d,25200
Phuket,TH,98.25,8.0,28.38,33.8,28.38,28.38,1010,84,1010,1007,6368,7.78,252,10.77,94,Clouds,overcast clouds,04d,25200
Siem Reap,KH,104.0,13.5,31.68,35.51,31.68,31.68,1007,57,1007,999,10000,3.14,244,5.01,100,Clouds,overcast clouds,04d,25200
Vientiane,LA,102.6,17.9667,30.1,37.1,30.1,30.1,1007,82,1007,985,10000,2.03,275,2.42,100,Clouds,overcast clouds,04d,25200
Yangon,MM,96.1561,16.8053,29.48,33.6,29.48,29.48,1007,69,1007,1006,10000,4.38,168,5.41,100,Rain,light rain,10d,23400
Ulaanbaatar,MN,106.8832,47.9077,26.97,26.48,26.97,26.97,1007,32,1007,846,10000,3.5,259,4.43,94,Clouds,overcast clouds,04d,28800
San Francisco,US,-122.4194,37.7749,13.19,12.55,12.07,14.35,1011,76,1011,1007,10000,7.15,0,14.31,7,Clear,clear sky,01n,-25200
San Diego,US,-117.1573,32.7153,17.88,17.86,16.7,19.04,1013,82,1013,1009,10000,1.34,280,2.24,58,Clouds,broken clouds,04n,-25200
Dallas,US,-96.7836,32.7668,29.42,33.26,28.49,30.36,1014,68,1014,995,10000,2.24,110,3.58,3,Clear,clear sky,01n,-18000
Miami,US,-80.1937,25.7743,27.56,31.15,26.67,28.34,1015,81,1015,1015,10000,1.48,127,0.91,92,Rain,light rain,10n,-14400
Boston,US,-71.0598,42.3584,21.65,21.91,20.38,22.35,1015,78,1015,1011,10000,0.89,229,2.68,100,Clouds,overcast clouds,04n,-14400
Philadelphia,US,-75.1638,39.9523,24.79,25.0,22.77,25.54,1017,64,1017,1013,10000,2.68,238,4.92,25,Clouds,scattered clouds,03n,-14400
Atlanta,US,-84.388,33.749,26.92,29.93,25.92,27.86,1019,84,1019,985,10000,1.7,142,4.87,51,Clouds,broken clouds,04n,-14400
Detroit,US,-83.0458,42.3314,28.15,32.32,27.32,30.04,1014,79,1014,992,10000,3.75,241,10.19,23,Clouds,few clouds,02n,-14400
Seattle,US,-122.3321,47.6062,14.09,13.54,12.88,15.21,1016,76,1016,1006,10000,2.68,217,6.71,93,Clouds,overcast clouds,04n,-25200
Denver,US,-104.9847,39.7392,19.61,18.96,17.77,20.98,1008,51,1008,833,10000,2.24,89,6.26,80,Clouds,broken clouds,04n,-21600
Medellin,CO,-75.5636,6.2518,15.93,15.22,15.93,15.93,1014,63,1014,805,10000,1.7,79,1.7,100,Clouds,overcast clouds,04n,-18000
Cali,CO,-76.5225,3.4372,20.0,20.27,19.99,20.0,1011,85,1011,870,10000,0.45,292,0.45,100,Clouds,overcast clouds,04n,-18000
Guayaquil,EC,-79.9,-2.1667,25.53,26.44,25.53,25.53,1010,88,1010,1009,10000,2.13,228,5.14,84,Rain,light rain,10n,-18000
Asuncion,PY,-57.6359,-25.3007,14.58,14.6,14.58,14.58,1013,96,1013,1004,10000,0.45,162,0.45,100,Clouds,overcast clouds,04n,-10800
Sucre,BO,-65.2627,-19.0333,10.65,9.31,10.65,10.65,1013,59,1013,728,10000,0.95,16,0.99,0,Clear,clear sky,01n,-14400
Alexandria,EG,29.9553,31.2156,26.22,26.22,26.22,26.22,1011,69,1011,1011,10000,3.86,309,5.09,0,Clear,clear sky,01d,10800
Kinshasa,CD,15.3215,-4.3246,20.75,20.92,20.75,20.75,1015,78,1015,982,10000,1.48,254,2.42,36,Clouds,scattered clouds,03n,3600
Luanda,AO,13.2343,-8.8368,18.39,18.58,18.39,18.39,1016,88,1016,1007,10000,3.14,148,3.71,81,Clouds,broken clouds,04n,3600
Maputo,MZ,32.5892,-25.9653,17.9,18.23,17.9,17.9,1021,95,1021,1013,10000,0.45,139,1.79,0,Clear,clear sky,01d,7200
Dakar,SN,-17.4441,14.6937,25.7,26.52,25.7,25.7,1013,84,1013,1013,10000,1.34,51,4.02,16,Clouds,few clouds,02n,0
Perth,AU,115.8333,-31.9333,17.15,16.88,15.74,18.33,1015,75,1015,1013,10000,4.02,360,8.05,98,Rain,light rain,10d,28800
Adelaide,AU,138.6,-34.9333,11.92,11.47,10.96,12.96,1000,88,1000,985,10000,4.47,328,8.49,100,Clouds,overcast clouds,04d,34200
Christchurch,NZ,172.6333,-43.5333,10.51,9.6,6.64,10.51,1031,76,1031,1025,10000,1.79,18,4.92,4,Clear,clear sky,01d,43200
Port Moresby,PG,147.1797,-9.4431,27.43,29.3,27.43,27.43,1009,67,1009,1006,10000,9.24,163,9.9,60,Clouds,broken clouds,04d,36000
Suva,FJ,178.4415,-18.1416,22.2,22.17,22.2,22.2,1014,65,1014,1011,10000,4.52,116,6.25,71,Clouds,broken clouds,04d,43200
Kuwait City,KW,47.9783,29.3697,38.21,37.41,38.21,38.21,999,22,999,997,10000,8.79,307,12.91,0,Clear,clear sky,01d,10800
Manama,BH,50.5832,26.2154,33.88,36.01,33.88,33.88,1000,43,1000,999,10000,6.71,304,10.35,52,Clouds,broken clouds,04d,10800
Sanaa,YE,44.2067,15.3547,23.19,22.01,23.19,23.19,1013,17,1013,762,10000,3.17,54,5.82,16,Clouds,few clouds,02d,10800
Damascus,SY,36.2913,33.5102,26.18,26.18,26.18,26.18,1010,50,1010,925,10000,1.25,133,0.85,0,Clear,clear sky,01d,10800
Beirut,LB,35.4944,33.8889,30.21,32.24,30.21,30.21,1009,55,1009,1002,10000,5.23,211,4.55,0,Clear,clear sky,01d,10800
Hyderabad,IN,78.4744,17.3753,26.83,28.65,26.83,26.83,1007,71,1007,944,10000,7.52,277,10.29,100,Clouds,overcast clouds,04d,19800
Pune,IN,73.8553,18.5196,26.22,26.22,26.19,26.43,1009,62,1009,936,10000,0.89,267,,100,Rain,light rain,10d,19800
Ahmedabad,IN,72.6167,23.0333,33.21,37.64,33.21,33.21,1003,53,1003,998,10000,3.86,257,4.56,100,Clouds,overcast clouds,04d,19800
Jaipur,IN,75.8167,26.9167,35.22,37.63,35.22,35.22,1001,40,1001,955,10000,5.28,280,5.06,78,Clouds,broken clouds,04d,19800
Lucknow,IN,80.9167,26.85,31.85,34.82,31.85,31.85,1002,53,1002,988,10000,2.49,77,2.65,99,Clouds,overcast clouds,04d,19800
Macau,MO,113.5461,22.2006,32.62,39.62,32.62,32.62,1008,71,1008,1005,10000,5.37,102,4.94,90,Clouds,overcast clouds,04d,28800
Bishkek,KG,74.59,42.87,28.67,28.72,28.67,28.67,1008,45,1008,911,10000,4.49,15,3.27,27,Clouds,scattered clouds,03d,21600
Tashkent,UZ,69.2163,41.2646,30.54,29.35,30.54,30.54,1007,31,1007,960,10000,3.22,210,3.44,0,Clear,clear sky,01d,18000
Ashgabat,TM,58.3833,37.95,27.56,26.63,27.56,27.56,1011,26,1011,967,10000,4.47,328,4.13,1,Clear,clear sky,01d,18000
