city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Saratov,RU,46.0333,51.5667,16.52,16.16,16.52,16.52,1014,74,1014,1006,10000.0,0.48,324,0.58,3,Clear,clear sky,01d,14400
Tyumen,RU,65.5272,57.1522,24.67,25.05,24.67,24.67,1014,71,1014,1005,10000.0,1.87,178,2.75,3,Clear,clear sky,01d,18000
Tolyatti,RU,49.3461,53.5303,17.77,17.51,17.77,17.77,1015,73,1015,1007,10000.0,0.84,267,0.93,0,Clear,clear sky,01d,14400
Izhevsk,RU,53.2333,56.85,17.29,17.24,17.29,17.29,1014,83,1014,998,10000.0,1.49,290,2.2,0,Clear,clear sky,01d,14400
London,GB,-0.1257,51.5085,20.56,20.42,19.45,21.81,1019,67,1019,1014,10000.0,0.45,300,0.45,10,Clear,clear sky,01n,3600
Paris,FR,2.3488,48.8534,20.61,20.03,18.54,21.19,1018,50,1018,1009,10000.0,0.82,307,1.04,40,Clouds,scattered clouds,03n,7200
Berlin,DE,13.4105,52.5244,11.91,11.22,11.08,13.23,1011,79,1011,1006,10000.0,4.47,308,10.28,4,Clear,clear sky,01n,7200
Madrid,ES,-3.7026,40.4165,28.73,27.46,23.52,28.73,1018,26,1018,945,10000.0,3.07,51,3.89,0,Clear,clear sky,01n,7200
Rome,US,-85.1647,34.257,25.4,26.16,24.98,25.98,1017,83,1017,990,10000.0,1.76,250,1.82,65,Clouds,broken clouds,04n,-14400
Amsterdam,NL,4.8897,52.374,18.21,18.18,17.69,18.88,1017,80,1017,1017,10000.0,1.34,302,3.13,100,Clouds,overcast clouds,04n,7200
Brussels,BE,4.3488,50.8504,17.4,17.47,16.57,18.76,1017,87,1017,1011,10000.0,0.74,341,0.72,92,Clouds,overcast clouds,04n,7200
Vienna,AT,16.3721,48.2085,21.93,21.61,20.89,22.38,1011,55,1011,985,10000.0,3.13,313,5.36,100,Rain,light rain,10n,7200
Prague,CZ,14.4208,50.088,17.93,17.82,16.78,19.53,1011,78,1011,978,10000.0,3.58,259,4.47,100,Clouds,overcast clouds,04n,7200
Warsaw,PL,21.0118,52.2298,12.85,12.57,12.1,13.85,1002,91,1002,992,10000.0,6.07,271,13.17,33,Clouds,scattered clouds,03d,7200
Budapest,HU,19.0399,47.498,24.57,24.34,23.4,25.57,1008,48,1008,988,10000.0,1.34,311,8.05,100,Clouds,overcast clouds,04n,7200
Lisbon,PT,-9.1333,38.7167,18.53,18.58,17.85,19.72,1018,82,1018,1010,10000.0,1.79,190,4.02,94,Clouds,overcast clouds,04n,3600
Stockholm,SE,18.0649,59.3326,11.32,10.7,10.14,11.7,998,84,998,994,10000.0,4.84,337,11.91,41,Clouds,scattered clouds,03d,7200
Oslo,NO,10.7461,59.9127,8.64,8.18,8.64,9.4,1006,83,1006,982,10000.0,1.43,316,1.23,9,Clear,clear sky,01d,7200
Copenhagen,DK,12.5655,55.6759,12.86,12.58,12.86,12.86,1007,91,1007,1006,10000.0,7.16,296,11.89,40,Clouds,scattered clouds,03n,7200
Helsinki,FI,24.9355,60.1695,11.6,11.37,10.21,12.09,995,98,995,993,10000.0,1.79,44,2.24,97,Clouds,overcast clouds,04d,10800
Athens,GR,23.7162,37.9795,25.16,25.09,22.86,26.21,1012,52,1012,988,10000.0,0.89,47,1.34,0,Clear,clear sky,01n,10800
Dublin,US,-121.9358,37.7021,15.02,14.54,13.39,16.84,1017,75,1017,992,10000.0,4.02,195,9.83,0,Clear,clear sky,01d,-25200
Zurich,CH,8.55,47.3667,16.49,16.07,16.49,17.5,1017,72,1017,960,10000.0,1.13,200,0.97,79,Clouds,broken clouds,04n,7200
Barcelona,ES,2.159,41.3888,27.38,28.09,25.06,28.08,1016,54,1016,1008,10000.0,0.89,303,1.79,0,Clear,clear sky,01n,7200
Beijing,CN,116.3972,39.9075,31.69,32.37,31.69,31.69,999,43,999,994,10000.0,1.11,201,1.48,10,Clear,clear sky,01d,28800
Shanghai,CN,121.4581,31.2222,31.38,36.5,31.38,31.38,1005,63,1005,1004,10000.0,2.59,203,6.22,97,Clouds,overcast clouds,04d,28800
Shenzhen,CN,114.0683,22.5455,30.81,37.81,27.99,31.29,1007,83,1007,999,10000.0,4.9,169,7.66,89,Rain,moderate rain,10d,28800
Guangzhou,CN,113.25,23.1167,30.15,34.67,30.15,30.15,1006,67,1006,1006,10000.0,4.74,161,7.15,46,Rain,moderate rain,10d,28800
Harbin,CN,126.65,45.75,20.34,20.96,20.34,20.34,1000,97,1000,984,3367.0,3.46,130,9.21,100,Rain,light rain,10d,28800
Tokyo,JP,139.6917,35.6895,29.65,30.26,27.59,30.36,1014,48,1014,1012,10000.0,0.45,94,1.79,78,Clouds,broken clouds,04d,32400
Seoul,KR,126.9778,37.5683,24.05,24.97,24.05,24.05,1006,94,1006,996,10000.0,3.98,215,9.73,100,Clouds,overcast clouds,04d,32400
Bangkok,TH,100.5167,13.75,31.06,37.16,29.39,31.06,1010,68,1010,1009,10000.0,1.75,245,4.17,100,Clouds,overcast clouds,04d,25200
Singapore,SG,103.8501,1.2897,28.85,34.54,28.85,28.85,1013,81,1013,1012,10000.0,4.78,186,5.23,36,Clouds,scattered clouds,03d,28800
Hong Kong,HK,114.1577,22.2855,28.78,34.76,28.05,31.35,1007,83,1007,1002,10000.0,4.47,140,,100,Rain,light rain,10d,28800
Taipei,TW,121.5319,25.0478,33.84,40.84,33.84,34.07,1007,58,1007,989,10000.0,1.79,250,4.92,1,Clear,clear sky,01d,28800
Kuala Lumpur,MY,101.6865,3.1431,28.52,30.52,28.45,29.12,1013,62,1013,1000,10000.0,1.3,180,1.97,92,Clouds,overcast clouds,04d,28800
Jakarta,ID,106.8451,-6.2146,30.19,33.62,28.38,31.84,1014,62,1014,1010,10000.0,0.45,221,0.45,57,Clouds,broken clouds,04d,25200
Manila,PH,120.9822,14.6042,30.95,37.95,30.63,32.25,1009,78,1009,1011,10000.0,0.45,343,7.6,98,Clouds,overcast clouds,04d,28800
Hanoi,VN,105.8412,21.0245,33.53,40.13,33.53,33.53,1002,58,1002,1001,10000.0,0.87,58,0.75,79,Clouds,broken clouds,04d,25200
New York,US,-74.006,40.7143,19.79,20.17,18.86,20.19,1017,90,1017,1016,10000.0,3.58,355,5.81,100,Clouds,overcast clouds,04n,-14400
Los Angeles,US,-118.2437,34.0522,24.59,24.59,20.53,27.96,1012,57,1012,993,10000.0,2.85,213,2.57,0,Clear,clear sky,01d,-25200
Chicago,US,-87.65,41.85,23.95,23.97,22.32,25.02,1017,60,1017,996,10000.0,0.45,124,0.45,1,Clear,clear sky,01n,-18000
Houston,US,-95.3633,29.7633,26.56,26.56,24.98,26.72,1017,92,1017,1014,10000.0,1.34,165,4.92,27,Rain,light rain,10n,-18000
Phoenix,US,-112.074,33.4484,41.5,40.83,40.72,42.41,1006,18,1006,965,10000.0,0.89,294,3.13,0,Clear,clear sky,01d,-25200
Toronto,CA,-79.4163,43.7001,21.67,21.96,20.6,22.5,1017,79,1017,1001,10000.0,0.97,79,1.05,1,Clear,clear sky,01n,-14400
Vancouver,CA,-123.1193,49.2497,19.81,19.67,19.01,21.07,1016,70,1016,1008,10000.0,3.58,245,5.81,100,Clouds,overcast clouds,04d,-25200
Montreal,CA,-73.5878,45.5088,21.69,21.53,21.04,21.71,1017,62,1017,1013,10000.0,1.88,161,3.38,0,Clear,clear sky,01n,-14400
Calgary,CA,-114.0853,51.0501,22.08,22.17,22.08,22.08,1011,70,1011,887,10000.0,3.84,137,10.3,4,Clear,clear sky,01d,-21600
Ottawa,CA,-75.6981,45.4112,20.07,20.17,20.07,20.07,1016,78,1016,1006,10000.0,0.75,169,1.03,2,Clear,clear sky,01n,-14400
Sao Paulo,BR,-46.6361,-23.5475,14.46,14.34,13.58,15.25,1021,91,1021,930,10000.0,3.13,120,3.13,100,Clouds,overcast clouds,04n,-10800
Rio de Janeiro,BR,-43.2075,-22.9028,24.1,24.73,24.1,24.1,1020,83,1020,1021,10000.0,3.0,225,4.25,82,Clouds,broken clouds,04n,-10800
Buenos Aires,AR,-58.3772,-34.6132,11.26,10.14,10.52,13.24,1015,65,1015,1014,10000.0,5.76,317,14.54,100,Clouds,overcast clouds,04n,-10800
Lima,PE,-77.0282,-12.0432,19.94,20.29,19.94,19.94,1012,88,1012,986,10000.0,3.06,173,2.76,5,Clear,clear sky,01n,-18000
Bogota,CO,-74.0817,4.6097,13.38,12.94,12.87,13.6,1021,83,1021,740,7991.0,2.14,117,3.27,79,Clouds,broken clouds,04n,-18000
Santiago,CL,-70.6483,-33.4569,18.42,16.97,17.08,19.77,1015,25,1015,929,10000.0,0.22,283,1.31,100,Clouds,overcast clouds,04n,-14400
Caracas,VE,-66.8792,10.488,26.37,26.37,26.37,26.37,1017,92,1017,900,10000.0,1.5,177,1.14,7,Clear,clear sky,01n,-14400
Quito,EC,-78.5249,-0.2299,10.9,9.87,10.9,10.9,1018,70,1018,724,10000.0,2.34,124,3.08,34,Clouds,scattered clouds,03n,-18000
Montevideo,UY,-56.1674,-34.8335,12.55,11.4,10.96,12.55,1016,59,1016,1013,10000.0,0.45,309,0.45,100,Clouds,overcast clouds,04n,-10800
La Paz,BO,-68.15,-16.5,4.73,3.52,4.73,4.73,1020,57,1020,621,10000.0,1.59,57,1.4,2,Clear,clear sky,01n,-14400
Cairo,EG,31.2497,30.0626,24.12,24.15,24.12,24.12,1012,60,1012,1006,10000.0,2.72,313,3.87,0,Clear,clear sky,01n,10800
Lagos,NG,3.75,6.5833,24.82,25.73,24.82,24.82,1015,91,1015,1015,10000.0,2.13,226,5.61,100,Clouds,overcast clouds,04n,3600
Nairobi,KE,36.8167,-1.2833,12.73,12.57,12.73,12.73,1022,96,1022,840,8692.0,1.11,170,2.05,83,Clouds,broken clouds,04n,10800
Johannesburg,ZA,28.0436,-26.2023,7.13,6.42,6.52,7.13,1028,64,1028,834,10000.0,1.46,182,1.52,0,Clear,clear sky,01n,7200
Cape Town,ZA,18.4232,-33.9258,12.12,11.76,11.62,14.77,1026,91,1026,1025,10000.0,1.18,216,1.31,12,Clouds,few clouds,02n,7200
Casablanca,MA,-7.6192,33.5928,24.07,24.83,24.07,24.07,1017,88,1017,1009,10000.0,1.81,326,2.29,0,Clear,clear sky,01n,3600
Addis Ababa,ET,38.7469,9.025,12.95,12.62,12.95,12.95,1021,89,1021,772,10000.0,1.64,286,2.18,100,Clouds,overcast clouds,04n,10800
Dar es Salaam,TZ,39.2695,-6.8235,22.01,22.51,22.01,22.01,1019,86,1019,1017,10000.0,2.1,222,3.13,73,Clouds,broken clouds,04n,10800
Accra,GH,-0.1969,5.556,24.69,25.49,24.69,24.69,1015,87,1015,1012,10000.0,5.33,233,7.13,82,Clouds,broken clouds,04n,0
Tunis,TN,9.0,34.0,27.76,27.46,27.76,27.76,1016,40,1016,1005,10000.0,2.84,70,3.0,0,Clear,clear sky,01n,3600
Sydney,AU,151.2073,-33.8679,16.2,15.49,15.22,16.61,1031,62,1031,1026,10000.0,0.89,159,2.68,89,Clouds,overcast clouds,04d,36000
Melbourne,US,-80.6081,28.0836,28.21,33.32,26.69,28.88,1019,84,1019,1019,10000.0,4.87,163,8.47,18,Clouds,few clouds,02n,-14400
Brisbane,AU,153.0281,-27.4679,20.38,20.01,18.99,21.67,1026,59,1026,1020,10000.0,3.58,89,6.26,84,Clouds,broken clouds,04d,36000
Auckland,NZ,174.7667,-36.8667,15.34,14.73,14.75,16.34,998,69,998,994,10000.0,4.92,200,6.26,7,Clear,clear sky,01d,43200
Wellington,NZ,174.7756,-41.2866,10.31,10.01,9.95,10.31,1003,100,1003,991,10000.0,4.92,146,12.07,100,Clouds,overcast clouds,04d,43200
Dubai,AE,55.3047,25.2582,31.76,36.23,31.76,31.76,997,59,997,996,10000.0,3.51,152,3.95,1,Clear,clear sky,01d,14400
Doha,QA,51.5333,25.2867,33.43,34.71,33.43,33.43,998,41,998,997,10000.0,7.45,317,15.91,0,Clear,clear sky,01d,10800
Riyadh,SA,46.7219,24.6877,30.34,28.49,30.34,30.34,1005,19,1005,935,10000.0,3.22,334,3.92,0,Clear,clear sky,01d,10800
Abu Dhabi,AE,54.3667,24.4667,31.49,38.49,31.49,31.49,997,72,997,998,10000.0,1.55,264,1.51,8,Clear,clear sky,01d,14400
Muscat,OM,58.5922,23.6139,33.93,35.06,33.93,33.93,998,39,998,988,10000.0,0.54,248,1.08,59,Clouds,broken clouds,04d,14400
Istanbul,TR,28.9833,41.0351,20.38,21.08,17.77,20.51,1013,100,1013,1005,10000.0,1.34,45,1.98,0,Clear,clear sky,01n,10800
Ankara,TR,32.8543,39.9199,17.34,16.88,14.02,17.34,1013,67,1013,893,10000.0,1.7,69,1.63,0,Clear,clear sky,01d,10800
Tehran,IR,51.4215,35.6944,30.43,28.56,30.43,30.43,1007,19,1007,859,10000.0,1.07,254,1.28,0,Clear,clear sky,01d,12600
Baghdad,IQ,44.4009,33.3406,34.22,32.52,34.22,34.22,1000,23,1000,996,10000.0,7.47,324,12.96,0,Clear,clear sky,01d,10800
Amman,JO,35.945,31.9552,19.03,19.39,19.03,19.03,1011,92,1011,920,10000.0,4.16,264,7.04,24,Clouds,few clouds,02d,10800
Mumbai,IN,72.8479,19.0144,27.64,31.35,27.64,27.64,1003,81,1003,1003,10000.0,9.68,271,12.16,100,Clouds,overcast clouds,04d,19800
Delhi,IN,77.2167,28.6667,31.59,36.13,31.59,31.59,998,60,998,973,10000.0,4.14,87,5.27,100,Clouds,overcast clouds,04d,19800
Bangalore,IN,77.6033,12.9762,22.45,22.94,21.73,22.5,1011,84,1011,914,10000.0,9.95,257,16.01,82,Clouds,broken clouds,04d,19800
Chennai,IN,80.2785,13.0878,31.06,34.72,30.61,31.11,1008,59,1008,1008,10000.0,0.89,233,0.89,100,Clouds,overcast clouds,04d,19800
Kolkata,IN,88.3697,22.5697,31.34,37.28,31.34,31.34,1002,66,1002,1002,10000.0,4.94,229,6.8,100,Clouds,overcast clouds,04d,19800
Islamabad,PK,73.1338,33.7104,34.64,38.08,34.64,34.64,999,45,999,920,10000.0,2.13,131,1.49,0,Clear,clear sky,01d,18000
Lahore,PK,74.3436,31.5497,37.19,40.82,37.19,37.19,996,38,996,973,10000.0,2.87,164,2.81,6,Clear,clear sky,01d,18000
Dhaka,BD,90.4074,23.7104,27.84,32.45,27.84,27.84,1003,85,1003,1002,5148.0,3.03,207,5.52,100,Rain,light rain,10d,21600
Colombo,LK,79.8478,6.9319,30.02,37.02,30.02,30.02,1013,78,1013,1012,10000.0,5.26,250,9.52,10,Clear,clear sky,01d,19800
Kathmandu,NP,85.3167,27.7167,21.14,21.82,21.14,21.14,1005,96,1005,846,10000.0,1.66,98,2.28,97,Clouds,overcast clouds,04d,20700
Murmansk,RU,34.0,68.0,12.56,12.25,12.56,12.56,998,91,998,967,10000.0,3.4,90,6.76,100,Rain,light rain,10n,10800
Arkhangelsk,RU,40.5433,64.5401,11.29,10.82,11.29,11.29,1004,90,1004,1003,10000.0,2.74,184,5.93,30,Clouds,scattered clouds,03d,10800
Sochi,RU,39.7303,43.6,19.56,19.63,19.56,19.56,1012,79,1012,997,10000.0,3.21,50,2.71,0,Clear,clear sky,01d,10800
Vladivostok,RU,131.8735,43.1056,18.42,18.88,18.42,18.42,1007,98,1007,1006,2967.0,11.1,136,18.7,100,Rain,heavy intensity rain,10d,36000
Irkutsk,RU,104.2964,52.2978,19.65,19.86,19.65,19.65,1005,84,1005,956,10000.0,3.94,296,6.99,99,Rain,light rain,10d,28800
Yakutsk,RU,129.7331,62.0339,32.91,32.85,32.91,32.91,1000,36,1000,990,10000.0,5.16,207,5.88,97,Clouds,overcast clouds,04d,32400
Petropavlovsk-Kamchatsky,RU,158.6483,53.0452,16.11,15.5,16.11,16.11,1012,66,1012,995,10000.0,3.08,210,4.09,12,Clouds,few clouds,02d,43200
Kaliningrad,RU,20.511,54.7065,10.96,10.57,10.96,10.96,992,94,992,989,7853.0,13.14,265,22.19,87,Rain,moderate rain,10d,7200
Smolensk,RU,33.0,55.0,14.28,14.35,14.28,14.28,999,99,999,975,4950.0,4.23,176,10.69,100,Rain,moderate rain,10d,10800
Tver,RU,35.8931,56.8619,13.97,14.01,13.97,13.97,1001,99,1001,983,,3.23,139,8.25,100,Rain,light rain,10d,10800
Munich,DE,11.5755,48.1374,21.81,21.35,20.74,21.81,1016,50,1016,954,10000.0,0.45,219,3.13,100,Rain,light rain,10n,7200
Hamburg,DE,10.0,53.55,10.48,10.06,10.45,11.83,1013,95,1013,1011,10000.0,2.24,260,0.0,2,Clear,clear sky,01n,7200
Milan,IT,9.1895,45.4643,23.79,24.05,21.19,24.52,1013,70,1013,999,10000.0,1.98,270,3.5,38,Clouds,scattered clouds,03n,7200
Naples,IT,14.25,40.8333,22.95,22.53,22.29,23.75,1015,47,1015,1012,10000.0,1.14,198,1.62,11,Clouds,few clouds,02n,7200
Valencia,ES,-0.8333,39.3333,22.22,21.52,22.22,22.22,1018,39,1018,960,10000.0,0.97,327,0.68,14,Clouds,few clouds,02n,7200
Seville,ES,-5.9761,37.3824,24.62,24.86,23.37,25.71,1016,66,1016,1013,10000.0,0.89,171,2.24,5,Clear,clear sky,01n,7200
Porto,PT,-8.611,41.1496,16.42,16.36,16.42,16.42,1020,86,1020,1011,10000.0,2.23,357,2.47,0,Clear,clear sky,01n,3600
Lyon,FR,4.5833,45.75,20.17,19.18,17.05,20.83,1018,36,1018,958,10000.0,1.8,254,1.43,88,Clouds,overcast clouds,04n,7200
Marseille,FR,5.5,43.3333,24.64,24.07,24.64,24.64,1014,35,1014,995,10000.0,2.43,353,2.37,0,Clear,clear sky,01n,7200
Geneva,US,-88.3054,41.8875,23.03,23.14,21.44,24.21,1017,67,1017,990,10000.0,0.75,33,1.68,0,Clear,clear sky,01n,-18000
Osaka,JP,135.5022,34.6937,29.57,32.59,28.84,30.03,1012,63,1012,1008,10000.0,2.55,255,2.26,97,Clouds,overcast clouds,04d,32400
Nagoya,JP,136.9064,35.1815,28.31,30.57,28.31,28.34,1014,65,1014,1014,10000.0,0.89,154,2.68,99,Clouds,overcast clouds,04d,32400
Busan,KR,129.0403,35.1028,26.15,26.15,26.15,26.15,1010,84,1010,1005,10000.0,6.81,204,11.82,48,Clouds,scattered clouds,03d,32400
Incheon,KR,126.4161,37.45,21.43,22.21,21.43,21.43,1006,99,1006,1005,10000.0,5.2,202,7.67,84,Clouds,broken clouds,04d,32400
Chiang Mai,TH,99.0,18.75,27.79,33.75,27.07,27.79,1009,94,1009,965,10000.0,1.47,204,1.86,100,Clouds,overcast clouds,04d,25200
Phuket,TH,98.25,8.0,30.05,36.71,30.05,30.05,1012,76,1012,1009,10000.0,6.71,268,8.44,97,Clouds,overcast clouds,04d,25200
Siem Reap,KH,104.0,13.5,29.89,34.08,29.89,29.89,1010,67,1010,1002,10000.0,3.64,251,7.04,79,Clouds,broken clouds,04d,25200
Vientiane,LA,102.6,17.9667,29.96,33.8,29.95,29.96,1007,65,1007,985,10000.0,3.39,237,6.5,91,Clouds,overcast clouds,04d,25200
Yangon,MM,96.1561,16.8053,27.88,31.23,27.88,27.88,1010,76,1010,1009,10000.0,3.48,264,6.28,100,Clouds,overcast clouds,04d,23400
Ulaanbaatar,MN,106.8832,47.9077,17.05,17.06,17.05,17.05,1002,86,1002,840,10000.0,3.18,334,4.77,100,Clouds,overcast clouds,04d,28800
San Francisco,US,-122.4194,37.7749,14.22,13.73,13.03,15.8,1017,78,1017,1013,10000.0,6.26,304,12.52,11,Clouds,few clouds,02d,-25200
San Diego,US,-117.1573,32.7153,21.4,21.66,19.77,24.12,1013,79,1013,1008,10000.0,1.79,279,3.58,32,Clouds,scattered clouds,03d,-25200
Dallas,US,-96.7836,32.7668,29.86,32.76,29.65,30.88,1016,61,1016,998,10000.0,3.58,70,4.47,89,Clouds,overcast clouds,04n,-18000
Miami,US,-80.1937,25.7743,28.76,34.08,27.22,29.45,1020,80,1020,1019,10000.0,3.59,133,3.9,43,Rain,light rain,10n,-14400
Boston,US,-71.0598,42.3584,17.17,17.34,16.27,17.9,1017,92,1017,1014,10000.0,2.68,0,4.92,88,Rain,moderate rain,10n,-14400
Philadelphia,US,-75.1638,39.9523,21.65,22.09,20.81,22.72,1017,85,1017,1013,10000.0,2.96,49,6.16,47,Clouds,scattered clouds,03n,-14400
Atlanta,US,-84.388,33.749,27.11,29.13,25.92,27.75,1017,71,1017,983,10000.0,2.25,258,5.22,66,Clouds,broken clouds,04n,-14400
Detroit,US,-83.0458,42.3314,24.55,25.33,23.92,26.29,1017,87,1017,995,10000.0,1.34,70,1.94,35,Clouds,scattered clouds,03n,-14400
Seattle,US,-122.3321,47.6062,19.79,19.65,18.02,22.4,1017,70,1017,1008,10000.0,2.68,295,4.92,87,Clouds,overcast clouds,04d,-25200
Denver,US,-104.9847,39.7392,26.2,26.2,25.1,27.01,1013,35,1013,838,10000.0,2.24,201,4.92,95,Clouds,overcast clouds,04n,-21600
Medellin,CO,-75.5636,6.2518,15.32,14.66,15.32,15.38,1015,67,1015,807,10000.0,1.79,73,2.24,35,Clouds,scattered clouds,03n,-18000
Cali,CO,-76.5225,3.4372,26.12,26.12,26.12,26.12,1011,75,1011,871,10000.0,2.24,294,3.58,16,Clouds,few clouds,02n,-18000
Guayaquil,EC,-79.9,-2.1667,26.08,26.08,26.08,26.08,1010,83,1010,1009,10000.0,3.34,226,7.11,54,Clouds,broken clouds,04n,-18000
Asuncion,PY,-57.6359,-25.3007,9.58,9.58,9.58,9.58,1020,79,1020,1010,10000.0,0.45,57,0.45,0,Clear,clear sky,01n,-10800
Sucre,BO,-65.2627,-19.0333,10.73,9.24,10.73,10.73,1018,53,1018,732,10000.0,2.03,1,2.29,30,Clouds,scattered clouds,03n,-14400
Alexandria,EG,29.9553,31.2156,25.27,25.58,25.27,25.27,1011,66,1011,1011,10000.0,6.06,288,8.8,0,Clear,clear sky,01n,10800
Kinshasa,CD,15.3215,-4.3246,22.06,21.63,22.06,22.06,1014,50,1014,982,10000.0,0.99,200,1.66,25,Clouds,scattered clouds,03n,3600
Luanda,AO,13.2343,-8.8368,17.75,18.04,17.75,17.75,1016,94,1016,1007,10000.0,2.34,186,2.43,23,Clouds,few clouds,02n,3600
Maputo,MZ,32.5892,-25.9653,16.24,16.19,16.24,16.24,1026,87,1026,1018,10000.0,2.24,121,5.36,0,Clear,clear sky,01n,7200
Dakar,SN,-17.4441,14.6937,26.81,29.84,26.81,26.81,1015,86,1015,1015,10000.0,5.27,280,5.42,46,Clouds,scattered clouds,03n,0
Perth,AU,115.8333,-31.9333,18.19,17.74,16.48,19.46,1024,64,1024,1022,10000.0,2.8,7,4.03,30,Clouds,scattered clouds,03d,28800
Adelaide,AU,138.6,-34.9333,15.86,15.25,14.3,16.83,1029,67,1029,1014,10000.0,1.34,83,3.58,71,Clouds,broken clouds,04d,34200
Christchurch,NZ,172.6333,-43.5333,9.95,9.04,9.95,9.95,1011,92,1011,1004,10000.0,2.12,143,3.65,99,Clouds,overcast clouds,04d,43200
Port Moresby,PG,147.1797,-9.4431,26.8,28.67,26.8,26.8,1011,72,1011,1008,10000.0,8.43,140,9.5,100,Clouds,overcast clouds,04d,36000
Suva,FJ,178.4415,-18.1416,22.85,23.2,22.85,22.85,1011,77,1011,1008,10000.0,5.77,217,6.7,29,Clouds,scattered clouds,03d,43200
Kuwait City,KW,47.9783,29.3697,37.1,36.12,37.1,37.1,1000,23,1000,997,10000.0,7.21,298,12.31,0,Clear,clear sky,01d,10800
Manama,BH,50.5832,26.2154,33.61,40.61,33.61,33.61,999,62,999,999,10000.0,11.03,337,19.81,0,Clear,clear sky,01d,10800
Sanaa,YE,44.2067,15.3547,20.01,19.19,20.01,20.01,1014,43,1014,763,10000.0,1.6,13,2.61,42,Clouds,scattered clouds,03d,10800
Damascus,SY,36.2913,33.5102,21.9,21.71,21.69,22.06,1009,60,1009,924,10000.0,1.79,259,1.34,0,Clear,clear sky,01d,10800
Beirut,LB,35.4944,33.8889,22.43,22.66,22.43,22.43,1009,74,1009,1002,10000.0,6.31,201,6.71,2,Clear,clear sky,01d,10800
Hyderabad,IN,78.4744,17.3753,26.89,28.44,26.89,26.89,1005,67,1005,942,10000.0,10.02,247,16.58,77,Clouds,broken clouds,04d,19800
Pune,IN,73.8553,18.5196,24.67,25.44,23.1,24.67,1005,86,1005,932,10000.0,5.68,263,12.37,100,Rain,light rain,10d,19800
Ahmedabad,IN,72.6167,23.0333,27.84,31.85,27.84,27.84,1001,81,1001,996,10000.0,3.91,254,7.03,100,Clouds,overcast clouds,04d,19800
Jaipur,IN,75.8167,26.9167,29.66,33.16,29.66,29.66,998,65,998,952,10000.0,3.82,321,5.06,88,Clouds,overcast clouds,04d,19800
Lucknow,IN,80.9167,26.85,31.2,35.54,31.2,31.2,997,61,997,984,10000.0,6.07,121,7.72,42,Clouds,scattered clouds,03d,19800
