city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Lima,PE,-77.0282,-12.0432,21.06,21.36,21.06,21.06,1017,82,1017,991,10000,4.55,167,4.02,82,Clouds,broken clouds,04n,-18000
Bogota,CO,-74.0817,4.6097,13.38,13.07,12.87,13.6,1022,88,1022,741,10000,1.16,133,1.7,73,Clouds,broken clouds,04n,-18000
Santiago,CL,-70.6483,-33.4569,11.52,10.87,11.14,12.75,1025,82,1025,939,10000,0.86,165,0.93,1,Clear,clear sky,01n,-14400
Caracas,VE,-66.8792,10.488,26.8,30.45,26.8,26.8,1018,93,1018,900,10000,1.3,176,1.18,39,Rain,light rain,10n,-14400
Quito,EC,-78.5249,-0.2299,9.64,9.64,9.64,9.64,1021,93,1021,725,10000,1.07,100,1.15,62,Clouds,broken clouds,04n,-18000
Montevideo,UY,-56.1674,-34.8335,9.75,7.82,9.75,9.75,1014,94,1014,1011,6170,3.73,81,6.0,100,Rain,light rain,10n,-10800
La Paz,BO,-68.15,-16.5,3.31,3.31,3.31,3.31,1022,32,1022,621,10000,1.29,341,2.11,0,Clear,clear sky,01n,-14400
Cairo,EG,31.2497,30.0626,24.12,24.26,24.12,24.12,1010,64,1010,1005,10000,2.62,342,2.97,0,Clear,clear sky,01n,10800
Lagos,NG,3.75,6.5833,24.42,25.4,24.42,24.42,1012,95,1012,1012,10000,1.14,222,1.2,98,Clouds,overcast clouds,04n,3600
Nairobi,KE,36.8167,-1.2833,14.0,13.86,14.0,14.0,1018,92,1018,837,10000,1.51,53,2.71,90,Clouds,overcast clouds,04n,10800
Johannesburg,ZA,28.0436,-26.2023,6.85,6.25,6.56,8.75,1023,82,1023,830,10000,1.35,88,1.67,0,Clear,clear sky,01n,7200
Cape Town,ZA,18.4232,-33.9258,15.85,15.5,14.59,16.32,1023,77,1023,1022,10000,2.24,0,5.36,0,Clear,clear sky,01n,7200
Casablanca,MA,-7.6192,33.5928,20.74,20.88,20.74,20.74,1012,77,1012,1004,10000,1.79,260,,53,Clouds,broken clouds,04n,3600
Addis Ababa,ET,38.7469,9.025,14.52,13.36,14.52,14.52,1016,51,1016,770,10000,1.04,119,1.34,100,Clouds,overcast clouds,04n,10800
Dar es Salaam,TZ,39.2695,-6.8235,21.74,22.24,21.74,21.74,1016,87,1016,1013,10000,2.17,194,3.56,1,Clear,clear sky,01n,10800
Accra,GH,-0.1969,5.556,25.55,26.41,25.55,25.55,1012,86,1012,1009,10000,3.19,230,4.3,62,Clouds,broken clouds,04n,0
Tunis,TN,9.0,34.0,25.61,25.45,25.61,25.61,1016,47,1016,1005,10000,5.31,77,8.69,16,Clouds,few clouds,02n,3600
Sydney,AU,151.2073,-33.8679,20.25,20.0,19.66,21.3,1011,64,1011,1006,10000,1.79,356,4.92,100,Clouds,overcast clouds,04d,36000
Melbourne,US,-80.6081,28.0836,28.48,32.11,27.77,28.88,1017,73,1017,1017,9191,2.68,171,4.47,62,Rain,moderate rain,10n,-14400
Brisbane,AU,153.0281,-27.4679,23.84,23.74,21.76,24.45,1020,56,1020,1014,10000,4.92,16,8.05,12,Clouds,few clouds,02d,36000
Auckland,NZ,174.7667,-36.8667,14.81,14.28,14.75,16.02,1022,74,1022,1018,10000,1.34,135,3.58,8,Clear,clear sky,01d,43200
Wellington,NZ,174.7756,-41.2866,11.64,10.97,10.51,13.14,1018,81,1018,1006,10000,7.15,342,15.2,99,Clouds,overcast clouds,04d,43200
Dubai,AE,55.3047,25.2582,33.56,36.54,33.56,33.56,1003,47,1003,1003,10000,2.04,49,2.19,0,Clear,clear sky,01d,14400
Doha,QA,51.5333,25.2867,29.7,34.1,29.7,29.7,1004,69,1004,1002,10000,1.95,102,2.46,0,Clear,clear sky,01d,10800
Riyadh,SA,46.7219,24.6877,30.54,28.56,30.54,30.54,1006,13,1006,936,10000,0.96,132,1.13,0,Clear,clear sky,01d,10800
Abu Dhabi,AE,54.3667,24.4667,32.73,34.96,32.73,32.73,1003,47,1003,1003,10000,2.75,60,2.75,0,Clear,clear sky,01d,14400
Muscat,OM,58.5922,23.6139,31.67,34.47,31.67,31.67,1005,53,1005,995,10000,3.44,155,3.76,1,Clear,clear sky,01d,14400
Istanbul,TR,28.9833,41.0351,19.82,20.47,19.44,19.95,1017,100,1017,1009,10000,4.8,30,9.06,66,Clouds,broken clouds,04n,10800
Ankara,TR,32.8543,39.9199,16.23,15.97,16.23,16.25,1013,79,1013,892,10000,2.24,102,4.02,100,Clouds,overcast clouds,04d,10800
Tehran,IR,51.4215,35.6944,27.62,26.44,27.62,27.62,1012,18,1012,864,10000,2.68,50,,0,Clear,clear sky,01d,12600
Baghdad,IQ,44.4009,33.3406,32.83,30.5,32.83,32.83,1004,14,1004,1000,10000,2.16,33,3.16,0,Clear,clear sky,01d,10800
Amman,JO,35.945,31.9552,16.79,15.86,16.79,16.79,1012,51,1012,921,10000,2.26,269,2.39,0,Clear,clear sky,01d,10800
Mumbai,IN,72.8479,19.0144,30.35,34.89,30.35,30.35,1010,66,1010,1009,10000,4.2,241,4.18,3,Clear,clear sky,01d,19800
Delhi,IN,77.2167,28.6667,34.88,36.15,34.88,34.88,1004,37,1004,979,10000,3.21,299,4.13,20,Clouds,few clouds,02d,19800
Bangalore,IN,77.6033,12.9762,22.16,22.73,21.17,22.5,1012,88,1012,914,10000,3.94,306,5.56,100,Clouds,overcast clouds,04d,19800
Chennai,IN,80.2785,13.0878,29.21,36.04,27.91,29.42,1008,83,1008,1008,10000,0.89,191,0.89,100,Clouds,overcast clouds,04d,19800
Kolkata,IN,88.3697,22.5697,34.51,40.67,34.51,34.51,1005,53,1005,1004,10000,5.7,205,6.47,94,Clouds,overcast clouds,04d,19800
Islamabad,PK,73.1338,33.7104,31.87,31.45,31.87,31.87,1005,36,1005,926,10000,0.57,31,0.86,96,Clouds,overcast clouds,04d,18000
Lahore,PK,74.3436,31.5497,34.76,34.75,34.76,34.76,1004,32,1004,980,10000,1.13,145,1.04,55,Clouds,broken clouds,04d,18000
Dhaka,BD,90.4074,23.7104,28.21,33.14,28.21,28.21,1006,83,1006,1005,10000,3.18,153,6.19,99,Clouds,overcast clouds,04d,21600
Colombo,LK,79.8478,6.9319,26.13,26.13,26.13,26.13,1011,91,1011,1011,1508,5.22,239,6.28,99,Clouds,overcast clouds,04d,19800
Kathmandu,NP,85.3167,27.7167,27.24,27.65,27.24,27.24,1007,50,1007,848,10000,1.23,293,2.05,4,Clear,clear sky,01d,20700
Murmansk,RU,34.0,68.0,4.23,1.56,4.23,4.23,1012,93,1012,979,10000,3.03,6,6.78,100,Rain,light rain,10n,10800
Arkhangelsk,RU,40.5433,64.5401,15.13,15.0,15.13,15.13,1003,88,1003,1002,10000,1.83,178,3.68,100,Clouds,overcast clouds,04d,10800
Sochi,RU,39.7303,43.6,19.8,19.92,19.8,19.8,1013,80,1013,998,10000,2.59,63,3.05,25,Clouds,scattered clouds,03d,10800
Vladivostok,RU,131.8735,43.1056,14.99,14.97,14.99,14.99,1011,93,1011,1010,8560,4.45,173,6.16,98,Clouds,overcast clouds,04d,36000
Irkutsk,RU,104.2964,52.2978,12.68,11.07,12.68,12.68,1021,41,1021,971,10000,5.71,319,9.83,74,Clouds,broken clouds,04d,28800
Yakutsk,RU,129.7331,62.0339,13.76,12.03,13.76,13.76,1016,32,1016,1005,10000,4.18,314,5.51,100,Clouds,overcast clouds,04d,32400
Petropavlovsk-Kamchatsky,RU,158.6483,53.0452,10.68,9.76,10.68,10.68,1019,75,1019,1001,10000,3.17,145,3.41,93,Clouds,overcast clouds,04d,43200
Kaliningrad,RU,20.511,54.7065,15.55,15.22,15.55,15.55,1018,79,1018,1016,10000,3.13,234,7.37,31,Clouds,scattered clouds,03d,7200
Smolensk,RU,33.0,55.0,12.55,12.39,12.55,12.55,1014,97,1014,990,10000,1.94,251,7.13,100,Clouds,overcast clouds,04d,10800
Tver,RU,35.8931,56.8619,11.33,10.97,11.33,11.33,1012,94,1012,994,10000,2.57,262,6.32,19,Clouds,few clouds,02d,10800
Munich,DE,11.5755,48.1374,15.7,15.62,15.14,16.8,1019,88,1019,957,10000,1.65,167,1.7,0,Clear,clear sky,01n,7200
Hamburg,DE,10.0,53.55,19.81,20.14,18.49,19.92,1017,88,1017,1015,10000,2.09,138,2.78,100,Rain,light rain,10n,7200
Milan,IT,9.1895,45.4643,23.88,24.36,20.76,24.45,1019,78,1019,1004,10000,1.59,118,2.02,34,Clouds,scattered clouds,03n,7200
Naples,IT,14.25,40.8333,23.02,22.55,21.73,24.02,1018,45,1018,1014,10000,0.89,243,1.34,26,Clouds,scattered clouds,03n,7200
Valencia,ES,-0.8333,39.3333,18.75,18.98,18.75,18.75,1017,88,1017,958,10000,0.98,337,1.38,11,Clouds,few clouds,02n,7200
Seville,ES,-5.9761,37.3824,23.89,24.06,22.77,24.44,1012,66,1012,1009,10000,1.34,278,2.68,95,Clouds,overcast clouds,04n,7200
Porto,PT,-8.611,41.1496,13.62,13.34,13.62,13.62,1014,88,1014,1006,10000,0.79,42,1.01,4,Clear,clear sky,01n,3600
Lyon,FR,4.5833,45.75,15.83,14.93,15.83,20.27,1018,56,1018,957,10000,0.45,244,1.79,0,Clear,clear sky,01n,7200
Marseille,FR,5.5,43.3333,19.64,19.02,19.64,19.64,1018,52,1018,999,10000,1.36,59,1.3,0,Clear,clear sky,01n,7200
Geneva,US,-88.3054,41.8875,16.91,16.72,15.94,18.42,1011,79,1011,984,10000,3.09,289,3.47,3,Clear,clear sky,01n,-18000
Osaka,JP,135.5022,34.6937,29.62,31.6,28.84,31.14,1009,57,1009,1004,10000,1.57,12,1.72,100,Clouds,overcast clouds,04d,32400
Nagoya,JP,136.9064,35.1815,31.65,34.68,30.57,31.65,1010,54,1010,1010,10000,0.45,202,2.24,100,Clouds,overcast clouds,04d,32400
Busan,KR,129.0403,35.1028,23.92,24.72,23.92,23.92,1009,90,1009,1004,10000,4.34,104,6.02,94,Clouds,overcast clouds,04d,32400
Incheon,KR,126.4161,37.45,19.58,19.89,19.58,19.58,1008,88,1008,1007,10000,0.73,275,1.06,100,Clouds,overcast clouds,04d,32400
Chiang Mai,TH,99.0,18.75,29.79,35.73,28.9,31.22,1009,75,1009,966,10000,0.65,164,1.02,100,Clouds,overcast clouds,04d,25200
Phuket,TH,98.25,8.0,30.05,35.91,30.05,30.05,1011,73,1011,1008,10000,3.5,318,3.97,100,Clouds,overcast clouds,04d,25200
Siem Reap,KH,104.0,13.5,31.39,34.17,31.39,31.39,1011,54,1011,1002,10000,1.8,182,2.0,100,Clouds,overcast clouds,04d,25200
Vientiane,LA,102.6,17.9667,27.82,32.24,27.82,27.82,1010,84,1010,988,10000,2.64,346,4.74,100,Clouds,overcast clouds,04d,25200
Yangon,MM,96.1561,16.8053,29.9,33.88,29.9,29.9,1010,66,1010,1009,10000,3.52,206,4.68,92,Clouds,overcast clouds,04d,23400
Ulaanbaatar,MN,106.8832,47.9077,3.85,-1.68,3.85,3.85,1017,80,1017,848,10000,9.13,351,13.54,95,Clouds,overcast clouds,04d,28800
San Francisco,US,-122.4194,37.7749,16.12,15.82,14.78,18.1,1013,78,1013,1009,10000,4.92,259,10.73,33,Clouds,scattered clouds,03d,-25200
San Diego,US,-117.1573,32.7153,19.3,19.27,18.19,20.65,1014,76,1014,1010,10000,4.02,291,5.81,3,Clear,clear sky,01d,-25200
Dallas,US,-96.7836,32.7668,31.28,38.04,30.08,32.34,1008,69,1008,989,10000,3.13,126,4.02,97,Clouds,overcast clouds,04n,-18000
Miami,US,-80.1937,25.7743,29.26,35.24,28.34,30.01,1019,79,1019,1018,10000,1.34,112,2.68,100,Clouds,overcast clouds,04n,-14400
Boston,US,-71.0598,42.3584,19.38,19.7,18.37,20.21,999,89,999,995,10000,0.89,248,3.13,37,Rain,light rain,10n,-14400
Philadelphia,US,-75.1638,39.9523,26.48,26.48,25.17,27.34,1004,50,1004,1000,10000,4.85,280,12.11,15,Clouds,few clouds,02n,-14400
Atlanta,US,-84.388,33.749,21.53,21.96,21.11,22.06,1009,85,1009,975,3462,0.89,92,4.02,100,Rain,moderate rain,10n,-14400
Detroit,US,-83.0458,42.3314,17.28,17.02,16.25,18.37,1009,75,1009,987,10000,3.42,270,9.12,0,Clear,clear sky,01n,-14400
Seattle,US,-122.3321,47.6062,23.23,22.86,21.13,24.49,1013,48,1013,1004,10000,5.36,342,7.15,17,Clouds,few clouds,02d,-25200
Denver,US,-104.9847,39.7392,26.88,26.23,25.06,27.72,1007,27,1007,834,10000,4.92,158,5.36,0,Clear,clear sky,01n,-21600
Medellin,CO,-75.5636,6.2518,15.58,15.31,14.76,19.31,1018,81,1018,809,9514,1.79,75,2.24,97,Clouds,overcast clouds,04n,-18000
Cali,CO,-76.5225,3.4372,19.45,19.8,18.88,19.45,1016,90,1016,874,10000,1.34,298,2.24,74,Clouds,broken clouds,04n,-18000
Guayaquil,EC,-79.9,-2.1667,26.64,26.64,26.64,26.64,1014,84,1014,1013,10000,2.03,227,5.21,100,Clouds,overcast clouds,04n,-18000
Asuncion,PY,-57.6359,-25.3007,18.48,18.16,18.48,18.48,1012,68,1012,1002,10000,5.35,39,15.86,100,Clouds,overcast clouds,04n,-10800
Sucre,BO,-65.2627,-19.0333,10.76,8.81,10.76,10.76,1014,35,1014,729,10000,1.39,335,1.45,1,Clear,clear sky,01n,-14400
Alexandria,EG,29.9553,31.2156,23.55,23.92,23.55,23.55,1010,75,1010,1010,10000,3.88,285,5.53,0,Clear,clear sky,01n,10800
Kinshasa,CD,15.3215,-4.3246,22.76,23.08,22.76,22.76,1012,76,1012,980,10000,2.04,233,4.02,57,Clouds,broken clouds,04n,3600
Luanda,AO,13.2343,-8.8368,18.89,19.13,18.89,18.89,1013,88,1013,1005,10000,2.91,141,3.0,0,Clear,clear sky,01n,3600
Maputo,MZ,32.5892,-25.9653,18.46,18.76,18.46,18.46,1021,92,1021,1013,10000,1.79,5,3.58,8,Clear,clear sky,01n,7200
Dakar,SN,-17.4441,14.6937,25.14,26.03,25.14,25.14,1015,89,1015,1014,10000,0.89,51,4.02,80,Rain,light rain,10n,0
Perth,AU,115.8333,-31.9333,14.24,13.6,12.79,15.66,1030,72,1030,1027,10000,0.89,258,2.24,100,Clouds,overcast clouds,04d,28800
Adelaide,AU,138.6,-34.9333,15.27,14.71,14.17,16.34,1011,71,1011,996,10000,5.81,251,10.73,72,Clouds,broken clouds,04d,34200
Christchurch,NZ,172.6333,-43.5333,13.28,12.39,11.64,13.28,1013,66,1013,1007,10000,2.68,348,8.49,61,Clouds,broken clouds,04d,43200
Port Moresby,PG,147.1797,-9.4431,27.09,28.2,27.09,27.09,1012,60,1012,1009,10000,5.35,180,4.4,59,Clouds,broken clouds,04d,36000
Suva,FJ,178.4415,-18.1416,23.15,23.14,23.15,23.15,1017,62,1017,1014,10000,5.46,142,5.39,79,Clouds,broken clouds,04d,43200
Kuwait City,KW,47.9783,29.3697,32.66,35.89,32.66,32.66,1003,51,1003,1001,10000,3.3,36,6.58,0,Clear,clear sky,01d,10800
Manama,BH,50.5832,26.2154,29.91,33.27,29.91,29.91,1004,63,1004,1003,10000,2.98,103,3.41,0,Clear,clear sky,01d,10800
Sanaa,YE,44.2067,15.3547,18.31,16.74,18.31,18.31,1014,21,1014,762,10000,2.42,54,4.23,5,Clear,clear sky,01d,10800
Damascus,SY,36.2913,33.5102,19.51,18.69,19.51,19.51,1010,45,1010,926,10000,0.45,287,0.45,0,Clear,clear sky,01d,10800
Beirut,LB,35.4944,33.8889,19.1,18.95,19.1,19.1,1010,72,1010,1003,10000,4.43,213,4.2,0,Clear,clear sky,01d,10800
Hyderabad,IN,78.4744,17.3753,30.22,30.9,30.22,30.22,1009,47,1009,946,10000,4.15,270,6.37,99,Clouds,overcast clouds,04d,19800
Pune,IN,73.8553,18.5196,28.14,28.17,25.32,28.41,1011,45,1011,938,10000,0.45,250,,85,Clouds,overcast clouds,04d,19800
Ahmedabad,IN,72.6167,23.0333,32.07,34.25,32.07,32.07,1008,49,1008,1002,10000,3.93,247,4.95,7,Clear,clear sky,01d,19800
Jaipur,IN,75.8167,26.9167,30.92,32.29,30.92,30.92,1006,49,1006,959,10000,4.93,274,5.88,61,Clouds,broken clouds,04d,19800
Lucknow,IN,80.9167,26.85,38.08,38.92,38.08,38.08,1002,28,1002,988,10000,4.8,310,5.46,0,Clear,clear sky,01d,19800
Macau,MO,113.5461,22.2006,28.08,33.47,28.08,28.08,1009,87,1009,1006,10000,8.09,198,12.14,100,Rain,light rain,10d,28800
Bishkek,KG,74.59,42.87,23.64,23.5,23.64,23.64,1012,55,1012,914,10000,1.15,341,0.68,100,Clouds,overcast clouds,04d,21600
Tashkent,UZ,69.2163,41.2646,27.41,27.48,27.41,27.41,1011,45,1011,963,10000,0.48,17,0.52,29,Clouds,scattered clouds,03d,18000
Ashgabat,TM,58.3833,37.95,31.34,29.47,31.34,31.34,1013,22,1013,969,10000,0.41,277,0.59,0,Clear,clear sky,01d,18000
Dushanbe,TJ,68.7797,38.5577,24.21,23.91,24.21,24.21,1012,47,1012,902,10000,0.61,128,0.59,11,Clouds,few clouds,02d,18000
