city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Shenzhen,CN,114.0683,22.5455,30.39,37.39,27.43,31.29,1006,84,1006,998,10000.0,3.57,173,4.09,27,Clouds,scattered clouds,03d,28800
Guangzhou,CN,113.25,23.1167,30.72,34.99,30.72,30.72,1005,63,1005,1005,10000.0,3.74,140,4.59,50,Clouds,scattered clouds,03d,28800
Harbin,CN,126.65,45.75,24.73,25.27,24.73,24.73,1001,77,1001,986,10000.0,5.49,214,7.49,98,Clouds,overcast clouds,04d,28800
Tokyo,JP,139.6917,35.6895,30.49,31.97,29.03,32.01,1015,51,1015,1013,10000.0,0.89,259,3.13,100,Clouds,overcast clouds,04d,32400
Seoul,KR,126.9778,37.5683,23.89,24.68,23.89,23.89,1010,90,1010,1001,8116.0,3.63,200,8.11,100,Rain,heavy intensity rain,10d,32400
Bangkok,TH,100.5167,13.75,31.31,37.81,29.95,31.63,1010,68,1010,1010,10000.0,4.88,259,7.7,72,Clouds,broken clouds,04d,25200
Singapore,SG,103.8501,1.2897,30.52,37.52,30.52,30.52,1012,81,1012,1013,10000.0,5.37,171,5.9,95,Clouds,overcast clouds,04d,28800
Hong Kong,HK,114.1577,22.2855,29.11,34.18,27.49,31.35,1006,76,1006,1001,10000.0,4.47,135,5.81,30,Clouds,scattered clouds,03d,28800
Taipei,TW,121.5319,25.0478,32.73,37.21,29.47,32.73,1005,55,1005,987,10000.0,0.89,110,4.92,15,Clouds,few clouds,02d,28800
Kuala Lumpur,MY,101.6865,3.1431,31.12,38.12,30.12,31.9,1012,74,1012,1000,10000.0,2.18,178,2.56,67,Clouds,broken clouds,04d,28800
Jakarta,ID,106.8451,-6.2146,30.05,30.52,29.06,31.63,1015,46,1015,1011,10000.0,3.13,135,3.58,1,Clear,clear sky,01d,25200
Manila,PH,120.9822,14.6042,32.28,39.28,31.7,32.29,1006,74,1006,1009,10000.0,2.68,25,13.41,100,Clouds,overcast clouds,04d,28800
Hanoi,VN,105.8412,21.0245,29.18,34.36,29.18,29.18,1003,76,1003,1002,10000.0,2.51,274,2.09,95,Clouds,overcast clouds,04d,25200
New York,US,-74.006,40.7143,24.13,24.64,22.19,25.16,1014,78,1014,1013,10000.0,2.68,181,5.81,1,Clear,clear sky,01n,-14400
Los Angeles,US,-118.2437,34.0522,23.58,23.61,20.18,27.11,1011,62,1011,992,10000.0,2.33,224,2.25,0,Clear,clear sky,01d,-25200
Chicago,US,-87.65,41.85,26.97,28.41,25.31,27.87,1013,65,1013,992,10000.0,1.81,241,3.61,7,Clear,clear sky,01n,-18000
Houston,US,-95.3633,29.7633,29.16,34.52,27.82,29.58,1016,77,1016,1015,10000.0,3.13,233,4.02,67,Clouds,broken clouds,04n,-18000
Phoenix,US,-112.074,33.4484,41.06,41.28,39.6,42.25,1006,21,1006,964,10000.0,1.34,209,3.13,0,Clear,clear sky,01n,-25200
Toronto,CA,-79.4163,43.7001,24.63,25.21,23.93,25.28,1012,79,1012,997,10000.0,1.42,291,1.48,3,Clear,clear sky,01n,-14400
Vancouver,CA,-123.1193,49.2497,19.92,19.46,18.84,20.71,1020,57,1020,1011,10000.0,5.36,170,,96,Clouds,overcast clouds,04d,-25200
Montreal,CA,-73.5878,45.5088,23.65,23.77,23.65,23.65,1010,65,1010,1007,10000.0,2.82,233,10.7,54,Clouds,broken clouds,04n,-14400
Calgary,CA,-114.0853,51.0501,18.23,18.35,16.94,18.66,1010,86,1010,886,10000.0,4.38,9,8.94,3,Clear,clear sky,01d,-21600
Ottawa,CA,-75.6981,45.4112,22.85,23.07,22.85,22.85,1011,72,1011,1000,10000.0,3.46,308,8.31,99,Clouds,overcast clouds,04n,-14400
Sao Paulo,BR,-46.6361,-23.5475,13.38,13.07,13.03,14.52,1022,88,1022,931,10000.0,2.24,90,2.24,0,Clear,clear sky,01n,-10800
Rio de Janeiro,BR,-43.2075,-22.9028,22.94,23.2,22.94,22.94,1022,73,1022,1023,10000.0,1.47,257,1.7,92,Clouds,overcast clouds,04n,-10800
Buenos Aires,AR,-58.3772,-34.6132,12.96,12.14,12.18,13.89,1016,70,1016,1015,10000.0,2.77,338,5.94,100,Clouds,overcast clouds,04n,-10800
Lima,PE,-77.0282,-12.0432,19.94,20.26,19.94,19.94,1013,87,1013,987,10000.0,3.6,169,3.27,42,Clouds,scattered clouds,03n,-18000
Bogota,CO,-74.0817,4.6097,13.38,13.02,12.87,13.6,1021,86,1021,740,10000.0,1.8,126,2.42,93,Clouds,overcast clouds,04n,-18000
Santiago,CL,-70.6483,-33.4569,16.88,15.3,16.52,16.9,1019,26,1019,934,10000.0,2.02,96,3.34,100,Clouds,overcast clouds,04n,-14400
Caracas,VE,-66.8792,10.488,22.6,23.19,22.6,22.6,1016,87,1016,899,10000.0,1.79,208,4.02,81,Clouds,broken clouds,04n,-14400
Quito,EC,-78.5249,-0.2299,10.94,10.18,10.94,10.94,1019,80,1019,725,10000.0,1.79,138,2.28,68,Clouds,broken clouds,04n,-18000
Montevideo,UY,-56.1674,-34.8335,11.99,10.97,10.96,11.99,1016,66,1016,1014,10000.0,3.34,345,8.22,100,Clouds,overcast clouds,04n,-10800
La Paz,BO,-68.15,-16.5,4.55,3.39,4.55,4.55,1021,35,1021,622,10000.0,1.53,355,1.88,0,Clear,clear sky,01n,-14400
Cairo,EG,31.2497,30.0626,24.12,24.26,24.12,24.12,1009,64,1009,1004,10000.0,1.68,319,2.16,0,Clear,clear sky,01d,10800
Lagos,NG,3.75,6.5833,24.49,25.45,24.49,24.49,1013,94,1013,1013,10000.0,2.57,247,6.54,95,Clouds,overcast clouds,04n,3600
Nairobi,KE,36.8167,-1.2833,12.93,12.68,12.93,12.93,1019,92,1019,837,10000.0,1.14,165,1.69,20,Clouds,few clouds,02n,10800
Johannesburg,ZA,28.0436,-26.2023,7.03,6.23,4.9,7.25,1022,58,1022,829,10000.0,1.53,198,3.93,0,Clear,clear sky,01n,7200
Cape Town,ZA,18.4232,-33.9258,12.89,12.06,11.86,13.38,1023,70,1023,1022,10000.0,5.36,198,12.07,77,Clouds,broken clouds,04n,7200
Casablanca,MA,-7.6192,33.5928,21.85,22.55,21.85,21.85,1016,94,1016,1008,10000.0,0.29,342,0.39,0,Clear,clear sky,01n,3600
Addis Ababa,ET,38.7469,9.025,14.15,13.68,14.15,14.15,1018,79,1018,771,10000.0,1.13,287,1.34,99,Clouds,overcast clouds,04d,10800
Dar es Salaam,TZ,39.2695,-6.8235,22.7,23.22,22.7,22.7,1017,84,1017,1014,10000.0,2.44,158,7.05,63,Clouds,broken clouds,04n,10800
Accra,GH,-0.1969,5.556,24.79,25.6,24.79,24.79,1014,87,1014,1011,10000.0,5.3,236,7.99,97,Clouds,overcast clouds,04n,0
Tunis,TN,9.0,34.0,28.09,27.61,28.09,28.09,1012,38,1012,1002,10000.0,2.96,71,3.4,0,Clear,clear sky,01n,3600
Sydney,AU,151.2073,-33.8679,15.55,14.6,14.42,17.57,1027,55,1027,1022,10000.0,0.89,104,1.79,86,Rain,moderate rain,10d,36000
Melbourne,US,-80.6081,28.0836,29.19,35.74,27.24,29.99,1019,82,1019,1020,10000.0,4.02,180,5.81,80,Clouds,broken clouds,04n,-14400
Brisbane,AU,153.0281,-27.4679,21.13,20.73,19.79,22.45,1023,55,1023,1018,10000.0,2.24,170,2.24,5,Clear,clear sky,01d,36000
Auckland,NZ,174.7667,-36.8667,13.3,12.54,13.08,14.04,1004,71,1004,1001,10000.0,7.6,188,11.62,97,Clouds,overcast clouds,04d,43200
Wellington,NZ,174.7756,-41.2866,7.53,4.18,7.17,7.53,1014,95,1014,1002,10000.0,5.81,163,14.75,91,Clouds,overcast clouds,04d,43200
Dubai,AE,55.3047,25.2582,31.26,37.99,31.26,31.26,997,69,997,997,10000.0,5.55,201,6.51,53,Clouds,broken clouds,04d,14400
Doha,QA,51.5333,25.2867,34.99,36.07,34.99,34.99,999,36,999,997,10000.0,7.53,314,13.55,6,Clear,clear sky,01d,10800
Riyadh,SA,46.7219,24.6877,32.32,30.07,32.32,32.32,1005,15,1005,935,10000.0,4.06,344,5.77,5,Clear,clear sky,01d,10800
Abu Dhabi,AE,54.3667,24.4667,32.1,39.1,32.1,32.1,998,70,998,999,10000.0,4.09,218,3.99,64,Clouds,broken clouds,04d,14400
Muscat,OM,58.5922,23.6139,36.38,39.2,36.38,36.38,998,38,998,989,10000.0,1.7,199,2.52,100,Clouds,overcast clouds,04d,14400
Istanbul,TR,28.9833,41.0351,24.08,25.15,21.11,24.39,1008,100,1008,1001,10000.0,4.55,16,7.68,59,Clouds,broken clouds,04d,10800
Ankara,TR,32.8543,39.9199,18.45,18.07,18.45,18.45,1010,66,1010,890,10000.0,0.98,20,1.01,0,Clear,clear sky,01d,10800
Tehran,IR,51.4215,35.6944,33.16,30.75,33.16,33.16,1005,12,1005,858,10000.0,4.24,112,7.93,0,Clear,clear sky,01d,12600
Baghdad,IQ,44.4009,33.3406,33.45,32.0,33.45,33.45,1001,26,1001,997,10000.0,7.3,324,11.93,0,Clear,clear sky,01d,10800
Amman,JO,35.945,31.9552,19.18,19.16,19.18,19.18,1010,77,1010,919,10000.0,4.08,265,6.41,0,Clear,clear sky,01d,10800
Mumbai,IN,72.8479,19.0144,28.86,34.99,28.86,28.86,1006,83,1006,1006,10000.0,8.66,239,10.5,96,Clouds,overcast clouds,04d,19800
Delhi,IN,77.2167,28.6667,25.38,26.4,25.38,25.38,998,93,998,973,8179.0,6.78,15,11.07,100,Rain,moderate rain,10d,19800
Bangalore,IN,77.6033,12.9762,24.13,24.64,23.61,25.06,1012,78,1012,914,10000.0,7.95,253,10.96,100,Clouds,overcast clouds,04d,19800
Chennai,IN,80.2785,13.0878,34.02,40.62,32.83,34.42,1008,56,1008,1007,10000.0,1.79,147,2.24,95,Clouds,overcast clouds,04d,19800
Kolkata,IN,88.3697,22.5697,26.33,26.33,26.33,26.33,1004,93,1004,1003,8200.0,6.14,191,10.0,100,Clouds,overcast clouds,04d,19800
Islamabad,PK,73.1338,33.7104,31.58,35.04,31.58,31.58,999,56,999,920,10000.0,2.23,247,2.15,8,Clear,clear sky,01d,18000
Lahore,PK,74.3436,31.5497,35.69,39.22,35.69,35.69,998,42,998,974,10000.0,2.35,170,1.88,2,Clear,clear sky,01d,18000
Dhaka,BD,90.4074,23.7104,25.72,26.75,25.72,25.72,1005,92,1005,1004,10000.0,4.73,196,11.56,100,Clouds,overcast clouds,04d,21600
Colombo,LK,79.8478,6.9319,30.02,36.35,30.02,30.02,1013,75,1013,1012,10000.0,4.85,241,8.06,100,Clouds,overcast clouds,04d,19800
Kathmandu,NP,85.3167,27.7167,25.52,26.09,25.52,25.52,1004,75,1004,846,10000.0,1.27,95,1.45,99,Clouds,overcast clouds,04d,20700
Murmansk,RU,34.0,68.0,14.53,13.79,14.53,14.53,1008,67,1008,977,10000.0,2.42,143,3.5,57,Clouds,broken clouds,04n,10800
Arkhangelsk,RU,40.5433,64.5401,17.59,17.49,17.59,17.59,1010,80,1010,1009,10000.0,3.09,153,5.63,87,Clouds,overcast clouds,04d,10800
Sochi,RU,39.7303,43.6,21.74,22.01,21.74,21.74,1010,78,1010,994,10000.0,2.24,71,2.34,0,Clear,clear sky,01d,10800
Vladivostok,RU,131.8735,43.1056,17.35,17.7,17.35,17.35,1007,98,1007,1005,,5.44,160,9.97,100,Clouds,overcast clouds,04d,36000
Irkutsk,RU,104.2964,52.2978,24.69,24.47,24.69,24.69,1003,48,1003,956,10000.0,2.48,311,3.35,53,Clouds,broken clouds,04d,28800
Yakutsk,RU,129.7331,62.0339,34.64,35.25,34.64,34.64,998,35,998,988,10000.0,4.07,207,4.87,39,Clouds,scattered clouds,03d,32400
Petropavlovsk-Kamchatsky,RU,158.6483,53.0452,16.28,15.74,16.28,16.28,1010,68,1010,993,10000.0,3.45,163,3.22,17,Clouds,few clouds,02d,43200
Kaliningrad,RU,20.511,54.7065,13.35,13.06,13.35,13.35,1005,89,1005,1002,10000.0,6.0,324,12.0,65,Clouds,broken clouds,04d,7200
Smolensk,RU,33.0,55.0,11.16,10.52,11.16,11.16,1004,84,1004,980,10000.0,3.57,183,8.58,58,Clouds,broken clouds,04d,10800
Tver,RU,35.8931,56.8619,12.31,12.13,12.31,12.31,1005,97,1005,987,10000.0,1.79,198,5.64,100,Rain,moderate rain,10d,10800
Munich,DE,11.5755,48.1374,13.37,13.14,12.55,14.21,1018,91,1018,955,10000.0,1.71,270,1.94,12,Clouds,few clouds,02d,7200
Hamburg,DE,10.0,53.55,14.37,14.32,14.33,14.99,1016,94,1016,1014,10000.0,3.41,301,7.59,63,Clouds,broken clouds,04d,7200
Milan,IT,9.1895,45.4643,24.05,24.65,22.31,24.99,1012,82,1012,998,10000.0,0.45,57,0.89,24,Clouds,few clouds,02d,7200
Naples,IT,14.25,40.8333,22.39,21.91,21.73,22.91,1012,47,1012,1007,10000.0,0.27,114,0.44,1,Clear,clear sky,01d,7200
Valencia,ES,-0.8333,39.3333,22.83,22.21,22.83,22.83,1012,40,1012,955,10000.0,2.01,277,1.68,37,Clouds,scattered clouds,03n,7200
Seville,ES,-5.9761,37.3824,22.02,22.63,21.32,22.4,1013,90,1013,1011,10000.0,1.34,177,3.58,12,Clouds,few clouds,02n,7200
Porto,PT,-8.611,41.1496,16.21,16.16,16.21,16.21,1016,87,1016,1006,10000.0,0.81,315,1.52,13,Clouds,few clouds,02n,3600
Lyon,FR,4.5833,45.75,16.38,15.93,16.38,16.38,1015,71,1015,955,10000.0,1.26,286,1.05,1,Clear,clear sky,01n,7200
Marseille,FR,5.5,43.3333,21.4,20.8,21.31,23.14,1009,46,1009,991,10000.0,1.08,131,1.34,3,Clear,clear sky,01n,7200
Geneva,US,-88.3054,41.8875,23.09,23.57,21.99,24.52,1013,81,1013,985,10000.0,2.04,209,2.03,37,Clouds,scattered clouds,03n,-18000
Osaka,JP,135.5022,34.6937,32.13,33.9,32.13,32.42,1011,47,1011,1009,10000.0,4.8,246,2.8,38,Clouds,scattered clouds,03d,32400
Nagoya,JP,136.9064,35.1815,31.65,33.96,31.65,32.23,1014,51,1014,1014,10000.0,0.89,170,3.13,5,Clear,clear sky,01d,32400
Busan,KR,129.0403,35.1028,26.78,29.02,26.78,26.78,1012,77,1012,1007,10000.0,6.43,218,10.02,29,Clouds,scattered clouds,03d,32400
Incheon,KR,126.4161,37.45,22.01,22.64,22.01,22.01,1009,91,1009,1009,10000.0,6.77,171,11.77,100,Rain,heavy intensity rain,10d,32400
Chiang Mai,TH,99.0,18.75,27.77,32.87,27.44,28.18,1005,89,1005,965,10000.0,1.48,173,2.14,99,Clouds,overcast clouds,04d,25200
Phuket,TH,98.25,8.0,31.72,38.72,31.72,31.72,1013,73,1013,1010,10000.0,6.35,261,8.05,69,Clouds,broken clouds,04d,25200
Siem Reap,KH,104.0,13.5,29.44,33.92,29.44,29.44,1010,71,1010,1002,10000.0,3.46,257,8.69,100,Clouds,overcast clouds,04d,25200
Vientiane,LA,102.6,17.9667,28.3,32.19,28.3,28.3,1008,76,1008,986,10000.0,2.26,268,7.32,100,Clouds,overcast clouds,04d,25200
Yangon,MM,96.1561,16.8053,26.27,26.27,26.27,26.27,1010,80,1010,1009,10000.0,3.11,254,7.46,100,Clouds,overcast clouds,04d,23400
Ulaanbaatar,MN,106.8832,47.9077,21.64,21.27,21.64,21.64,1003,54,1003,841,10000.0,4.33,327,4.71,9,Clear,clear sky,01d,28800
San Francisco,US,-122.4194,37.7749,13.04,12.54,12.07,14.98,1016,82,1016,1012,10000.0,4.92,39,13.41,4,Clear,clear sky,01n,-25200
San Diego,US,-117.1573,32.7153,19.66,19.9,18.25,21.49,1011,85,1011,1008,10000.0,2.68,294,4.47,38,Clouds,scattered clouds,03n,-25200
Dallas,US,-96.7836,32.7668,31.83,35.56,31.19,33.04,1014,56,1014,995,10000.0,3.13,194,4.02,19,Clouds,few clouds,02n,-18000
Miami,US,-80.1937,25.7743,29.28,35.07,28.33,30.01,1020,78,1020,1019,10000.0,0.89,98,3.58,10,Rain,light rain,10n,-14400
Boston,US,-71.0598,42.3584,20.94,21.05,18.54,22.3,1013,75,1013,1009,10000.0,1.34,188,3.58,33,Clouds,scattered clouds,03n,-14400
Philadelphia,US,-75.1638,39.9523,22.69,23.16,21.1,23.33,1015,82,1015,1011,10000.0,2.24,273,4.47,33,Clouds,scattered clouds,03n,-14400
Atlanta,US,-84.388,33.749,26.54,26.54,25.01,27.41,1017,68,1017,984,10000.0,0.45,267,1.79,75,Clouds,broken clouds,04n,-14400
Detroit,US,-83.0458,42.3314,24.68,25.34,22.81,25.52,1013,82,1013,991,10000.0,1.77,245,4.03,47,Clouds,scattered clouds,03n,-14400
Seattle,US,-122.3321,47.6062,16.95,16.74,15.36,19.26,1021,78,1021,1010,10000.0,3.13,315,4.47,59,Clouds,broken clouds,04n,-25200
Denver,US,-104.9847,39.7392,19.89,19.55,18.51,21.12,1014,62,1014,839,10000.0,3.44,166,4.09,18,Clouds,few clouds,02n,-21600
Medellin,CO,-75.5636,6.2518,15.39,14.37,15.32,16.49,1016,53,1016,806,10000.0,1.34,87,0.45,100,Clouds,overcast clouds,04n,-18000
Cali,CO,-76.5225,3.4372,24.45,25.12,24.45,24.45,1013,83,1013,871,10000.0,1.34,303,0.45,100,Clouds,overcast clouds,04n,-18000
Guayaquil,EC,-79.9,-2.1667,24.97,25.79,24.97,24.97,1011,87,1011,1010,10000.0,2.6,222,5.57,62,Clouds,broken clouds,04n,-18000
Asuncion,PY,-57.6359,-25.3007,15.78,15.29,15.78,15.78,1014,72,1014,1005,10000.0,4.16,52,13.12,0,Clear,clear sky,01n,-10800
Sucre,BO,-65.2627,-19.0333,11.46,9.08,11.46,11.46,1013,16,1013,729,10000.0,2.03,248,1.9,0,Clear,clear sky,01n,-14400
Alexandria,EG,29.9553,31.2156,26.07,26.07,26.07,26.07,1009,63,1009,1009,10000.0,3.66,284,4.15,0,Clear,clear sky,01d,10800
Kinshasa,CD,15.3215,-4.3246,20.39,20.47,20.39,20.39,1015,76,1015,982,10000.0,1.12,255,1.53,99,Clouds,overcast clouds,04n,3600
Luanda,AO,13.2343,-8.8368,17.45,17.65,17.45,17.45,1016,92,1016,1007,10000.0,1.84,133,1.87,42,Clouds,scattered clouds,03n,3600
Maputo,MZ,32.5892,-25.9653,14.01,13.56,14.01,14.01,1020,80,1020,1012,10000.0,0.45,101,1.34,0,Clear,clear sky,01d,7200
Dakar,SN,-17.4441,14.6937,26.81,29.84,26.81,26.81,1014,86,1014,1014,10000.0,6.54,274,7.16,23,Clouds,few clouds,02n,0
Perth,AU,115.8333,-31.9333,22.31,21.72,20.58,22.79,1019,43,1019,1017,10000.0,1.34,273,3.58,99,Clouds,overcast clouds,04d,28800
Adelaide,AU,138.6,-34.9333,17.27,16.62,15.96,18.29,1024,60,1024,1009,10000.0,0.45,7,1.79,24,Clouds,few clouds,02d,34200
Christchurch,NZ,172.6333,-43.5333,6.62,4.68,6.62,6.62,1021,74,1021,1015,10000.0,2.68,227,4.47,90,Clouds,overcast clouds,04n,43200
Port Moresby,PG,147.1797,-9.4431,27.3,29.67,27.3,27.3,1009,73,1009,1006,10000.0,8.69,150,8.56,94,Clouds,overcast clouds,04d,36000
Suva,FJ,178.4415,-18.1416,22.13,21.97,22.13,22.13,1011,60,1011,1008,10000.0,6.36,224,8.17,63,Clouds,broken clouds,04d,43200
Kuwait City,KW,47.9783,29.3697,37.1,38.53,37.1,37.1,999,32,999,998,10000.0,6.68,314,8.8,0,Clear,clear sky,01d,10800
Manama,BH,50.5832,26.2154,33.86,40.86,33.86,33.86,999,62,999,999,10000.0,8.98,334,15.48,0,Clear,clear sky,01d,10800
Sanaa,YE,44.2067,15.3547,23.86,22.9,23.86,23.86,1013,23,1013,762,10000.0,2.46,43,5.47,96,Clouds,overcast clouds,04d,10800
Damascus,SY,36.2913,33.5102,23.3,23.07,22.62,23.96,1011,53,1011,924,10000.0,0.45,233,0.89,0,Clear,clear sky,01d,10800
Beirut,LB,35.4944,33.8889,22.99,22.94,22.99,22.99,1009,61,1009,1001,10000.0,6.0,205,6.06,0,Clear,clear sky,01d,10800
Hyderabad,IN,78.4744,17.3753,29.82,32.49,29.82,29.82,1007,60,1007,944,10000.0,7.83,268,9.22,94,Clouds,overcast clouds,04d,19800
Pune,IN,73.8553,18.5196,28.0,29.45,27.54,28.0,1009,60,1009,935,10000.0,7.88,255,11.47,100,Clouds,overcast clouds,04d,19800
Ahmedabad,IN,72.6167,23.0333,31.9,35.43,31.9,31.9,1003,55,1003,997,10000.0,5.04,241,6.24,100,Clouds,overcast clouds,04d,19800
Jaipur,IN,75.8167,26.9167,35.08,38.65,35.08,35.08,998,44,998,953,10000.0,5.24,289,6.44,100,Clouds,overcast clouds,04d,19800
