city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Krasnodar,RU,40.0,45.0,24.09,24.1,24.09,24.09,1014,59,1014,1003,10000,3.83,287,6.15,13,Clouds,few clouds,02d,10800
Saratov,RU,46.0333,51.5667,20.42,20.14,20.42,20.42,1005,62,1005,997,10000,6.15,291,8.35,100,Rain,moderate rain,10d,14400
Tyumen,RU,65.5272,57.1522,23.94,24.19,23.94,23.94,1004,69,1004,995,10000,3.02,170,4.3,18,Rain,light rain,10d,18000
Tolyatti,RU,49.3461,53.5303,22.22,22.25,22.22,22.22,1002,67,1002,995,10000,4.7,253,6.77,89,Rain,light rain,10d,14400
Izhevsk,RU,53.2333,56.85,21.74,21.9,21.74,21.74,1001,74,1001,986,10000,2.22,194,2.04,82,Rain,light rain,10d,14400
London,GB,-0.1257,51.5085,20.67,20.25,19.88,21.7,1014,56,1014,1010,10000,3.58,131,5.81,100,Clouds,overcast clouds,04d,3600
Paris,FR,2.3488,48.8534,27.67,27.38,26.23,29.49,1015,40,1015,1005,10000,0.45,261,0.45,24,Clouds,few clouds,02d,7200
Berlin,DE,13.4105,52.5244,19.68,19.09,18.3,20.55,1009,53,1009,1004,10000,10.73,270,16.99,100,Clouds,overcast clouds,04d,7200
Madrid,ES,-3.7026,40.4165,28.67,28.05,27.58,29.63,1013,37,1013,940,10000,1.34,231,3.58,4,Clear,clear sky,01d,7200
Rome,US,-85.1647,34.257,20.76,21.08,19.03,22.96,1015,84,1015,989,10000,0.89,335,3.13,14,Clouds,few clouds,02d,-14400
Amsterdam,NL,4.8897,52.374,17.24,16.8,16.03,18.32,1017,68,1017,1017,10000,0.89,64,0.89,100,Clouds,overcast clouds,04d,7200
Brussels,BE,4.3488,50.8504,19.89,19.5,18.98,20.48,1017,60,1017,1010,10000,0.95,298,1.98,100,Clouds,overcast clouds,04d,7200
Vienna,AT,16.3721,48.2085,23.19,22.61,21.81,24.78,1013,40,1013,986,10000,9.83,324,20.56,80,Clouds,broken clouds,04d,7200
Prague,CZ,14.4208,50.088,18.05,17.19,16.83,19.31,1013,49,1013,979,10000,5.36,300,,90,Clouds,overcast clouds,04d,7200
Warsaw,PL,21.0118,52.2298,17.51,16.96,15.38,18.28,1007,63,1007,996,10000,6.92,265,9.77,99,Clouds,overcast clouds,04d,7200
Budapest,HU,19.0399,47.498,22.21,21.61,21.17,22.79,1014,43,1014,993,10000,2.68,343,5.81,100,Clouds,overcast clouds,04d,7200
Lisbon,PT,-9.1333,38.7167,23.44,23.67,21.98,23.64,1016,70,1016,1008,10000,2.68,311,5.81,4,Clear,clear sky,01d,3600
Stockholm,SE,18.0649,59.3326,15.51,15.31,15.06,17.36,1000,84,1000,996,10000,0.45,293,2.24,95,Rain,moderate rain,10d,7200
Oslo,NO,10.7461,59.9127,17.53,16.7,14.96,17.53,1006,52,1006,982,10000,2.89,357,3.94,93,Clouds,overcast clouds,04d,7200
Copenhagen,DK,12.5655,55.6759,16.75,16.41,16.75,16.75,1004,74,1004,1003,10000,9.11,320,11.57,40,Clouds,scattered clouds,03d,7200
Helsinki,FI,24.9355,60.1695,15.9,15.69,15.43,17.43,998,82,998,996,10000,3.13,100,5.81,70,Clouds,broken clouds,04d,10800
Athens,GR,23.7162,37.9795,30.37,30.0,28.41,31.9,1013,39,1013,989,10000,3.13,282,6.71,8,Clear,clear sky,01d,10800
Dublin,US,-121.9358,37.7021,14.02,13.72,12.88,14.87,1015,86,1015,990,10000,2.24,206,4.47,2,Clear,clear sky,01d,-25200
Zurich,CH,8.55,47.3667,26.3,26.3,25.15,27.01,1015,33,1015,958,10000,5.36,258,7.6,9,Clear,clear sky,01d,7200
Barcelona,ES,2.159,41.3888,29.27,28.37,28.11,31.83,1013,34,1013,1005,10000,1.79,216,4.02,6,Clear,clear sky,01d,7200
Beijing,CN,116.3972,39.9075,26.54,26.54,26.54,26.54,1009,64,1009,1005,10000,1.36,166,2.37,100,Rain,light rain,10n,28800
Shanghai,CN,121.4581,31.2222,23.84,24.6,23.84,23.84,1010,89,1010,1010,10000,2.97,77,7.3,100,Clouds,overcast clouds,04n,28800
Shenzhen,CN,114.0683,22.5455,25.51,26.65,24.65,26.03,1007,97,1007,999,10000,2.53,139,4.35,97,Rain,light rain,10n,28800
Guangzhou,CN,113.25,23.1167,25.97,25.97,25.97,25.97,1007,94,1007,1006,4885,2.07,172,6.15,100,Clouds,overcast clouds,04n,28800
Harbin,CN,126.65,45.75,17.05,17.24,17.05,17.05,1011,93,1011,996,10000,1.92,127,2.35,58,Clouds,broken clouds,04n,28800
Tokyo,JP,139.6917,35.6895,19.09,19.07,18.1,19.91,1017,77,1017,1015,10000,3.69,47,5.72,0,Clear,clear sky,01n,32400
Seoul,KR,126.9778,37.5683,26.54,26.54,26.54,26.54,1014,40,1014,1004,10000,1.31,325,1.84,100,Clouds,overcast clouds,04n,32400
Bangkok,TH,100.5167,13.75,30.51,37.51,30.51,33.29,1009,78,1009,1008,10000,4.61,202,6.88,99,Clouds,overcast clouds,04n,25200
Singapore,SG,103.8501,1.2897,28.85,34.96,28.85,28.85,1012,83,1012,1011,10000,2.57,193,2.78,24,Clouds,few clouds,02n,28800
Hong Kong,HK,114.1577,22.2855,24.83,25.9,24.71,26.09,1007,97,1007,1002,10000,4.24,165,6.42,84,Rain,light rain,10n,28800
Taipei,TW,121.5319,25.0478,25.84,25.86,25.02,26.62,1005,53,1005,989,10000,0.89,160,3.13,100,Clouds,overcast clouds,04n,28800
Kuala Lumpur,MY,101.6865,3.1431,27.57,28.83,26.4,28.45,1011,60,1011,999,10000,0.87,13,0.57,87,Clouds,overcast clouds,04n,28800
Jakarta,ID,106.8451,-6.2146,27.05,29.95,25.61,29.49,1014,81,1014,1010,10000,1.34,214,2.24,82,Clouds,broken clouds,04n,25200
Manila,PH,120.9822,14.6042,28.4,34.64,28.39,28.4,1012,88,1012,1015,10000,3.82,220,4.71,100,Clouds,overcast clouds,04n,28800
Hanoi,VN,105.8412,21.0245,30.92,37.09,30.92,30.92,1003,69,1003,1003,10000,4.0,137,7.25,100,Rain,heavy intensity rain,10n,25200
New York,US,-74.006,40.7143,21.87,21.76,20.16,22.9,1005,63,1005,1005,10000,5.81,294,7.6,0,Clear,clear sky,01d,-14400
Los Angeles,US,-118.2437,34.0522,17.3,16.91,15.64,18.29,1015,70,1015,996,10000,1.2,203,1.05,0,Clear,clear sky,01d,-25200
Chicago,US,-87.65,41.85,17.66,17.15,16.21,18.43,1015,64,1015,994,10000,1.79,254,2.24,77,Clouds,broken clouds,04d,-18000
Houston,US,-95.3633,29.7633,27.47,32.53,26.14,28.3,1013,93,1013,1012,10000,0.89,176,3.58,100,Rain,light rain,10d,-18000
Phoenix,US,-112.074,33.4484,30.62,31.0,29.08,31.88,1011,44,1011,970,10000,2.68,86,5.81,90,Clouds,overcast clouds,04d,-25200
Toronto,CA,-79.4163,43.7001,13.18,12.33,12.27,13.51,1010,68,1010,995,10000,2.68,294,5.36,9,Clear,clear sky,01d,-14400
Vancouver,CA,-123.1193,49.2497,18.93,18.65,17.77,20.41,1017,68,1017,1010,10000,0.89,345,2.24,100,Clouds,overcast clouds,04d,-25200
Montreal,CA,-73.5878,45.5088,16.61,16.6,15.58,17.73,1004,87,1004,1001,10000,1.79,270,3.13,23,Clouds,few clouds,02d,-14400
Calgary,CA,-114.0853,51.0501,14.4,13.65,13.69,15.01,1019,67,1019,894,10000,1.79,258,3.13,96,Clouds,overcast clouds,04d,-21600
Ottawa,CA,-75.6981,45.4112,14.85,14.77,13.95,15.13,1005,91,1005,995,10000,0.45,350,3.13,13,Clouds,few clouds,02d,-14400
Sao Paulo,BR,-46.6361,-23.5475,16.72,17.01,15.81,16.72,1022,98,1022,930,7973,2.24,139,3.13,100,Clouds,overcast clouds,04d,-10800
Rio de Janeiro,BR,-43.2075,-22.9028,25.3,26.47,24.97,25.3,1018,99,1018,1019,10000,1.95,243,2.31,68,Clouds,broken clouds,04d,-10800
Buenos Aires,AR,-58.3772,-34.6132,7.49,7.49,6.12,8.33,1024,61,1024,1022,10000,0.45,90,0.89,94,Clouds,overcast clouds,04d,-10800
Lima,PE,-77.0282,-12.0432,20.5,20.93,20.5,20.5,1016,89,1016,990,10000,2.55,197,2.18,15,Clouds,few clouds,02d,-18000
Bogota,CO,-74.0817,4.6097,12.84,12.43,12.31,13.15,1021,86,1021,740,6314,0.6,140,1.44,100,Clouds,overcast clouds,04d,-18000
Santiago,CL,-70.6483,-33.4569,14.67,13.45,14.67,16.17,1019,48,1019,934,10000,0.61,83,0.83,100,Clouds,overcast clouds,04d,-14400
Caracas,VE,-66.8792,10.488,24.27,24.66,24.27,25.65,1018,73,1018,900,10000,1.34,124,4.02,100,Clouds,overcast clouds,04d,-14400
Quito,EC,-78.5249,-0.2299,12.4,11.37,12.4,12.4,1019,64,1019,726,10000,1.62,119,2.4,45,Clouds,scattered clouds,03d,-18000
Montevideo,UY,-56.1674,-34.8335,7.63,4.96,7.63,7.63,1023,72,1023,1020,10000,4.27,285,6.74,0,Clear,clear sky,01d,-10800
La Paz,BO,-68.15,-16.5,6.37,5.18,6.37,6.37,1025,56,1025,624,10000,1.79,247,1.65,81,Clouds,broken clouds,04d,-14400
Cairo,EG,31.2497,30.0626,35.45,33.02,35.45,35.45,1010,15,1010,1005,10000,4.0,320,4.85,0,Clear,clear sky,01d,10800
Lagos,NG,3.75,6.5833,30.25,34.91,30.25,30.25,1013,67,1013,1013,10000,2.52,190,2.42,98,Rain,light rain,10d,3600
Nairobi,KE,36.8167,-1.2833,22.38,21.59,22.38,22.38,1016,35,1016,840,10000,4.48,145,4.84,100,Clouds,overcast clouds,04d,10800
Johannesburg,ZA,28.0436,-26.2023,20.76,19.91,19.37,21.02,1020,39,1020,833,10000,0.45,56,1.79,0,Clear,clear sky,01d,7200
Cape Town,ZA,18.4232,-33.9258,15.99,15.24,15.51,17.43,1025,61,1025,1024,10000,3.58,150,7.6,0,Clear,clear sky,01d,7200
Casablanca,MA,-7.6192,33.5928,24.07,24.1,24.07,24.07,1016,60,1016,1008,10000,3.58,340,,99,Clouds,overcast clouds,04d,3600
Addis Ababa,ET,38.7469,9.025,25.32,24.46,25.32,25.32,1011,21,1011,773,10000,6.27,108,6.71,99,Clouds,overcast clouds,04d,10800
Dar es Salaam,TZ,39.2695,-6.8235,28.75,29.69,28.75,28.75,1016,53,1016,1014,10000,5.13,154,5.77,60,Clouds,broken clouds,04d,10800
Accra,GH,-0.1969,5.556,28.23,32.03,28.23,28.23,1013,76,1013,1010,10000,6.21,218,5.56,35,Rain,light rain,10d,0
Tunis,TN,9.0,34.0,38.83,36.3,38.83,38.83,1011,13,1011,1000,10000,4.44,241,5.32,96,Clouds,overcast clouds,04d,3600
Sydney,AU,151.2073,-33.8679,14.47,13.77,13.27,15.22,1031,69,1031,1026,10000,2.58,34,3.56,100,Clouds,overcast clouds,04n,36000
Melbourne,US,-80.6081,28.0836,27.51,30.91,26.15,28.37,1015,80,1015,1016,10000,4.02,260,5.81,25,Clouds,scattered clouds,03d,-14400
Brisbane,AU,153.0281,-27.4679,15.88,15.82,14.92,17.23,1029,88,1029,1022,10000,1.34,173,4.02,20,Clouds,few clouds,02n,36000
Auckland,NZ,174.7667,-36.8667,10.43,9.3,9.3,11.28,1025,68,1025,1021,10000,2.06,315,4.02,55,Clouds,broken clouds,04n,43200
Wellington,NZ,174.7756,-41.2866,9.2,8.92,9.2,9.81,1024,99,1024,1011,9817,1.34,129,3.13,100,Rain,moderate rain,10n,43200
Dubai,AE,55.3047,25.2582,33.2,38.61,33.2,33.2,1002,56,1002,1001,10000,5.61,273,7.58,0,Clear,clear sky,01d,14400
Doha,QA,51.5333,25.2867,38.89,38.1,38.89,38.89,1002,21,1002,1000,10000,3.64,61,4.79,0,Clear,clear sky,01d,10800
Riyadh,SA,46.7219,24.6877,43.74,39.53,43.74,43.74,1003,6,1003,934,10000,4.93,346,4.08,0,Clear,clear sky,01d,10800
Abu Dhabi,AE,54.3667,24.4667,33.27,40.27,33.27,33.27,1002,61,1002,1003,10000,4.87,321,6.65,0,Clear,clear sky,01d,14400
Muscat,OM,58.5922,23.6139,36.83,40.85,36.83,36.83,1001,40,1001,991,10000,3.88,106,4.76,0,Clear,clear sky,01d,14400
Istanbul,TR,28.9833,41.0351,24.39,24.11,24.08,28.84,1014,47,1014,1005,10000,2.84,216,2.22,16,Clouds,few clouds,02d,10800
Ankara,TR,32.8543,39.9199,25.11,24.62,25.11,25.11,1013,36,1013,895,10000,0.45,13,1.34,0,Clear,clear sky,01d,10800
Tehran,IR,51.4215,35.6944,33.73,31.24,33.73,33.73,1004,7,1004,858,10000,8.05,300,,0,Clear,clear sky,01d,12600
Baghdad,IQ,44.4009,33.3406,37.89,35.31,37.89,37.89,1007,13,1007,1002,10000,6.79,308,6.63,0,Clear,clear sky,01d,10800
Amman,JO,35.945,31.9552,26.7,26.39,26.7,26.7,1012,34,1012,922,10000,5.14,285,5.0,0,Clear,clear sky,01d,10800
Mumbai,IN,72.8479,19.0144,31.1,37.56,31.1,31.1,1008,69,1008,1007,10000,6.65,275,7.42,98,Clouds,overcast clouds,04d,19800
Delhi,IN,77.2167,28.6667,35.34,35.39,35.34,35.34,1001,31,1001,976,10000,9.94,253,12.49,97,Clouds,overcast clouds,04d,19800
Bangalore,IN,77.6033,12.9762,28.16,29.13,27.15,29.64,1010,55,1010,911,10000,3.65,336,6.44,78,Clouds,broken clouds,04n,19800
Chennai,IN,80.2785,13.0878,30.53,36.36,29.57,30.56,1004,70,1004,1004,10000,5.65,158,6.78,100,Clouds,overcast clouds,04n,19800
Kolkata,IN,88.3697,22.5697,33.91,40.91,33.91,33.91,1001,95,1001,1000,10000,6.88,170,8.18,32,Clouds,scattered clouds,03n,19800
Islamabad,PK,73.1338,33.7104,35.9,39.65,35.9,35.9,1003,42,1003,922,10000,1.63,153,1.59,0,Clear,clear sky,01d,18000
Lahore,PK,74.3436,31.5497,40.61,39.31,40.61,40.61,997,17,997,974,10000,2.46,38,3.78,1,Clear,clear sky,01d,18000
Dhaka,BD,90.4074,23.7104,30.8,35.95,30.8,30.8,1003,66,1003,1002,10000,4.48,166,6.73,3,Clear,clear sky,01n,21600
Colombo,LK,79.8478,6.9319,28.91,35.36,28.91,28.91,1011,84,1011,1010,10000,6.1,243,7.88,99,Clouds,overcast clouds,04n,19800
Kathmandu,NP,85.3167,27.7167,25.04,25.01,25.04,25.04,1005,54,1005,847,10000,0.55,149,0.88,79,Clouds,broken clouds,04n,20700
Murmansk,RU,34.0,68.0,16.46,15.49,16.46,16.46,1007,51,1007,976,10000,5.89,89,7.19,100,Clouds,overcast clouds,04n,10800
Arkhangelsk,RU,40.5433,64.5401,26.97,26.99,26.97,26.97,1001,43,1001,1000,10000,2.64,132,6.2,86,Clouds,overcast clouds,04d,10800
Sochi,RU,39.7303,43.6,22.03,22.06,22.03,22.03,1016,68,1016,1000,10000,2.13,266,1.82,13,Clouds,few clouds,02d,10800
Vladivostok,RU,131.8735,43.1056,11.84,11.64,11.84,11.84,1017,98,1017,1016,5051,5.22,164,8.42,97,Clouds,overcast clouds,04n,36000
Irkutsk,RU,104.2964,52.2978,18.03,17.46,18.03,18.03,1007,60,1007,958,10000,2.89,164,6.29,96,Clouds,overcast clouds,04n,28800
Yakutsk,RU,129.7331,62.0339,13.2,12.17,13.2,13.2,1007,61,1007,996,10000,3.75,321,8.21,100,Clouds,overcast clouds,04n,32400
Petropavlovsk-Kamchatsky,RU,158.6483,53.0452,5.69,2.69,5.69,5.69,1020,96,1020,1003,1334,4.03,98,6.34,100,Rain,light rain,10n,43200
Kaliningrad,RU,20.511,54.7065,13.8,13.66,13.8,13.8,1001,93,1001,998,10000,5.92,257,11.49,100,Clouds,overcast clouds,04d,7200
Smolensk,RU,33.0,55.0,16.69,15.98,16.69,16.69,1003,60,1003,979,10000,3.72,254,4.9,100,Clouds,overcast clouds,04d,10800
Tver,RU,35.8931,56.8619,19.73,19.09,19.73,19.73,1001,51,1001,983,10000,2.18,194,1.86,100,Clouds,overcast clouds,04d,10800
Munich,DE,11.5755,48.1374,22.41,21.8,21.07,23.1,1015,42,1015,953,10000,2.24,309,5.81,8,Clear,clear sky,01d,7200
Hamburg,DE,10.0,53.55,14.1,13.37,13.81,15.72,1011,69,1011,1009,10000,7.15,290,0.0,99,Clouds,overcast clouds,04d,7200
Milan,IT,9.1895,45.4643,31.86,32.44,30.08,32.86,1010,42,1010,995,10000,3.13,24,4.47,11,Clouds,few clouds,02d,7200
Naples,IT,14.25,40.8333,25.51,25.13,24.58,26.73,1014,39,1014,1010,10000,1.34,216,5.81,100,Clouds,overcast clouds,04d,7200
Valencia,ES,-0.8333,39.3333,28.51,27.71,28.51,28.51,1012,34,1012,954,10000,8.34,82,5.97,18,Clouds,few clouds,02d,7200
Seville,ES,-5.9761,37.3824,31.15,31.75,31.15,31.15,1013,44,1013,1009,10000,2.15,237,2.09,6,Clear,clear sky,01d,7200
Porto,PT,-8.611,41.1496,19.5,19.59,19.5,19.5,1017,80,1017,1008,10000,5.57,306,5.19,45,Clouds,scattered clouds,03d,3600
Lyon,FR,4.5833,45.75,26.63,26.63,26.38,28.66,1015,31,1015,955,10000,2.68,77,5.36,3,Clear,clear sky,01d,7200
Marseille,FR,5.5,43.3333,21.4,21.4,21.4,29.82,1012,69,1012,993,10000,2.68,317,5.36,58,Clouds,broken clouds,04d,7200
Geneva,US,-88.3054,41.8875,16.48,16.04,15.55,17.87,1015,71,1015,988,10000,3.13,360,6.71,12,Clouds,few clouds,02d,-18000
Osaka,JP,135.5022,34.6937,22.73,22.86,22.73,23.36,1016,69,1016,1012,10000,1.12,263,2.67,50,Clouds,scattered clouds,03n,32400
Nagoya,JP,136.9064,35.1815,21.09,21.4,21.09,22.23,1016,82,1016,1017,10000,0.45,190,1.34,100,Clouds,overcast clouds,04n,32400
Busan,KR,129.0403,35.1028,20.97,21.03,20.97,20.97,1016,73,1016,1011,10000,4.13,48,5.53,100,Clouds,overcast clouds,04n,32400
Incheon,KR,126.4161,37.45,19.45,19.54,19.45,19.45,1014,80,1014,1014,10000,3.21,322,3.11,100,Clouds,overcast clouds,04n,32400
Chiang Mai,TH,99.0,18.75,31.48,38.48,31.48,31.48,1009,75,1009,965,10000,0.23,299,0.6,100,Clouds,overcast clouds,04n,25200
Phuket,TH,98.25,8.0,30.61,37.61,30.61,30.61,1011,77,1011,1008,10000,2.27,255,2.69,100,Clouds,overcast clouds,04n,25200
Siem Reap,KH,104.0,13.5,25.15,26.18,25.15,25.15,1010,94,1010,1002,10000,2.65,198,7.79,100,Clouds,overcast clouds,04n,25200
Vientiane,LA,102.6,17.9667,31.51,38.51,31.51,31.51,1008,73,1008,986,10000,1.78,279,2.16,100,Clouds,overcast clouds,04n,25200
Yangon,MM,96.1561,16.8053,26.17,26.17,26.17,26.17,1009,88,1009,1008,6555,2.49,220,4.53,100,Rain,light rain,10n,23400
Ulaanbaatar,MN,106.8832,47.9077,13.59,13.2,13.59,13.59,1010,84,1010,847,10000,1.66,47,1.55,0,Clear,clear sky,01n,28800
San Francisco,US,-122.4194,37.7749,13.88,13.39,12.98,14.91,1016,79,1016,1012,10000,1.79,263,4.02,8,Clear,clear sky,01d,-25200
San Diego,US,-117.1573,32.7153,19.13,19.37,18.12,20.07,1015,87,1015,1011,10000,4.02,328,5.36,35,Clouds,scattered clouds,03d,-25200
Dallas,US,-96.7836,32.7668,24.17,24.89,23.41,24.85,1016,86,1016,998,10000,1.34,22,3.58,100,Clouds,overcast clouds,04d,-18000
Miami,US,-80.1937,25.7743,29.5,35.43,28.33,30.57,1018,77,1018,1017,10000,0.89,210,4.02,84,Clouds,broken clouds,04d,-14400
Boston,US,-71.0598,42.3584,22.91,23.14,21.43,24.1,1001,72,1001,997,10000,2.24,344,6.26,82,Clouds,broken clouds,04d,-14400
Philadelphia,US,-75.1638,39.9523,21.4,21.29,20.17,22.37,1008,65,1008,1003,10000,2.24,315,6.71,6,Clear,clear sky,01d,-14400
Atlanta,US,-84.388,33.749,20.38,20.88,19.45,21.64,1014,92,1014,981,10000,4.16,317,7.39,24,Clouds,few clouds,02d,-14400
Detroit,US,-83.0458,42.3314,16.5,15.96,15.1,17.22,1014,67,1014,992,10000,2.76,292,4.76,12,Clouds,few clouds,02d,-14400
Seattle,US,-122.3321,47.6062,16.42,16.18,14.44,18.27,1018,79,1018,1008,10000,1.34,14,2.24,100,Clouds,overcast clouds,04d,-25200
Denver,US,-104.9847,39.7392,14.01,13.11,12.59,15.38,1019,63,1019,840,10000,0.89,305,1.34,58,Clouds,broken clouds,04d,-21600
Medellin,CO,-75.5636,6.2518,17.24,16.82,17.07,17.64,1016,69,1016,808,10000,0.45,95,1.79,43,Clouds,scattered clouds,03d,-18000
Cali,CO,-76.5225,3.4372,22.78,23.52,22.78,22.78,1016,92,1016,874,10000,0.45,120,0.45,100,Clouds,overcast clouds,04d,-18000
Guayaquil,EC,-79.9,-2.1667,25.53,26.18,25.53,25.53,1014,78,1014,1013,10000,0.98,247,1.18,32,Clouds,scattered clouds,03d,-18000
Asuncion,PY,-57.6359,-25.3007,14.03,13.68,14.03,14.03,1024,84,1024,1014,10000,1.79,132,1.79,100,Clouds,overcast clouds,04d,-10800
Sucre,BO,-65.2627,-19.0333,13.02,11.66,13.02,13.02,1019,49,1019,733,10000,1.77,37,1.23,26,Clouds,scattered clouds,03d,-14400
Alexandria,EG,29.9553,31.2156,25.28,25.35,25.28,25.28,1014,57,1014,1014,10000,6.12,342,7.05,0,Clear,clear sky,01d,10800
Kinshasa,CD,15.3215,-4.3246,32.65,32.85,32.65,32.65,1011,38,1011,979,10000,2.04,255,2.11,100,Clouds,overcast clouds,04d,3600
Luanda,AO,13.2343,-8.8368,24.03,24.34,24.03,24.03,1013,71,1013,1004,10000,4.94,262,4.38,100,Clouds,overcast clouds,04d,3600
Maputo,MZ,32.5892,-25.9653,26.24,26.24,26.24,26.24,1019,72,1019,1011,10000,4.41,48,5.63,0,Clear,clear sky,01d,7200
Dakar,SN,-17.4441,14.6937,27.36,30.22,27.36,27.36,1014,77,1014,1014,10000,2.68,51,5.36,98,Clouds,overcast clouds,04d,0
Perth,AU,115.8333,-31.9333,9.03,8.72,8.25,10.01,1023,77,1023,1021,10000,1.34,360,3.13,0,Clear,clear sky,01n,28800
Adelaide,AU,138.6,-34.9333,16.76,16.84,16.16,17.39,1021,90,1021,1006,10000,1.79,86,4.02,100,Rain,light rain,10n,34200
Christchurch,NZ,172.6333,-43.5333,7.17,5.42,6.64,7.17,1026,88,1026,1020,10000,2.56,222,4.19,39,Clouds,scattered clouds,03n,43200
Port Moresby,PG,147.1797,-9.4431,22.14,22.58,22.14,22.14,1014,83,1014,1011,10000,3.26,121,4.63,91,Clouds,overcast clouds,04n,36000
Suva,FJ,178.4415,-18.1416,23.72,24.58,23.72,23.72,1008,93,1008,1005,10000,12.51,53,19.25,100,Rain,moderate rain,10n,43200
Kuwait City,KW,47.9783,29.3697,38.77,43.77,38.77,38.77,1003,37,1003,1001,10000,5.75,327,6.56,0,Clear,clear sky,01d,10800
Manama,BH,50.5832,26.2154,33.46,38.53,33.46,33.46,1003,54,1003,1002,10000,5.23,11,6.17,0,Clear,clear sky,01d,10800
Sanaa,YE,44.2067,15.3547,26.98,25.87,26.98,26.98,1012,11,1012,763,10000,7.7,52,7.18,100,Clouds,overcast clouds,04d,10800
Damascus,SY,36.2913,33.5102,32.29,30.2,32.29,32.29,1009,19,1009,926,10000,0.45,261,0.45,0,Clear,clear sky,01d,10800
Beirut,LB,35.4944,33.8889,26.32,26.32,26.32,26.32,1013,67,1013,1006,10000,1.66,314,1.17,0,Clear,clear sky,01d,10800
Hyderabad,IN,78.4744,17.3753,33.95,33.97,33.95,33.95,1004,34,1004,942,10000,0.87,25,2.79,64,Clouds,broken clouds,04n,19800
Pune,IN,73.8553,18.5196,31.34,30.41,30.32,31.34,1010,33,1010,937,10000,6.09,281,6.66,16,Clouds,few clouds,02d,19800
Ahmedabad,IN,72.6167,23.0333,37.57,39.03,37.57,37.57,1003,31,1003,998,10000,8.28,290,8.84,4,Clear,clear sky,01d,19800
Jaipur,IN,75.8167,26.9167,38.35,37.36,38.35,38.35,1000,21,1000,954,10000,5.22,272,3.82,0,Clear,clear sky,01d,19800
Lucknow,IN,80.9167,26.85,39.42,37.55,39.42,39.42,998,16,998,984,10000,4.91,261,5.77,5,Clear,clear sky,01d,19800
Macau,MO,113.5461,22.2006,26.06,26.06,26.06,26.06,1007,88,1007,1005,10000,5.52,188,10.08,100,Rain,light rain,10n,28800
Bishkek,KG,74.59,42.87,28.65,27.76,28.65,28.65,1007,33,1007,910,10000,2.17,263,2.45,54,Clouds,broken clouds,04d,21600
Tashkent,UZ,69.2163,41.2646,31.29,29.94,31.29,31.29,1005,29,1005,958,10000,6.92,35,9.37,16,Clouds,few clouds,02d,18000
Ashgabat,TM,58.3833,37.95,37.03,36.03,37.03,37.03,1004,23,1004,961,10000,3.08,16,4.04,35,Rain,light rain,10d,18000
