city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Krasnodar,RU,40.0,45.0,15.83,15.64,15.83,15.83,1017,83,1017,1006,10000,2.15,205,2.65,0,Clear,clear sky,01d,10800
Saratov,RU,46.0333,51.5667,17.02,16.94,17.02,17.02,1007,83,1007,999,10000,5.82,296,10.01,2,Clear,clear sky,01d,14400
Tyumen,RU,65.5272,57.1522,20.69,21.01,20.69,20.69,1006,84,1006,996,10000,2.52,120,5.69,59,Clouds,broken clouds,04d,18000
Tolyatti,RU,49.3461,53.5303,16.08,16.09,16.08,16.08,1001,90,1001,994,10000,6.39,297,11.35,100,Clouds,overcast clouds,04d,14400
Izhevsk,RU,53.2333,56.85,16.74,16.69,16.74,16.74,999,85,999,983,10000,3.46,118,6.49,94,Clouds,overcast clouds,04d,14400
London,GB,-0.1257,51.5085,18.69,18.81,17.77,19.71,1022,84,1022,1018,10000,0.89,40,4.02,91,Rain,moderate rain,10n,3600
Paris,FR,2.3488,48.8534,24.49,25.01,23.6,26.16,1021,77,1021,1011,10000,2.05,91,6.62,4,Clear,clear sky,01n,7200
Berlin,DE,13.4105,52.5244,15.98,15.85,13.3,17.82,1023,85,1023,1019,10000,0.89,46,1.79,66,Clouds,broken clouds,04n,7200
Madrid,ES,-3.7026,40.4165,27.23,26.61,23.69,27.97,1018,31,1018,945,10000,0.45,146,4.02,96,Clouds,overcast clouds,04n,7200
Rome,US,-85.1647,34.257,22.54,23.25,21.94,23.37,1015,92,1015,989,10000,3.58,231,12.45,90,Clouds,overcast clouds,04n,-14400
Amsterdam,NL,4.8897,52.374,16.98,16.56,15.56,17.78,1024,70,1024,1025,10000,2.24,72,2.68,100,Clouds,overcast clouds,04n,7200
Brussels,BE,4.3488,50.8504,19.58,19.92,18.69,20.43,1023,89,1023,1016,10000,3.24,61,7.39,100,Clouds,overcast clouds,04n,7200
Vienna,AT,16.3721,48.2085,19.53,19.68,18.26,20.34,1022,82,1022,995,10000,2.35,302,5.26,3,Clear,clear sky,01n,7200
Prague,CZ,14.4208,50.088,18.89,18.87,17.73,19.62,1023,78,1023,989,10000,1.34,277,2.24,65,Clouds,broken clouds,04n,7200
Warsaw,PL,21.0118,52.2298,15.4,15.19,13.15,16.07,1021,84,1021,1011,10000,2.49,8,5.26,63,Clouds,broken clouds,04d,7200
Budapest,HU,19.0399,47.498,22.6,22.64,21.27,23.34,1020,66,1020,998,10000,0.45,36,1.34,3,Clear,clear sky,01n,7200
Lisbon,PT,-9.1333,38.7167,20.41,20.62,20.31,21.42,1014,81,1014,1006,10000,0.89,190,2.24,100,Clouds,overcast clouds,04n,3600
Stockholm,SE,18.0649,59.3326,12.57,12.15,12.28,13.36,1023,87,1023,1019,10000,1.52,110,2.6,100,Clouds,overcast clouds,04d,7200
Oslo,NO,10.7461,59.9127,10.86,10.22,9.96,10.86,1021,85,1021,998,10000,0.28,197,0.43,100,Clouds,overcast clouds,04d,7200
Copenhagen,DK,12.5655,55.6759,12.86,12.5,12.86,12.86,1024,88,1024,1022,10000,2.78,297,4.62,87,Clouds,overcast clouds,04d,7200
Helsinki,FI,24.9355,60.1695,11.24,10.35,9.69,12.09,1020,74,1020,1018,10000,3.13,304,4.92,11,Clouds,few clouds,02d,10800
Athens,GR,23.7162,37.9795,25.2,25.06,24.09,25.76,1014,49,1014,991,10000,3.13,49,6.26,0,Clear,clear sky,01n,10800
Dublin,US,-121.9358,37.7021,19.06,18.72,16.77,22.49,1013,65,1013,988,10000,3.58,195,6.71,0,Clear,clear sky,01d,-25200
Zurich,CH,8.55,47.3667,20.27,20.47,19.72,21.58,1021,81,1021,965,10000,0.72,159,0.71,5,Clear,clear sky,01n,7200
Barcelona,ES,2.159,41.3888,26.1,26.1,24.74,27.02,1018,59,1018,1010,10000,1.27,261,2.0,0,Clear,clear sky,01n,7200
Beijing,CN,116.3972,39.9075,26.63,26.63,26.63,26.63,1007,34,1007,1002,10000,1.85,63,1.02,90,Clouds,overcast clouds,04d,28800
Shanghai,CN,121.4581,31.2222,23.7,24.58,23.7,23.7,1004,94,1004,1003,10000,1.71,353,5.27,100,Clouds,overcast clouds,04d,28800
Shenzhen,CN,114.0683,22.5455,32.8,39.8,30.77,32.9,1004,81,1004,996,10000,4.89,205,6.19,3,Clear,clear sky,01d,28800
Guangzhou,CN,113.25,23.1167,32.34,37.88,32.34,32.34,1003,60,1003,1003,10000,3.61,217,4.83,1,Clear,clear sky,01d,28800
Harbin,CN,126.65,45.75,26.81,26.63,26.81,26.81,1009,38,1009,994,10000,3.51,180,4.56,52,Clouds,broken clouds,04d,28800
Tokyo,JP,139.6917,35.6895,23.5,23.47,22.59,24.03,1010,60,1010,1008,10000,0.45,298,2.68,100,Clouds,overcast clouds,04d,32400
Seoul,KR,126.9778,37.5683,26.86,27.01,26.86,26.86,1010,45,1010,1001,10000,3.57,99,4.68,22,Clouds,few clouds,02d,32400
Bangkok,TH,100.5167,13.75,31.62,36.78,31.62,32.74,1009,62,1009,1008,10000,4.14,283,5.47,78,Clouds,broken clouds,04d,25200
Singapore,SG,103.8501,1.2897,29.4,36.4,29.4,29.4,1011,85,1011,1011,10000,4.78,220,4.77,100,Clouds,overcast clouds,04d,28800
Hong Kong,HK,114.1577,22.2855,31.41,38.41,30.83,32.96,1005,70,1005,999,10000,5.36,230,,21,Clouds,few clouds,02d,28800
Taipei,TW,121.5319,25.0478,32.73,39.73,32.73,32.73,1001,64,1001,985,10000,0.89,200,3.58,27,Clouds,scattered clouds,03d,28800
Kuala Lumpur,MY,101.6865,3.1431,30.15,35.41,29.68,30.46,1012,70,1012,998,10000,1.93,285,2.75,79,Clouds,broken clouds,04d,28800
Jakarta,ID,106.8451,-6.2146,28.44,33.41,28.38,30.14,1013,81,1013,1009,10000,0.89,83,1.34,50,Clouds,scattered clouds,03d,25200
Manila,PH,120.9822,14.6042,31.73,38.73,31.68,31.74,1007,75,1007,1009,10000,1.79,347,7.6,98,Clouds,overcast clouds,04d,28800
Hanoi,VN,105.8412,21.0245,34.13,38.01,34.13,34.13,1000,48,1000,1000,10000,2.71,265,5.4,99,Clouds,overcast clouds,04d,25200
New York,US,-74.006,40.7143,21.39,22.07,19.76,22.3,1012,95,1012,1011,10000,2.24,171,4.02,100,Rain,moderate rain,10n,-14400
Los Angeles,US,-118.2437,34.0522,22.34,22.35,18.89,25.79,1013,66,1013,994,10000,0.45,219,0.45,0,Clear,clear sky,01d,-25200
Chicago,US,-87.65,41.85,17.14,16.66,15.6,17.94,1019,67,1019,997,10000,0.45,57,0.89,0,Clear,clear sky,01n,-18000
Houston,US,-95.3633,29.7633,29.2,35.54,28.3,30.07,1016,81,1016,1014,10000,2.68,137,6.71,3,Clear,clear sky,01n,-18000
Phoenix,US,-112.074,33.4484,39.44,36.18,38.5,40.38,1008,8,1008,967,10000,1.34,309,4.92,0,Clear,clear sky,01d,-25200
Toronto,CA,-79.4163,43.7001,14.73,14.58,13.51,15.27,1015,89,1015,1000,10000,0.38,162,0.39,57,Clouds,broken clouds,04n,-14400
Vancouver,CA,-123.1193,49.2497,28.5,27.37,27.77,29.4,1015,28,1015,1008,10000,2.27,307,3.72,96,Clouds,overcast clouds,04d,-25200
Montreal,CA,-73.5878,45.5088,17.9,17.83,16.71,18.57,1014,80,1014,1012,10000,0.45,158,1.79,100,Clouds,overcast clouds,04n,-14400
Calgary,CA,-114.0853,51.0501,13.95,13.1,12.9,14.8,1023,65,1023,897,10000,0.89,20,5.81,40,Clouds,scattered clouds,03d,-21600
Ottawa,CA,-75.6981,45.4112,16.74,16.53,16.74,16.74,1014,79,1014,1004,10000,1.57,212,1.39,2,Clear,clear sky,01n,-14400
Sao Paulo,BR,-46.6361,-23.5475,21.36,21.17,21.36,21.36,1015,62,1015,925,10000,1.34,26,2.24,100,Clouds,overcast clouds,04n,-10800
Rio de Janeiro,BR,-43.2075,-22.9028,22.75,23.3,22.75,22.75,1015,85,1015,1016,10000,1.74,358,1.83,1,Clear,clear sky,01n,-10800
Buenos Aires,AR,-58.3772,-34.6132,8.57,8.57,7.18,8.86,1017,72,1017,1016,10000,0.45,68,0.89,100,Clouds,overcast clouds,04n,-10800
Lima,PE,-77.0282,-12.0432,19.94,20.16,19.94,19.94,1015,83,1015,989,10000,4.95,156,4.85,62,Clouds,broken clouds,04n,-18000
Bogota,CO,-74.0817,4.6097,13.8,13.17,13.03,13.92,1020,74,1020,740,10000,1.6,114,2.21,96,Clouds,overcast clouds,04n,-18000
Santiago,CL,-70.6483,-33.4569,8.37,8.37,8.25,10.41,1024,50,1024,937,10000,0.95,168,1.6,0,Clear,clear sky,01n,-14400
Caracas,VE,-66.8792,10.488,26.11,26.11,26.11,26.11,1019,88,1019,900,10000,1.19,156,1.75,2,Clear,clear sky,01n,-14400
Quito,EC,-78.5249,-0.2299,10.1,9.54,10.1,10.1,1019,91,1019,724,10000,1.17,99,1.17,100,Clouds,overcast clouds,04n,-18000
Montevideo,UY,-56.1674,-34.8335,8.82,5.57,8.82,8.82,1015,64,1015,1012,10000,6.53,252,9.29,77,Clouds,broken clouds,04n,-10800
La Paz,BO,-68.15,-16.5,2.62,2.62,2.62,2.62,1021,42,1021,621,10000,0.76,83,1.62,0,Clear,clear sky,01n,-14400
Cairo,EG,31.2497,30.0626,24.12,24.26,24.12,24.12,1010,64,1010,1006,10000,2.71,337,3.09,0,Clear,clear sky,01n,10800
Lagos,NG,3.75,6.5833,22.73,23.54,22.73,22.73,1013,95,1013,1013,10000,1.36,265,1.44,54,Clouds,broken clouds,04n,3600
Nairobi,KE,36.8167,-1.2833,12.22,11.69,12.22,12.22,1020,84,1020,838,10000,0.81,71,1.19,30,Clouds,scattered clouds,03n,10800
Johannesburg,ZA,28.0436,-26.2023,6.62,5.73,5.41,7.15,1022,98,1022,830,10000,1.55,311,5.98,11,Clouds,few clouds,02n,7200
Cape Town,ZA,18.4232,-33.9258,13.3,13.14,12.73,14.08,1015,94,1015,1014,10000,3.13,302,7.15,98,Clouds,overcast clouds,04n,7200
Casablanca,MA,-7.6192,33.5928,21.85,22.13,21.85,21.85,1014,78,1014,1006,10000,1.34,350,,95,Clouds,overcast clouds,04n,3600
Addis Ababa,ET,38.7469,9.025,13.39,12.74,13.39,13.39,1017,75,1017,770,10000,0.91,125,1.18,33,Clouds,scattered clouds,03n,10800
Dar es Salaam,TZ,39.2695,-6.8235,20.64,21.16,20.64,20.64,1018,92,1018,1016,10000,3.04,196,6.71,20,Clouds,few clouds,02n,10800
Accra,GH,-0.1969,5.556,23.88,24.65,23.88,23.88,1013,89,1013,1010,10000,2.01,266,2.37,64,Clouds,broken clouds,04n,0
Tunis,TN,9.0,34.0,27.14,27.19,27.14,27.14,1016,44,1016,1006,10000,3.38,74,4.01,0,Clear,clear sky,01n,3600
Sydney,AU,151.2073,-33.8679,17.44,16.62,15.82,17.62,1026,53,1026,1021,10000,0.89,176,1.34,100,Clouds,overcast clouds,04d,36000
Melbourne,US,-80.6081,28.0836,26.62,26.62,25.02,27.25,1020,65,1020,1020,10000,3.65,208,5.56,58,Clouds,broken clouds,04n,-14400
Brisbane,AU,153.0281,-27.4679,19.94,19.35,18.97,21.45,1023,52,1023,1018,10000,1.79,256,4.02,0,Clear,clear sky,01d,36000
Auckland,NZ,174.7667,-36.8667,16.17,15.51,15.86,17.38,1019,64,1019,1015,10000,4.02,77,5.81,72,Clouds,broken clouds,04d,43200
Wellington,NZ,174.7756,-41.2866,12.37,11.78,12.17,13.7,1020,81,1020,1008,10000,5.36,347,8.49,60,Clouds,broken clouds,04d,43200
Dubai,AE,55.3047,25.2582,31.83,33.17,31.83,31.83,999,46,999,999,10000,6.85,130,9.87,0,Clear,clear sky,01d,14400
Doha,QA,51.5333,25.2867,32.03,31.09,32.03,32.03,1000,32,1000,998,10000,4.04,308,4.12,0,Clear,clear sky,01d,10800
Riyadh,SA,46.7219,24.6877,32.66,30.32,32.66,32.66,1005,10,1005,935,10000,2.94,217,3.16,1,Clear,clear sky,01d,10800
Abu Dhabi,AE,54.3667,24.4667,31.22,35.85,31.22,31.22,999,62,999,999,10000,6.35,120,10.02,0,Clear,clear sky,01d,14400
Muscat,OM,58.5922,23.6139,30.49,35.73,30.49,30.49,1001,68,1001,992,10000,1.82,51,1.42,0,Clear,clear sky,01d,14400
Istanbul,TR,28.9833,41.0351,20.75,21.49,20.09,21.11,1016,100,1016,1008,10000,3.0,53,8.53,0,Clear,clear sky,01n,10800
Ankara,TR,32.8543,39.9199,14.56,13.87,13.47,14.56,1016,69,1016,895,10000,2.11,46,2.12,0,Clear,clear sky,01d,10800
Tehran,IR,51.4215,35.6944,30.93,28.89,30.93,30.93,1009,15,1009,862,10000,0.67,359,1.6,6,Clear,clear sky,01d,12600
Baghdad,IQ,44.4009,33.3406,35.63,32.94,35.63,35.63,1001,11,1001,996,10000,3.69,40,5.54,0,Clear,clear sky,01d,10800
Amman,JO,35.945,31.9552,16.97,16.86,16.97,16.97,1011,82,1011,920,10000,3.44,275,4.43,0,Clear,clear sky,01n,10800
Mumbai,IN,72.8479,19.0144,27.12,30.86,27.12,27.12,1006,88,1006,1006,4486,8.49,237,8.23,100,Rain,light rain,10d,19800
Delhi,IN,77.2167,28.6667,34.6,34.51,34.6,34.6,1002,32,1002,977,10000,2.79,302,3.98,0,Clear,clear sky,01d,19800
Bangalore,IN,77.6033,12.9762,22.16,22.65,21.17,22.5,1012,85,1012,914,10000,6.3,269,9.57,100,Clouds,overcast clouds,04d,19800
Chennai,IN,80.2785,13.0878,31.29,36.86,30.05,31.65,1008,65,1008,1007,10000,4.02,250,5.81,100,Clouds,overcast clouds,04d,19800
Kolkata,IN,88.3697,22.5697,33.67,38.0,33.67,33.67,1002,51,1002,1002,10000,3.8,217,4.06,48,Clouds,scattered clouds,03d,19800
Islamabad,PK,73.1338,33.7104,28.24,29.81,28.24,28.24,1004,60,1004,925,10000,0.61,182,0.65,11,Clouds,few clouds,02d,18000
Lahore,PK,74.3436,31.5497,33.44,33.05,33.44,33.44,1002,33,1002,978,10000,1.15,313,1.04,0,Clear,clear sky,01d,18000
Dhaka,BD,90.4074,23.7104,31.34,35.85,31.34,31.34,1003,61,1003,1003,10000,4.94,177,5.93,98,Clouds,overcast clouds,04d,21600
Colombo,LK,79.8478,6.9319,26.69,30.21,26.69,26.69,1011,94,1011,1011,10000,5.77,260,8.28,100,Clouds,overcast clouds,04d,19800
Kathmandu,NP,85.3167,27.7167,24.53,24.63,24.53,24.53,1005,61,1005,846,10000,1.67,295,2.17,0,Clear,clear sky,01d,20700
Murmansk,RU,34.0,68.0,8.18,5.95,8.18,8.18,1010,91,1010,979,10000,3.65,56,5.27,100,Rain,light rain,10n,10800
Arkhangelsk,RU,40.5433,64.5401,13.02,12.23,13.02,13.02,1009,71,1009,1008,10000,2.62,302,4.25,0,Clear,clear sky,01d,10800
Sochi,RU,39.7303,43.6,19.55,19.52,19.55,19.55,1017,75,1017,1001,10000,2.65,68,2.56,0,Clear,clear sky,01d,10800
Vladivostok,RU,131.8735,43.1056,13.6,13.24,13.6,13.6,1015,85,1015,1013,10000,5.34,175,5.66,97,Clouds,overcast clouds,04d,36000
Irkutsk,RU,104.2964,52.2978,14.55,14.18,14.55,14.55,1017,81,1017,967,10000,1.05,157,1.12,100,Clouds,overcast clouds,04d,28800
Yakutsk,RU,129.7331,62.0339,26.6,26.6,26.6,26.6,1008,29,1008,997,10000,6.36,311,8.49,0,Clear,clear sky,01d,32400
Petropavlovsk-Kamchatsky,RU,158.6483,53.0452,9.32,7.99,9.32,9.32,1009,79,1009,992,10000,2.54,165,2.85,92,Clouds,overcast clouds,04d,43200
Kaliningrad,RU,20.511,54.7065,11.79,11.35,11.79,11.79,1023,89,1023,1020,10000,1.44,311,1.5,61,Clouds,broken clouds,04d,7200
Smolensk,RU,33.0,55.0,14.93,14.83,14.93,14.93,1016,90,1016,992,10000,2.56,350,8.49,56,Clouds,broken clouds,04d,10800
Tver,RU,35.8931,56.8619,12.33,11.63,12.33,12.33,1014,77,1014,996,10000,3.73,321,12.45,30,Clouds,scattered clouds,03d,10800
Munich,DE,11.5755,48.1374,18.03,18.11,17.43,19.58,1021,85,1021,960,10000,2.02,227,2.9,12,Clouds,few clouds,02n,7200
Hamburg,DE,10.0,53.55,12.89,12.69,12.7,13.78,1024,94,1024,1023,10000,1.77,26,2.45,100,Clouds,overcast clouds,04n,7200
Milan,IT,9.1895,45.4643,25.88,26.48,25.52,26.06,1019,75,1019,1004,10000,0.45,12,0.45,65,Rain,light rain,10n,7200
Naples,IT,14.25,40.8333,23.02,22.4,21.73,24.3,1017,39,1017,1014,10000,1.37,19,1.5,3,Clear,clear sky,01n,7200
Valencia,ES,-0.8333,39.3333,21.48,20.94,21.48,21.48,1018,48,1018,960,10000,0.86,280,1.18,79,Clouds,broken clouds,04n,7200
Seville,ES,-5.9761,37.3824,24.41,24.68,23.54,24.99,1014,68,1014,1011,10000,1.48,303,1.45,98,Clouds,overcast clouds,04n,7200
Porto,PT,-8.611,41.1496,19.24,19.49,19.24,19.24,1014,87,1014,1006,10000,1.88,358,1.89,100,Clouds,overcast clouds,04n,3600
Lyon,FR,4.5833,45.75,18.17,17.92,18.05,21.64,1020,72,1020,960,10000,0.45,229,2.68,20,Clouds,few clouds,02n,7200
Marseille,FR,5.5,43.3333,23.06,22.81,23.06,25.75,1018,53,1018,999,10000,1.82,51,1.82,100,Clouds,overcast clouds,04n,7200
Geneva,US,-88.3054,41.8875,16.98,16.38,16.16,18.25,1019,63,1019,992,10000,3.35,28,6.37,0,Clear,clear sky,01n,-18000
Osaka,JP,135.5022,34.6937,26.35,26.35,25.59,27.17,1010,56,1010,1005,10000,1.8,6,2.54,100,Rain,light rain,10d,32400
Nagoya,JP,136.9064,35.1815,26.09,26.09,26.09,26.12,1009,59,1009,1010,10000,0.45,134,1.34,100,Clouds,overcast clouds,04d,32400
Busan,KR,129.0403,35.1028,20.42,20.61,20.42,20.42,1011,80,1011,1006,10000,8.76,50,11.83,100,Rain,light rain,10d,32400
Incheon,KR,126.4161,37.45,20.82,21.15,20.82,20.82,1011,84,1011,1010,10000,3.63,195,3.11,72,Clouds,broken clouds,04d,32400
Chiang Mai,TH,99.0,18.75,30.78,35.64,29.11,31.14,1009,65,1009,965,10000,1.21,188,1.65,100,Clouds,overcast clouds,04d,25200
Phuket,TH,98.25,8.0,30.61,36.57,30.61,30.61,1011,70,1011,1008,10000,4.79,294,5.41,25,Clouds,scattered clouds,03d,25200
Siem Reap,KH,104.0,13.5,33.88,36.87,33.88,33.88,1008,46,1008,1000,10000,3.94,275,5.73,10,Clear,clear sky,01d,25200
Vientiane,LA,102.6,17.9667,30.29,36.83,30.29,30.29,1007,74,1007,985,10000,1.97,279,4.99,100,Clouds,overcast clouds,04d,25200
Yangon,MM,96.1561,16.8053,29.08,33.49,29.08,29.08,1009,73,1009,1008,10000,4.61,211,6.53,99,Clouds,overcast clouds,04d,23400
Ulaanbaatar,MN,106.8832,47.9077,10.61,9.66,10.61,10.61,1015,74,1015,849,10000,3.22,19,4.25,94,Clouds,overcast clouds,04d,28800
San Francisco,US,-122.4194,37.7749,14.83,14.43,13.67,17.54,1014,79,1014,1011,10000,4.92,242,8.49,0,Clear,clear sky,01d,-25200
San Diego,US,-117.1573,32.7153,20.03,20.07,18.75,22.18,1014,76,1014,1010,10000,2.24,270,3.58,0,Clear,clear sky,01d,-25200
Dallas,US,-96.7836,32.7668,31.73,38.73,30.58,32.58,1014,69,1014,996,10000,1.34,161,2.68,49,Clouds,scattered clouds,03n,-18000
Miami,US,-80.1937,25.7743,28.97,34.66,27.78,30.01,1021,80,1021,1020,10000,2.74,137,2.2,6,Clear,clear sky,01n,-14400
Boston,US,-71.0598,42.3584,16.9,17.0,15.57,17.99,1015,90,1015,1012,10000,1.79,113,4.02,100,Clouds,overcast clouds,04n,-14400
Philadelphia,US,-75.1638,39.9523,21.87,22.59,20.98,22.8,1011,95,1011,1007,10000,0.45,0,2.68,100,Clouds,overcast clouds,04n,-14400
Atlanta,US,-84.388,33.749,26.49,26.49,24.81,27.16,1016,75,1016,983,10000,0.89,269,4.47,0,Clear,clear sky,01n,-14400
Detroit,US,-83.0458,42.3314,19.2,18.98,17.88,19.49,1017,69,1017,995,10000,3.12,29,9.94,99,Clouds,overcast clouds,04n,-14400
Seattle,US,-122.3321,47.6062,26.82,26.69,25.01,28.62,1015,39,1015,1006,10000,3.13,5,5.36,7,Clear,clear sky,01d,-25200
Denver,US,-104.9847,39.7392,26.85,26.85,25.39,27.73,1008,42,1008,835,10000,1.34,203,2.24,15,Clouds,few clouds,02d,-21600
Medellin,CO,-75.5636,6.2518,16.14,15.45,15.32,19.86,1016,63,1016,807,4825,0.45,27,1.34,100,Clouds,overcast clouds,04n,-18000
Cali,CO,-76.5225,3.4372,21.67,22.22,21.66,21.67,1015,89,1015,873,10000,2.24,296,3.58,100,Clouds,overcast clouds,04n,-18000
Guayaquil,EC,-79.9,-2.1667,27.19,30.38,27.19,27.19,1012,82,1012,1011,10000,2.08,206,3.93,82,Clouds,broken clouds,04n,-18000
Asuncion,PY,-57.6359,-25.3007,10.7,9.94,10.7,10.7,1021,81,1021,1011,10000,1.34,166,1.34,87,Clouds,overcast clouds,04n,-10800
Sucre,BO,-65.2627,-19.0333,8.84,7.26,8.84,8.84,1015,74,1015,729,10000,2.78,3,3.38,61,Clouds,broken clouds,04n,-14400
Alexandria,EG,29.9553,31.2156,23.32,23.8,23.32,23.32,1011,80,1011,1011,10000,3.76,313,5.0,0,Clear,clear sky,01n,10800
Kinshasa,CD,15.3215,-4.3246,22.23,22.26,22.23,22.23,1014,67,1014,982,10000,1.89,251,3.85,87,Clouds,overcast clouds,04n,3600
Luanda,AO,13.2343,-8.8368,19.57,19.8,19.57,19.57,1016,85,1016,1007,10000,2.76,159,3.37,89,Clouds,overcast clouds,04n,3600
Maputo,MZ,32.5892,-25.9653,16.24,16.14,16.24,16.24,1019,85,1019,1011,10000,3.54,357,7.13,0,Clear,clear sky,01n,7200
Dakar,SN,-17.4441,14.6937,26.25,26.25,26.25,26.25,1014,82,1014,1014,10000,1.79,51,4.92,71,Clouds,broken clouds,04n,0
Perth,AU,115.8333,-31.9333,16.48,15.85,15.65,17.24,1028,64,1028,1025,10000,0.89,29,2.24,0,Clear,clear sky,01d,28800
Adelaide,AU,138.6,-34.9333,14.33,13.7,13.19,15.06,1029,72,1029,1013,10000,0.89,71,2.68,95,Clouds,overcast clouds,04d,34200
Christchurch,NZ,172.6333,-43.5333,12.73,11.89,9.97,12.73,1018,70,1018,1011,10000,1.72,220,2.08,25,Clouds,scattered clouds,03d,43200
Port Moresby,PG,147.1797,-9.4431,28.89,31.0,28.89,28.89,1010,61,1010,1007,10000,5.5,165,6.58,100,Clouds,overcast clouds,04d,36000
Suva,FJ,178.4415,-18.1416,24.02,24.12,24.02,24.02,1013,63,1013,1010,10000,5.34,115,5.74,79,Clouds,broken clouds,04d,43200
Kuwait City,KW,47.9783,29.3697,37.66,37.14,37.66,37.66,999,24,999,997,10000,5.07,301,9.72,0,Clear,clear sky,01d,10800
Manama,BH,50.5832,26.2154,32.68,36.21,32.68,32.68,1000,52,1000,999,10000,4.66,282,5.1,0,Clear,clear sky,01d,10800
Sanaa,YE,44.2067,15.3547,18.71,18.12,18.71,18.71,1015,57,1015,763,10000,1.49,234,1.59,60,Clouds,broken clouds,04d,10800
Damascus,SY,36.2913,33.5102,20.07,19.86,20.07,20.07,1009,66,1009,924,10000,0.45,227,1.34,0,Clear,clear sky,01d,10800
Beirut,LB,35.4944,33.8889,22.43,22.58,22.43,22.43,1009,71,1009,1003,10000,5.2,209,4.88,0,Clear,clear sky,01d,10800
Hyderabad,IN,78.4744,17.3753,25.8,26.45,25.8,25.8,1009,77,1009,946,10000,5.08,239,8.46,100,Clouds,overcast clouds,04d,19800
Pune,IN,73.8553,18.5196,26.78,27.68,26.43,26.89,1008,58,1008,936,10000,1.83,233,3.81,100,Clouds,overcast clouds,04d,19800
Ahmedabad,IN,72.6167,23.0333,31.57,34.52,31.57,31.57,1006,54,1006,1000,10000,5.94,276,6.79,0,Clear,clear sky,01d,19800
Jaipur,IN,75.8167,26.9167,31.13,31.55,31.13,31.13,1003,43,1003,957,10000,1.85,277,3.01,1,Clear,clear sky,01d,19800
Lucknow,IN,80.9167,26.85,37.19,35.63,37.19,37.19,1001,20,1001,987,10000,3.81,311,4.74,11,Clouds,few clouds,02d,19800
Macau,MO,113.5461,22.2006,32.27,39.27,32.27,32.27,1004,76,1004,1001,10000,6.58,211,7.5,13,Clouds,few clouds,02d,28800
Bishkek,KG,74.59,42.87,29.13,27.65,29.13,29.13,1010,23,1010,913,10000,1.1,260,1.93,0,Clear,clear sky,01d,21600
Tashkent,UZ,69.2163,41.2646,30.68,29.5,30.68,30.68,1008,31,1008,961,10000,0.99,107,1.09,0,Clear,clear sky,01d,18000
Ashgabat,TM,58.3833,37.95,29.49,29.55,29.49,29.49,1014,44,1014,970,10000,4.95,340,5.32,1,Clear,clear sky,01d,18000
