city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Krasnodar,RU,40.0,45.0,19.14,19.56,19.14,19.14,1008,94,1008,998,10000,4.71,266,10.44,90,Clouds,overcast clouds,04d,10800
Saratov,RU,46.0333,51.5667,21.01,20.76,21.01,21.01,1003,61,1003,995,10000,1.48,159,1.7,100,Clouds,overcast clouds,04d,14400
Tyumen,RU,65.5272,57.1522,22.0,22.16,22.0,22.0,1005,73,1005,996,10000,2.41,307,3.24,4,Clear,clear sky,01d,18000
Tolyatti,RU,49.3461,53.5303,21.65,22.09,21.65,21.65,1005,85,1005,998,10000,3.71,149,4.63,44,Clouds,scattered clouds,03d,14400
Izhevsk,RU,53.2333,56.85,19.51,19.55,19.51,19.51,1008,78,1008,992,10000,1.02,45,0.92,32,Clouds,scattered clouds,03d,14400
London,GB,-0.1257,51.5085,16.75,16.67,15.03,17.79,1025,84,1025,1020,10000,0.89,284,1.79,29,Clouds,scattered clouds,03n,3600
Paris,FR,2.3488,48.8534,17.36,17.37,15.77,17.92,1026,85,1026,1016,10000,0.89,54,2.24,0,Clear,clear sky,01n,7200
Berlin,DE,13.4105,52.5244,15.51,15.6,14.41,16.12,1015,95,1015,1011,10000,4.02,274,8.05,92,Clouds,overcast clouds,04d,7200
Madrid,ES,-3.7026,40.4165,25.26,24.91,22.58,25.75,1022,41,1022,948,10000,2.24,4,5.36,0,Clear,clear sky,01n,7200
Rome,US,-85.1647,34.257,25.3,26.0,24.58,25.98,1016,81,1016,989,10000,0.89,324,2.68,12,Clouds,few clouds,02n,-14400
Amsterdam,NL,4.8897,52.374,18.4,18.38,17.69,18.89,1021,80,1021,1021,10000,1.79,301,4.92,82,Clouds,broken clouds,04d,7200
Brussels,BE,4.3488,50.8504,16.71,16.79,15.81,17.14,1023,90,1023,1016,10000,2.44,257,3.38,61,Clouds,broken clouds,04d,7200
Vienna,AT,16.3721,48.2085,17.82,17.2,16.5,19.33,1019,59,1019,992,10000,0.89,292,1.34,86,Rain,light rain,10d,7200
Prague,CZ,14.4208,50.088,17.13,16.8,16.59,17.64,1019,73,1019,985,10000,0.45,161,1.79,97,Clouds,overcast clouds,04d,7200
Warsaw,PL,21.0118,52.2298,13.87,13.32,12.02,14.95,1011,77,1011,1003,10000,3.59,265,6.58,14,Clouds,few clouds,02d,7200
Budapest,HU,19.0399,47.498,18.95,18.23,17.84,20.15,1018,51,1018,997,10000,1.79,226,4.02,80,Clouds,broken clouds,04d,7200
Lisbon,PT,-9.1333,38.7167,23.21,22.94,22.58,23.21,1018,52,1018,1010,10000,0.98,306,0.8,85,Clouds,overcast clouds,04n,3600
Stockholm,SE,18.0649,59.3326,15.03,14.89,12.36,15.03,1004,88,1004,1000,10000,2.4,292,5.03,100,Clouds,overcast clouds,04d,7200
Oslo,NO,10.7461,59.9127,11.42,11.07,9.96,11.42,1006,94,1006,981,10000,1.0,322,2.39,97,Clouds,overcast clouds,04d,7200
Copenhagen,DK,12.5655,55.6759,14.52,14.51,14.52,14.52,1011,95,1011,1009,10000,5.76,276,10.01,100,Clouds,overcast clouds,04d,7200
Helsinki,FI,24.9355,60.1695,15.01,15.02,14.13,15.55,1001,94,1001,999,1171,6.26,10,7.6,100,Rain,light rain,10d,10800
Athens,GR,23.7162,37.9795,25.85,26.01,25.06,26.81,1012,58,1012,989,10000,5.36,5,11.62,0,Clear,clear sky,01d,10800
Dublin,US,-121.9358,37.7021,16.46,16.09,13.51,20.1,1015,74,1015,990,10000,1.34,177,3.58,98,Clouds,overcast clouds,04n,-25200
Zurich,CH,8.55,47.3667,16.55,16.09,13.71,17.19,1025,70,1025,967,10000,0.74,221,0.68,1,Clear,clear sky,01d,7200
Barcelona,ES,2.159,41.3888,24.94,24.64,22.88,25.74,1021,44,1021,1014,10000,0.89,279,4.02,0,Clear,clear sky,01d,7200
Beijing,CN,116.3972,39.9075,35.7,34.3,35.7,35.7,996,23,996,992,10000,4.14,328,5.18,18,Clouds,few clouds,02d,28800
Shanghai,CN,121.4581,31.2222,25.59,26.63,25.59,25.59,1007,93,1007,1006,10000,1.0,207,4.25,100,Rain,light rain,10d,28800
Shenzhen,CN,114.0683,22.5455,31.69,38.69,30.71,31.79,1009,82,1009,1000,10000,7.73,167,10.78,99,Clouds,overcast clouds,04d,28800
Guangzhou,CN,113.25,23.1167,31.02,37.06,31.02,31.02,1008,68,1008,1007,8785,6.79,170,9.8,100,Rain,light rain,10d,28800
Harbin,CN,126.65,45.75,22.66,23.25,22.66,22.66,1001,87,1001,985,10000,5.04,194,9.41,100,Clouds,overcast clouds,04d,28800
Tokyo,JP,139.6917,35.6895,25.91,26.41,24.23,26.44,1011,71,1011,1009,10000,0.45,107,4.02,100,Clouds,overcast clouds,04d,32400
Seoul,KR,126.9778,37.5683,27.61,29.71,27.61,27.61,1004,68,1004,994,10000,2.73,177,3.5,100,Clouds,overcast clouds,04d,32400
Bangkok,TH,100.5167,13.75,32.17,39.17,31.62,32.74,1009,67,1009,1008,10000,3.91,213,5.11,100,Clouds,overcast clouds,04d,25200
Singapore,SG,103.8501,1.2897,32.18,39.18,32.18,32.18,1011,70,1011,1011,10000,3.46,159,4.29,84,Clouds,broken clouds,04d,28800
Hong Kong,HK,114.1577,22.2855,30.8,37.07,30.77,31.85,1009,70,1009,1004,10000,7.15,150,,100,Clouds,overcast clouds,04d,28800
Taipei,TW,121.5319,25.0478,34.39,41.39,34.39,34.39,1008,58,1008,990,10000,3.13,350,6.71,63,Clouds,broken clouds,04d,28800
Kuala Lumpur,MY,101.6865,3.1431,32.4,39.4,31.4,32.92,1011,74,1011,999,6097,1.88,217,1.39,92,Clouds,overcast clouds,04d,28800
Jakarta,ID,106.8451,-6.2146,33.59,35.23,32.72,34.96,1012,42,1012,1008,10000,2.24,88,3.13,6,Clear,clear sky,01d,25200
Manila,PH,120.9822,14.6042,33.22,40.22,32.79,33.92,1010,72,1010,1013,10000,3.58,241,8.94,6,Clear,clear sky,01d,28800
Hanoi,VN,105.8412,21.0245,33.44,39.54,33.44,33.44,1001,57,1001,1000,10000,3.79,184,4.36,100,Clouds,overcast clouds,04d,25200
New York,US,-74.006,40.7143,23.49,24.22,22.25,24.42,1013,89,1013,1011,10000,1.34,351,1.79,96,Clouds,overcast clouds,04n,-14400
Los Angeles,US,-118.2437,34.0522,20.69,20.75,18.02,24.14,1015,74,1015,996,10000,2.57,218,2.6,75,Clouds,broken clouds,04n,-25200
Chicago,US,-87.65,41.85,20.07,20.64,18.99,20.61,1014,96,1014,992,10000,0.45,14,0.45,74,Clouds,broken clouds,04n,-18000
Houston,US,-95.3633,29.7633,28.94,34.36,27.19,29.51,1014,79,1014,1012,10000,2.24,230,4.47,88,Clouds,overcast clouds,04n,-18000
Phoenix,US,-112.074,33.4484,34.06,31.66,32.58,34.95,1011,15,1011,968,10000,4.27,264,6.26,100,Clouds,overcast clouds,04n,-25200
Toronto,CA,-79.4163,43.7001,21.89,22.48,21.16,22.5,1014,90,1014,998,10000,1.66,39,3.06,71,Clouds,broken clouds,04n,-14400
Vancouver,CA,-123.1193,49.2497,15.29,14.83,14.56,16.07,1019,75,1019,1011,10000,2.68,90,,33,Clouds,scattered clouds,03n,-25200
Montreal,CA,-73.5878,45.5088,19.03,18.82,17.27,20.01,1014,70,1014,1010,10000,0.76,355,1.07,45,Clouds,scattered clouds,03n,-14400
Calgary,CA,-114.0853,51.0501,14.98,14.39,13.01,15.57,1011,71,1011,886,10000,2.24,20,5.81,54,Clouds,broken clouds,04n,-21600
Ottawa,CA,-75.6981,45.4112,17.83,17.63,16.18,18.46,1014,75,1014,1003,10000,2.53,342,2.43,82,Clouds,broken clouds,04n,-14400
Sao Paulo,BR,-46.6361,-23.5475,13.48,13.34,12.47,14.14,1023,94,1023,931,10000,2.24,78,2.68,99,Clouds,overcast clouds,04n,-10800
Rio de Janeiro,BR,-43.2075,-22.9028,19.01,19.32,19.01,19.01,1022,90,1022,1023,10000,3.42,241,4.73,100,Clouds,overcast clouds,04n,-10800
Buenos Aires,AR,-58.3772,-34.6132,6.25,3.55,5.44,7.19,1025,90,1025,1024,10000,3.72,93,4.78,47,Clouds,scattered clouds,03n,-10800
Lima,PE,-77.0282,-12.0432,19.94,20.29,19.94,19.94,1014,88,1014,988,10000,2.39,169,1.56,87,Clouds,overcast clouds,04n,-18000
Bogota,CO,-74.0817,4.6097,12.83,12.26,12.31,13.04,1021,80,1021,740,10000,0.68,129,1.05,90,Clouds,overcast clouds,04n,-18000
Santiago,CL,-70.6483,-33.4569,8.51,8.51,6.91,9.92,1025,59,1025,937,10000,0.45,0,1.79,99,Clouds,overcast clouds,04n,-14400
Caracas,VE,-66.8792,10.488,22.05,22.48,22.05,22.05,1017,83,1017,899,10000,1.48,175,1.47,100,Clouds,overcast clouds,04n,-14400
Quito,EC,-78.5249,-0.2299,9.25,9.25,9.25,9.25,1019,84,1019,724,10000,1.02,139,0.97,70,Clouds,broken clouds,04n,-18000
Montevideo,UY,-56.1674,-34.8335,8.18,7.15,8.18,8.18,1025,88,1025,1022,10000,1.91,106,2.09,25,Clouds,scattered clouds,03n,-10800
La Paz,BO,-68.15,-16.5,4.33,4.33,4.33,4.33,1022,66,1022,622,10000,1.15,299,1.66,16,Clouds,few clouds,02n,-14400
Cairo,EG,31.2497,30.0626,26.9,28.02,26.9,26.9,1009,61,1009,1004,10000,2.48,313,2.95,0,Clear,clear sky,01d,10800
Lagos,NG,3.75,6.5833,24.23,25.19,24.23,24.23,1014,95,1014,1014,10000,1.46,294,2.79,100,Clouds,overcast clouds,04d,3600
Nairobi,KE,36.8167,-1.2833,15.93,15.69,15.93,15.93,1020,81,1020,840,10000,1.77,152,1.73,97,Clouds,overcast clouds,04d,10800
Johannesburg,ZA,28.0436,-26.2023,7.73,7.73,7.73,7.73,1028,19,1028,833,10000,1.07,137,1.2,0,Clear,clear sky,01d,7200
Cape Town,ZA,18.4232,-33.9258,10.55,9.59,9.04,13.66,1020,74,1020,1019,10000,0.89,333,2.24,20,Clouds,few clouds,02n,7200
Casablanca,MA,-7.6192,33.5928,24.07,24.83,24.07,24.07,1016,88,1016,1008,10000,1.34,320,,19,Clouds,few clouds,02d,3600
Addis Ababa,ET,38.7469,9.025,20.0,19.39,20.0,20.0,1016,51,1016,774,10000,1.81,144,3.12,93,Clouds,overcast clouds,04d,10800
Dar es Salaam,TZ,39.2695,-6.8235,24.96,25.18,24.96,24.96,1020,64,1020,1018,10000,3.54,190,6.09,11,Clouds,few clouds,02d,10800
Accra,GH,-0.1969,5.556,23.87,24.69,23.87,23.87,1015,91,1015,1011,10000,3.74,271,5.73,79,Clouds,broken clouds,04n,0
Tunis,TN,9.0,34.0,26.89,28.22,26.89,26.89,1019,64,1019,1008,10000,3.14,89,3.91,0,Clear,clear sky,01d,3600
Sydney,AU,151.2073,-33.8679,13.69,12.92,13.17,15.17,1033,69,1033,1028,10000,1.34,175,1.34,93,Rain,light rain,10d,36000
Melbourne,US,-80.6081,28.0836,26.47,26.47,24.46,27.21,1015,77,1015,1015,10000,1.79,227,3.13,100,Clouds,overcast clouds,04n,-14400
Brisbane,AU,153.0281,-27.4679,19.95,19.46,18.99,20.95,1026,56,1026,1021,10000,4.92,116,5.36,56,Clouds,broken clouds,04d,36000
Auckland,NZ,174.7667,-36.8667,13.95,12.89,13.64,14.32,1007,57,1007,1004,10000,0.89,316,1.34,45,Clouds,scattered clouds,03n,43200
Wellington,NZ,174.7756,-41.2866,10.52,10.03,9.39,11.48,1006,92,1006,994,10000,5.81,344,8.94,94,Clouds,overcast clouds,04n,43200
Dubai,AE,55.3047,25.2582,34.47,37.74,34.47,34.47,999,45,999,998,10000,4.33,265,4.14,0,Clear,clear sky,01d,14400
Doha,QA,51.5333,25.2867,38.1,37.26,38.1,38.1,999,22,999,997,10000,3.77,277,4.8,0,Clear,clear sky,01d,10800
Riyadh,SA,46.7219,24.6877,37.12,34.13,37.12,37.12,1004,8,1004,935,10000,5.05,346,5.27,0,Clear,clear sky,01d,10800
Abu Dhabi,AE,54.3667,24.4667,32.95,36.19,32.95,32.95,1000,50,1000,1000,10000,2.54,285,2.95,1,Clear,clear sky,01d,14400
Muscat,OM,58.5922,23.6139,37.55,42.85,37.55,37.55,999,41,999,989,10000,2.55,346,2.5,15,Clouds,few clouds,02d,14400
Istanbul,TR,28.9833,41.0351,26.31,26.31,24.53,26.31,1014,56,1014,1007,10000,4.58,57,6.78,0,Clear,clear sky,01d,10800
Ankara,TR,32.8543,39.9199,20.11,19.87,20.11,21.25,1012,65,1012,893,10000,2.24,356,2.68,5,Clear,clear sky,01d,10800
Tehran,IR,51.4215,35.6944,30.4,28.46,30.4,30.4,1004,15,1004,857,10000,1.79,260,,0,Clear,clear sky,01d,12600
Baghdad,IQ,44.4009,33.3406,38.01,37.65,38.01,38.01,1000,24,1000,996,10000,5.58,314,6.09,0,Clear,clear sky,01d,10800
Amman,JO,35.945,31.9552,23.88,24.15,23.88,23.88,1009,70,1009,919,10000,5.68,274,6.2,1,Clear,clear sky,01d,10800
Mumbai,IN,72.8479,19.0144,27.4,32.17,27.4,27.4,1001,92,1001,1000,4379,13.5,292,15.87,100,Rain,moderate rain,10d,19800
Delhi,IN,77.2167,28.6667,40.16,44.87,40.16,40.16,997,33,997,973,10000,1.65,167,1.48,36,Clouds,scattered clouds,03d,19800
Bangalore,IN,77.6033,12.9762,26.63,26.63,24.5,27.51,1009,65,1009,912,10000,10.29,261,17.79,100,Clouds,overcast clouds,04d,19800
Chennai,IN,80.2785,13.0878,35.13,40.21,33.94,35.56,1006,48,1006,1005,10000,1.34,214,3.13,96,Clouds,overcast clouds,04d,19800
Kolkata,IN,88.3697,22.5697,32.6,39.6,32.6,32.6,997,64,997,996,10000,6.17,109,7.04,100,Rain,light rain,10d,19800
Islamabad,PK,73.1338,33.7104,35.47,42.47,35.47,35.47,998,61,998,920,10000,3.1,224,2.72,1,Clear,clear sky,01d,18000
Lahore,PK,74.3436,31.5497,42.06,45.72,42.06,42.06,997,27,997,973,10000,1.09,132,1.55,7,Clear,clear sky,01d,18000
Dhaka,BD,90.4074,23.7104,26.14,26.14,26.14,26.14,1000,93,1000,999,10000,6.83,105,11.63,99,Clouds,overcast clouds,04d,21600
Colombo,LK,79.8478,6.9319,31.13,38.13,31.13,31.13,1012,71,1012,1011,10000,5.51,236,8.41,94,Clouds,overcast clouds,04d,19800
Kathmandu,NP,85.3167,27.7167,29.13,30.36,29.13,29.13,1002,54,1002,845,10000,1.04,267,1.4,67,Clouds,broken clouds,04d,20700
Murmansk,RU,34.0,68.0,13.8,12.99,13.8,13.8,1012,67,1012,981,10000,0.69,77,1.56,61,Clouds,broken clouds,04n,10800
Arkhangelsk,RU,40.5433,64.5401,14.62,13.7,14.62,14.62,1009,60,1009,1008,10000,4.43,77,7.18,100,Clouds,overcast clouds,04d,10800
Sochi,RU,39.7303,43.6,23.28,23.67,23.28,23.28,1010,77,1010,994,10000,3.68,145,5.66,44,Clouds,scattered clouds,03d,10800
Vladivostok,RU,131.8735,43.1056,17.48,17.71,17.48,17.48,1007,93,1007,1005,10000,8.41,150,14.13,100,Clouds,overcast clouds,04d,36000
Irkutsk,RU,104.2964,52.2978,29.7,28.95,29.7,29.7,1006,36,1006,959,10000,1.37,2,1.37,0,Clear,clear sky,01d,28800
Yakutsk,RU,129.7331,62.0339,26.04,26.04,26.04,26.04,1010,33,1010,999,10000,4.58,330,5.05,75,Clouds,broken clouds,04d,32400
Petropavlovsk-Kamchatsky,RU,158.6483,53.0452,8.76,7.53,8.76,8.76,1018,92,1018,1001,10000,2.27,150,2.24,100,Clouds,overcast clouds,04d,43200
Kaliningrad,RU,20.511,54.7065,16.97,16.63,16.97,16.97,1009,73,1009,1006,10000,6.39,256,9.34,64,Clouds,broken clouds,04d,7200
Smolensk,RU,33.0,55.0,14.35,14.03,14.35,14.35,1003,84,1003,979,10000,3.39,259,5.12,66,Clouds,broken clouds,04d,10800
Tver,RU,35.8931,56.8619,17.3,17.1,17.3,17.3,1001,77,1001,983,10000,2.66,256,3.69,99,Clouds,overcast clouds,04d,10800
Munich,DE,11.5755,48.1374,18.26,17.66,15.89,18.84,1023,58,1023,961,10000,0.45,236,2.68,37,Clouds,scattered clouds,03d,7200
Hamburg,DE,10.0,53.55,15.97,16.13,15.55,16.27,1016,96,1016,1014,10000,4.44,297,9.6,80,Clouds,broken clouds,04d,7200
Milan,IT,9.1895,45.4643,24.94,25.55,24.32,26.12,1020,79,1020,1006,10000,0.45,23,0.89,0,Clear,clear sky,01d,7200
Naples,IT,14.25,40.8333,25.41,25.1,25.06,25.97,1018,42,1018,1015,10000,4.23,41,7.37,0,Clear,clear sky,01d,7200
Valencia,ES,-0.8333,39.3333,22.25,22.07,22.25,22.25,1022,59,1022,964,10000,1.07,301,1.24,0,Clear,clear sky,01d,7200
Seville,ES,-5.9761,37.3824,24.76,24.47,23.39,25.71,1018,45,1018,1015,10000,4.02,19,5.81,68,Clouds,broken clouds,04d,7200
Porto,PT,-8.611,41.1496,22.11,21.63,22.11,22.11,1019,48,1019,1011,10000,1.17,105,1.26,94,Clouds,overcast clouds,04d,3600
Lyon,FR,4.5833,45.75,18.34,17.48,17.75,19.21,1024,48,1024,964,10000,1.07,279,1.24,0,Clear,clear sky,01d,7200
Marseille,FR,5.5,43.3333,23.06,22.44,23.06,25.75,1018,39,1018,999,10000,2.21,27,2.83,0,Clear,clear sky,01d,7200
Geneva,US,-88.3054,41.8875,20.45,20.9,19.52,21.14,1013,90,1013,985,10000,0.89,360,2.24,65,Clouds,broken clouds,04n,-18000
Osaka,JP,135.5022,34.6937,26.03,26.03,25.59,26.06,1009,83,1009,1005,10000,4.33,238,7.69,100,Rain,moderate rain,10d,32400
Nagoya,JP,136.9064,35.1815,24.42,25.11,24.42,25.01,1010,84,1010,1010,7568,0.89,144,2.24,100,Rain,moderate rain,10d,32400
Busan,KR,129.0403,35.1028,24.21,24.98,24.21,24.21,1006,88,1006,1002,10000,5.04,216,8.79,100,Rain,light rain,10d,32400
Incheon,KR,126.4161,37.45,21.72,22.48,21.72,21.72,1004,97,1004,1003,10000,3.07,173,3.47,100,Clouds,overcast clouds,04d,32400
Chiang Mai,TH,99.0,18.75,31.12,36.45,29.66,31.12,1006,65,1006,963,10000,1.29,208,2.49,100,Clouds,overcast clouds,04d,25200
Phuket,TH,98.25,8.0,31.72,38.72,31.72,31.72,1011,72,1011,1008,10000,4.71,240,5.56,100,Clouds,overcast clouds,04d,25200
Siem Reap,KH,104.0,13.5,24.48,25.49,24.48,24.48,1010,96,1010,1002,10000,0.45,47,0.54,100,Clouds,overcast clouds,04d,25200
Vientiane,LA,102.6,17.9667,28.55,35.55,28.55,28.55,1008,94,1008,986,4420,2.58,203,5.22,100,Clouds,overcast clouds,04d,25200
Yangon,MM,96.1561,16.8053,27.58,30.95,27.58,27.58,1008,79,1008,1007,10000,4.73,218,9.38,100,Clouds,overcast clouds,04d,23400
Ulaanbaatar,MN,106.8832,47.9077,22.08,21.6,22.08,22.08,1006,48,1006,844,10000,5.52,344,6.16,44,Clouds,scattered clouds,03d,28800
San Francisco,US,-122.4194,37.7749,12.89,12.32,11.87,14.98,1016,80,1016,1012,10000,6.26,292,9.83,92,Clouds,overcast clouds,04n,-25200
San Diego,US,-117.1573,32.7153,20.14,20.46,18.81,21.82,1015,86,1015,1011,10000,1.79,262,2.68,98,Clouds,overcast clouds,04n,-25200
Dallas,US,-96.7836,32.7668,30.43,34.12,29.52,31.47,1013,62,1013,994,10000,0.45,33,2.24,65,Clouds,broken clouds,04n,-18000
Miami,US,-80.1937,25.7743,28.08,32.14,26.11,28.9,1016,79,1016,1016,10000,0.45,0,2.68,37,Clouds,scattered clouds,03n,-14400
Boston,US,-71.0598,42.3584,22.99,23.49,21.49,24.14,1013,82,1013,1009,10000,0.85,318,2.0,99,Clouds,overcast clouds,04n,-14400
Philadelphia,US,-75.1638,39.9523,23.13,23.98,22.12,23.97,1013,95,1013,1008,10000,2.86,292,6.64,100,Clouds,overcast clouds,04n,-14400
Atlanta,US,-84.388,33.749,25.64,26.04,23.42,25.64,1014,68,1014,981,10000,0.69,201,1.4,31,Clouds,scattered clouds,03n,-14400
Detroit,US,-83.0458,42.3314,23.23,24.04,21.63,23.86,1013,93,1013,992,10000,2.24,78,3.58,87,Clouds,overcast clouds,04n,-14400
Seattle,US,-122.3321,47.6062,14.3,13.85,12.64,15.63,1020,79,1020,1010,10000,0.89,5,3.58,3,Clear,clear sky,01n,-25200
Denver,US,-104.9847,39.7392,21.05,20.25,19.13,22.98,1018,40,1018,841,10000,0.89,32,2.24,52,Clouds,broken clouds,04n,-21600
Medellin,CO,-75.5636,6.2518,14.76,13.94,14.76,15.38,1017,63,1017,808,10000,0.45,57,1.34,99,Clouds,overcast clouds,04n,-18000
Cali,CO,-76.5225,3.4372,20.56,20.94,20.55,20.56,1014,87,1014,872,10000,0.45,268,0.45,100,Clouds,overcast clouds,04n,-18000
Guayaquil,EC,-79.9,-2.1667,25.53,26.25,25.53,25.53,1012,81,1012,1011,10000,2.39,227,4.84,90,Clouds,overcast clouds,04n,-18000
Asuncion,PY,-57.6359,-25.3007,9.58,9.25,9.58,9.58,1019,89,1019,1009,10000,1.43,184,1.33,72,Clouds,broken clouds,04n,-10800
Sucre,BO,-65.2627,-19.0333,11.78,10.66,11.78,11.78,1014,63,1014,730,10000,0.57,211,0.57,2,Clear,clear sky,01n,-14400
Alexandria,EG,29.9553,31.2156,26.79,28.73,26.79,26.79,1009,73,1009,1009,10000,4.04,280,4.5,0,Clear,clear sky,01d,10800
Kinshasa,CD,15.3215,-4.3246,21.95,21.98,21.95,21.95,1014,68,1014,982,10000,1.27,232,2.89,70,Clouds,broken clouds,04d,3600
Luanda,AO,13.2343,-8.8368,17.81,18.05,17.81,17.81,1015,92,1015,1006,10000,3.32,150,4.58,5,Clear,clear sky,01d,3600
Maputo,MZ,32.5892,-25.9653,15.68,15.58,15.68,15.68,1026,87,1026,1018,10000,0.89,345,2.24,1,Clear,clear sky,01d,7200
Dakar,SN,-17.4441,14.6937,25.7,26.52,25.7,25.7,1013,84,1013,1013,10000,4.88,324,4.96,100,Clouds,overcast clouds,04n,0
Perth,AU,115.8333,-31.9333,19.9,19.23,19.36,20.58,1019,49,1019,1016,10000,3.13,360,6.26,100,Clouds,overcast clouds,04d,28800
Adelaide,AU,138.6,-34.9333,12.42,11.26,10.82,13.5,1033,59,1033,1017,10000,3.13,87,5.81,3,Clear,clear sky,01d,34200
Christchurch,NZ,172.6333,-43.5333,7.17,5.34,6.64,7.17,1009,84,1009,1002,10000,2.68,194,6.71,100,Clouds,overcast clouds,04n,43200
Port Moresby,PG,147.1797,-9.4431,25.98,25.98,25.98,25.98,1011,76,1011,1007,10000,8.64,159,10.37,75,Clouds,broken clouds,04d,36000
Suva,FJ,178.4415,-18.1416,21.24,21.56,21.24,21.24,1014,82,1014,1011,10000,5.98,131,7.62,95,Clouds,overcast clouds,04n,43200
Kuwait City,KW,47.9783,29.3697,38.77,40.45,38.77,38.77,1000,29,1000,998,10000,4.7,317,5.71,0,Clear,clear sky,01d,10800
Manama,BH,50.5832,26.2154,34.98,36.88,34.98,34.98,999,39,999,999,10000,5.98,293,8.52,0,Clear,clear sky,01d,10800
Sanaa,YE,44.2067,15.3547,25.13,24.25,25.13,25.13,1013,21,1013,763,10000,1.39,24,2.61,63,Clouds,broken clouds,04d,10800
Damascus,SY,36.2913,33.5102,25.52,25.51,24.84,26.69,1008,53,1008,923,10000,1.34,171,1.34,0,Clear,clear sky,01d,10800
Beirut,LB,35.4944,33.8889,25.77,26.26,25.77,25.77,1007,71,1007,1000,10000,5.69,214,5.95,1,Clear,clear sky,01d,10800
Hyderabad,IN,78.4744,17.3753,23.73,24.27,23.73,23.73,1004,81,1004,941,10000,9.64,257,18.6,100,Clouds,overcast clouds,04d,19800
Pune,IN,73.8553,18.5196,23.41,24.39,23.41,24.67,1001,99,1001,929,1353,0.45,247,,100,Clouds,overcast clouds,04d,19800
Ahmedabad,IN,72.6167,23.0333,31.48,37.03,31.48,31.48,999,64,999,994,10000,4.87,307,5.94,100,Clouds,overcast clouds,04d,19800
Jaipur,IN,75.8167,26.9167,37.02,40.1,37.02,37.02,998,37,998,952,10000,1.25,146,1.37,4,Clear,clear sky,01d,19800
Lucknow,IN,80.9167,26.85,39.89,44.78,39.89,39.89,997,34,997,983,10000,4.07,99,5.52,40,Clouds,scattered clouds,03d,19800
Macau,MO,113.5461,22.2006,28.97,34.44,28.97,28.97,1008,79,1008,1005,10000,9.41,168,12.72,99,Clouds,overcast clouds,04d,28800
Bishkek,KG,74.59,42.87,26.86,26.33,26.86,26.86,1008,30,1008,911,10000,5.08,40,3.53,0,Clear,clear sky,01d,21600
Tashkent,UZ,69.2163,41.2646,33.12,30.83,33.12,33.12,1005,16,1005,958,10000,2.26,352,1.58,0,Clear,clear sky,01d,18000
Ashgabat,TM,58.3833,37.95,34.21,31.81,34.21,34.21,1004,15,1004,961,10000,2.66,82,3.34,0,Clear,clear sky,01d,18000
