city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Shenzhen,CN,114.0683,22.5455,27.88,34.23,27.13,28.51,1009,95,1009,1002,10000,2.73,188,5.55,100,Rain,light rain,10d,28800
Guangzhou,CN,113.25,23.1167,26.3,26.3,26.3,26.3,1010,92,1010,1010,10000,3.9,160,9.01,100,Clouds,overcast clouds,04d,28800
Harbin,CN,126.65,45.75,24.35,24.38,24.35,24.35,1006,59,1006,991,10000,3.54,226,4.66,43,Clouds,scattered clouds,03d,28800
Tokyo,JP,139.6917,35.6895,21.08,21.65,20.44,22.57,1011,92,1011,1009,10000,4.77,11,6.03,100,Clouds,overcast clouds,04d,32400
Seoul,KR,126.9778,37.5683,29.17,29.18,29.17,29.17,1009,44,1009,999,10000,2.06,258,1.89,0,Clear,clear sky,01d,32400
Bangkok,TH,100.5167,13.75,31.63,35.4,31.63,31.63,1011,57,1011,1011,10000,2.5,264,3.33,98,Clouds,overcast clouds,04d,25200
Singapore,SG,103.8501,1.2897,29.96,36.96,29.96,29.96,1013,82,1013,1013,10000,4.47,204,4.48,90,Clouds,overcast clouds,04d,28800
Hong Kong,HK,114.1577,22.2855,27.89,33.74,27.19,28.57,1011,92,1011,1006,1228,4.47,180,8.05,100,Rain,light rain,10d,28800
Taipei,TW,121.5319,25.0478,32.73,39.73,31.85,32.73,1008,64,1008,992,10000,0.89,230,2.68,22,Clouds,few clouds,02d,28800
Kuala Lumpur,MY,101.6865,3.1431,29.57,34.23,29.12,30.46,1013,71,1013,1000,10000,1.52,164,2.21,98,Clouds,overcast clouds,04d,28800
Jakarta,ID,106.8451,-6.2146,30.65,31.87,29.94,30.73,1014,49,1014,1011,10000,2.24,65,4.02,5,Clear,clear sky,01d,25200
Manila,PH,120.9822,14.6042,32.85,39.85,32.85,33.95,1012,72,1012,1015,10000,3.13,343,8.94,0,Clear,clear sky,01d,28800
Hanoi,VN,105.8412,21.0245,29.13,32.82,29.13,29.13,1005,69,1005,1004,10000,0.24,45,0.53,100,Clouds,overcast clouds,04d,25200
New York,US,-74.006,40.7143,20.47,20.77,19.41,21.66,1009,84,1009,1008,10000,3.58,182,7.6,46,Clouds,scattered clouds,03n,-14400
Los Angeles,US,-118.2437,34.0522,19.86,19.83,17.44,22.03,1012,74,1012,993,10000,3.07,221,2.61,0,Clear,clear sky,01d,-25200
Chicago,US,-87.65,41.85,19.5,19.88,18.64,20.07,994,91,994,973,10000,2.24,234,2.68,78,Clouds,broken clouds,04n,-18000
Houston,US,-95.3633,29.7633,27.84,32.0,26.73,28.5,1002,82,1002,1001,10000,1.79,0,1.79,15,Clouds,few clouds,02n,-18000
Phoenix,US,-112.074,33.4484,39.07,39.24,37.87,39.89,1004,24,1004,963,10000,1.34,147,3.58,1,Clear,clear sky,01d,-25200
Toronto,CA,-79.4163,43.7001,16.05,16.09,14.55,16.94,1002,91,1002,986,10000,0.45,0,1.79,100,Rain,light rain,10n,-14400
Vancouver,CA,-123.1193,49.2497,20.71,20.25,20.41,21.92,1017,54,1017,1009,10000,1.34,328,4.92,0,Clear,clear sky,01d,-25200
Montreal,CA,-73.5878,45.5088,16.7,16.72,16.7,16.71,1007,88,1007,1003,10000,2.0,143,5.87,68,Clouds,broken clouds,04n,-14400
Calgary,CA,-114.0853,51.0501,11.19,10.64,10.27,12.03,1013,87,1013,888,10000,0.89,6,6.26,100,Rain,moderate rain,10d,-21600
Ottawa,CA,-75.6981,45.4112,17.85,17.7,17.85,17.85,1004,77,1004,994,10000,2.78,169,7.88,94,Clouds,overcast clouds,04n,-14400
Sao Paulo,BR,-46.6361,-23.5475,12.83,12.49,12.47,12.83,1025,89,1025,933,10000,1.34,152,2.24,1,Clear,clear sky,01n,-10800
Rio de Janeiro,BR,-43.2075,-22.9028,22.22,22.74,22.22,22.22,1024,86,1024,1025,10000,2.8,241,3.38,0,Clear,clear sky,01n,-10800
Buenos Aires,AR,-58.3772,-34.6132,10.71,10.06,10.07,11.64,1021,85,1021,1020,10000,0.45,23,1.79,93,Clouds,overcast clouds,04n,-10800
Lima,PE,-77.0282,-12.0432,21.61,21.97,21.61,21.61,1016,82,1016,990,10000,2.37,145,2.15,73,Clouds,broken clouds,04n,-18000
Bogota,CO,-74.0817,4.6097,11.0,10.45,10.81,11.49,1023,88,1023,741,10000,1.62,115,2.0,76,Clouds,broken clouds,04n,-18000
Santiago,CL,-70.6483,-33.4569,14.12,13.31,13.19,14.12,1015,66,1015,930,10000,3.0,238,4.06,99,Clouds,overcast clouds,04n,-14400
Caracas,VE,-66.8792,10.488,25.79,26.77,25.79,25.79,1019,90,1019,900,10000,1.29,187,0.75,31,Clouds,scattered clouds,03n,-14400
Quito,EC,-78.5249,-0.2299,10.07,9.17,10.07,10.07,1021,78,1021,725,10000,1.25,113,1.73,91,Clouds,overcast clouds,04n,-18000
Montevideo,UY,-56.1674,-34.8335,7.7,4.92,7.7,7.7,1024,71,1024,1021,10000,4.53,45,10.79,39,Clouds,scattered clouds,03n,-10800
La Paz,BO,-68.15,-16.5,3.63,2.05,3.63,3.63,1023,82,1023,622,10000,1.76,332,2.64,20,Clouds,few clouds,02n,-14400
Cairo,EG,31.2497,30.0626,23.01,23.04,23.01,23.01,1013,64,1013,1007,10000,2.48,360,2.71,0,Clear,clear sky,01n,10800
Lagos,NG,3.75,6.5833,24.69,25.62,24.69,24.69,1013,92,1013,1013,10000,1.5,195,3.1,100,Clouds,overcast clouds,04n,3600
Nairobi,KE,36.8167,-1.2833,13.56,13.37,13.56,13.56,1021,92,1021,839,10000,1.25,46,2.22,99,Clouds,overcast clouds,04n,10800
Johannesburg,ZA,28.0436,-26.2023,8.85,7.5,8.26,9.3,1025,88,1025,832,10000,2.44,31,7.03,0,Clear,clear sky,01n,7200
Cape Town,ZA,18.4232,-33.9258,15.01,14.76,14.08,15.49,1024,84,1024,1023,10000,8.94,206,14.75,6,Clear,clear sky,01n,7200
Casablanca,MA,-7.6192,33.5928,20.74,20.88,20.74,20.74,1014,77,1014,1006,10000,1.34,260,,7,Clear,clear sky,01n,3600
Addis Ababa,ET,38.7469,9.025,13.83,12.65,13.83,13.83,1019,53,1019,771,10000,0.62,41,0.92,64,Clouds,broken clouds,04n,10800
Dar es Salaam,TZ,39.2695,-6.8235,21.41,21.98,21.41,21.41,1018,91,1018,1016,10000,2.89,193,6.39,9,Clear,clear sky,01n,10800
Accra,GH,-0.1969,5.556,25.81,26.67,25.81,25.81,1013,85,1013,1010,10000,2.29,195,2.96,98,Clouds,overcast clouds,04n,0
Tunis,TN,9.0,34.0,25.58,25.53,25.58,25.58,1017,51,1017,1007,10000,5.46,75,9.1,99,Clouds,overcast clouds,04n,3600
Sydney,AU,151.2073,-33.8679,20.06,19.84,18.55,20.75,1018,66,1018,1013,10000,4.47,270,7.15,100,Clouds,overcast clouds,04d,36000
Melbourne,US,-80.6081,28.0836,27.2,29.98,26.1,28.32,1016,78,1016,1017,10000,2.24,126,4.47,100,Clouds,overcast clouds,04n,-14400
Brisbane,AU,153.0281,-27.4679,20.34,20.13,19.36,21.75,1023,65,1023,1017,10000,1.79,237,2.24,95,Clouds,overcast clouds,04d,36000
Auckland,NZ,174.7667,-36.8667,14.5,13.49,13.8,15.72,1013,57,1013,1009,10000,3.13,246,6.26,90,Clouds,overcast clouds,04d,43200
Wellington,NZ,174.7756,-41.2866,12.13,11.38,11.62,13.14,1010,76,1010,998,10000,2.68,339,4.02,86,Clouds,overcast clouds,04d,43200
Dubai,AE,55.3047,25.2582,31.81,33.79,31.81,31.81,1004,49,1004,1003,10000,3.36,89,4.16,0,Clear,clear sky,01d,14400
Doha,QA,51.5333,25.2867,28.98,31.0,28.98,28.98,1004,60,1004,1002,10000,2.54,27,3.86,0,Clear,clear sky,01d,10800
Riyadh,SA,46.7219,24.6877,29.6,27.82,29.6,29.6,1008,14,1008,938,10000,2.44,349,2.51,0,Clear,clear sky,01d,10800
Abu Dhabi,AE,54.3667,24.4667,30.72,34.74,30.72,30.72,1004,62,1004,1004,10000,2.03,110,2.47,0,Clear,clear sky,01d,14400
Muscat,OM,58.5922,23.6139,30.69,33.97,30.69,30.69,1005,59,1005,995,10000,2.17,33,1.38,0,Clear,clear sky,01d,14400
Istanbul,TR,28.9833,41.0351,19.08,19.65,18.33,19.39,1016,100,1016,1008,10000,2.37,43,6.61,77,Clouds,broken clouds,04d,10800
Ankara,TR,32.8543,39.9199,19.56,19.24,15.13,19.56,1014,64,1014,894,10000,1.74,62,1.71,65,Clouds,broken clouds,04d,10800
Tehran,IR,51.4215,35.6944,22.62,21.93,22.62,22.62,1015,38,1015,866,10000,1.76,238,1.65,0,Clear,clear sky,01d,12600
Baghdad,IQ,44.4009,33.3406,32.51,30.4,32.51,32.51,1003,19,1003,999,10000,5.67,323,11.93,0,Clear,clear sky,01d,10800
Amman,JO,35.945,31.9552,17.7,17.61,17.7,17.7,1012,80,1012,921,10000,4.11,280,6.31,0,Clear,clear sky,01d,10800
Mumbai,IN,72.8479,19.0144,29.93,34.17,29.93,29.93,1010,67,1010,1009,10000,4.8,240,4.48,4,Clear,clear sky,01d,19800
Delhi,IN,77.2167,28.6667,33.24,35.64,33.24,33.24,1004,46,1004,979,10000,3.69,239,3.6,0,Clear,clear sky,01d,19800
Bangalore,IN,77.6033,12.9762,23.0,23.52,22.28,23.05,1013,83,1013,915,10000,4.87,313,6.65,100,Clouds,overcast clouds,04d,19800
Chennai,IN,80.2785,13.0878,30.26,37.26,28.89,30.54,1009,78,1009,1008,10000,0.45,157,0.45,100,Clouds,overcast clouds,04d,19800
Kolkata,IN,88.3697,22.5697,34.66,40.64,34.66,34.66,1005,52,1005,1004,10000,4.89,197,5.44,90,Clouds,overcast clouds,04d,19800
Islamabad,PK,73.1338,33.7104,30.95,30.71,30.95,30.95,1005,39,1005,926,10000,1.21,114,1.1,27,Clouds,scattered clouds,03d,18000
Lahore,PK,74.3436,31.5497,35.9,36.52,35.9,35.9,1004,32,1004,980,10000,2.6,117,1.97,42,Clouds,scattered clouds,03d,18000
Dhaka,BD,90.4074,23.7104,30.28,36.26,30.28,30.28,1006,72,1006,1005,10000,4.27,172,5.77,98,Clouds,overcast clouds,04d,21600
Colombo,LK,79.8478,6.9319,24.46,25.44,24.46,24.46,1011,95,1011,1011,3484,6.36,250,8.07,100,Rain,moderate rain,10d,19800
Kathmandu,NP,85.3167,27.7167,26.87,27.35,26.87,26.87,1008,51,1008,849,10000,1.39,288,1.97,33,Clouds,scattered clouds,03d,20700
Murmansk,RU,34.0,68.0,6.2,4.61,6.2,6.2,1005,93,1005,973,10000,2.17,349,6.23,100,Rain,light rain,10n,10800
Arkhangelsk,RU,40.5433,64.5401,13.48,13.29,13.48,13.48,1003,92,1003,1002,10000,4.2,152,9.24,99,Clouds,overcast clouds,04d,10800
Sochi,RU,39.7303,43.6,20.07,19.73,20.07,20.07,1015,61,1015,999,10000,2.74,49,2.37,0,Clear,clear sky,01d,10800
Vladivostok,RU,131.8735,43.1056,14.75,14.79,14.75,14.75,1008,96,1008,1007,609,2.42,184,3.0,98,Clouds,overcast clouds,04d,36000
Irkutsk,RU,104.2964,52.2978,9.89,7.12,9.89,9.89,1018,88,1018,967,10000,5.95,313,9.09,100,Rain,light rain,10d,28800
Yakutsk,RU,129.7331,62.0339,19.01,18.45,19.01,19.01,1004,57,1004,993,10000,0.97,343,1.27,100,Clouds,overcast clouds,04d,32400
Petropavlovsk-Kamchatsky,RU,158.6483,53.0452,7.98,7.16,7.98,7.98,1020,91,1020,1003,6175,1.67,138,1.58,100,Clouds,overcast clouds,04d,43200
Kaliningrad,RU,20.511,54.7065,11.16,10.55,11.16,11.16,1016,85,1016,1014,10000,2.76,238,7.33,86,Clouds,overcast clouds,04d,7200
Smolensk,RU,33.0,55.0,11.04,10.73,11.04,11.04,1009,97,1009,985,10000,4.53,243,11.16,100,Rain,light rain,10d,10800
Tver,RU,35.8931,56.8619,11.12,10.82,11.12,11.12,1006,97,1006,988,10000,3.95,211,9.7,100,Clouds,overcast clouds,04d,10800
Munich,DE,11.5755,48.1374,16.55,16.64,16.25,16.85,1022,91,1022,959,10000,1.71,221,1.63,21,Clouds,few clouds,02n,7200
Hamburg,DE,10.0,53.55,16.69,17.0,16.59,17.94,1018,99,1018,1016,10000,1.34,230,0.0,30,Clouds,scattered clouds,03n,7200
Milan,IT,9.1895,45.4643,23.3,23.57,21.08,24.37,1019,72,1019,1005,10000,1.09,106,2.08,8,Clear,clear sky,01n,7200
Naples,IT,14.25,40.8333,21.8,21.94,21.53,21.8,1019,73,1019,1016,10000,1.57,140,2.05,0,Clear,clear sky,01n,7200
Valencia,ES,-0.8333,39.3333,19.7,19.32,19.7,19.7,1018,61,1018,960,10000,1.59,312,1.7,29,Clouds,scattered clouds,03n,7200
Seville,ES,-5.9761,37.3824,24.35,24.25,23.54,24.62,1015,54,1015,1012,10000,1.79,286,3.58,3,Clear,clear sky,01n,7200
Porto,PT,-8.611,41.1496,17.65,17.69,17.65,17.65,1017,85,1017,1008,10000,1.64,342,1.95,8,Clear,clear sky,01n,3600
Lyon,FR,4.5833,45.75,15.91,15.75,15.83,18.86,1020,84,1020,960,10000,0.9,200,0.79,2,Clear,clear sky,01n,7200
Marseille,FR,5.5,43.3333,18.07,17.45,18.06,20.92,1020,58,1020,1001,10000,1.52,288,1.48,6,Clear,clear sky,01n,7200
Geneva,US,-88.3054,41.8875,18.84,19.1,18.16,19.53,994,89,994,967,10000,3.13,360,6.71,91,Clouds,overcast clouds,04n,-18000
Osaka,JP,135.5022,34.6937,27.5,29.02,27.13,29.47,1010,63,1010,1006,10000,3.42,232,3.0,100,Clouds,overcast clouds,04d,32400
Nagoya,JP,136.9064,35.1815,28.87,31.12,27.79,28.87,1010,62,1010,1010,10000,0.89,190,2.68,68,Clouds,broken clouds,04d,32400
Busan,KR,129.0403,35.1028,25.35,25.93,25.35,25.35,1009,76,1009,1004,10000,3.47,181,3.34,87,Clouds,overcast clouds,04d,32400
Incheon,KR,126.4161,37.45,18.83,19.22,18.83,18.83,1009,94,1009,1009,10000,2.67,232,2.89,53,Clouds,broken clouds,04d,32400
Chiang Mai,TH,99.0,18.75,31.05,36.0,29.85,31.74,1009,64,1009,967,10000,1.07,170,1.23,49,Clouds,scattered clouds,03d,25200
Phuket,TH,98.25,8.0,27.56,31.28,27.56,27.56,1013,82,1013,1010,10000,2.64,116,3.44,100,Clouds,overcast clouds,04d,25200
Siem Reap,KH,104.0,13.5,30.53,34.1,30.53,30.53,1012,61,1012,1004,10000,2.19,232,3.4,100,Clouds,overcast clouds,04d,25200
Vientiane,LA,102.6,17.9667,31.63,38.63,31.06,31.63,1009,76,1009,988,10000,2.6,255,4.46,96,Clouds,overcast clouds,04d,25200
Yangon,MM,96.1561,16.8053,30.23,34.38,30.23,30.23,1011,65,1011,1010,10000,4.23,212,5.47,35,Clouds,scattered clouds,03d,23400
Ulaanbaatar,MN,106.8832,47.9077,17.56,16.6,17.56,17.56,1009,47,1009,845,10000,3.84,325,4.77,60,Clouds,broken clouds,04d,28800
San Francisco,US,-122.4194,37.7749,15.8,15.6,14.67,17.47,1012,83,1012,1008,10000,3.58,248,5.81,60,Clouds,broken clouds,04d,-25200
San Diego,US,-117.1573,32.7153,19.56,19.58,18.19,21.28,1013,77,1013,1009,10000,3.13,303,4.92,34,Clouds,scattered clouds,03d,-25200
Dallas,US,-96.7836,32.7668,29.35,34.14,28.41,30.12,1002,73,1002,984,10000,1.34,202,4.02,0,Clear,clear sky,01n,-18000
Miami,US,-80.1937,25.7743,28.9,34.25,28.33,29.45,1018,79,1018,1017,10000,3.6,149,3.41,47,Clouds,scattered clouds,03n,-14400
Boston,US,-71.0598,42.3584,20.05,19.76,18.7,21.14,1010,63,1010,1007,10000,1.34,244,2.68,98,Clouds,overcast clouds,04n,-14400
Philadelphia,US,-75.1638,39.9523,22.63,23.01,21.36,23.31,1009,79,1009,1004,10000,1.79,222,4.02,74,Clouds,broken clouds,04n,-14400
Atlanta,US,-84.388,33.749,25.14,25.77,24.53,25.53,1012,79,1012,979,10000,0.45,273,3.13,0,Clear,clear sky,01n,-14400
Detroit,US,-83.0458,42.3314,18.03,18.37,16.85,18.32,996,95,996,975,10000,1.79,200,6.26,100,Rain,light rain,10n,-14400
Seattle,US,-122.3321,47.6062,21.96,21.49,20.32,23.44,1017,49,1017,1007,10000,1.79,33,4.02,0,Clear,clear sky,01d,-25200
Denver,US,-104.9847,39.7392,28.92,27.61,26.36,29.78,1003,26,1003,829,10000,6.26,266,9.39,70,Clouds,broken clouds,04n,-21600
Medellin,CO,-75.5636,6.2518,14.64,13.99,14.21,15.97,1018,70,1018,809,7081,1.34,87,2.24,91,Clouds,overcast clouds,04n,-18000
Cali,CO,-76.5225,3.4372,18.89,19.18,18.32,18.89,1017,90,1017,874,10000,1.79,294,1.79,58,Clouds,broken clouds,04n,-18000
Guayaquil,EC,-79.9,-2.1667,26.08,26.08,26.08,26.08,1015,93,1015,1014,10000,2.45,216,5.86,98,Rain,light rain,10n,-18000
Asuncion,PY,-57.6359,-25.3007,16.25,15.94,16.25,16.25,1019,77,1019,1009,10000,2.57,74,7.97,99,Clouds,overcast clouds,04n,-10800
Sucre,BO,-65.2627,-19.0333,9.44,8.05,9.44,9.44,1016,80,1016,730,10000,2.67,11,3.5,3,Clear,clear sky,01n,-14400
Alexandria,EG,29.9553,31.2156,22.78,22.89,22.78,22.78,1013,68,1013,1013,10000,2.17,291,2.93,0,Clear,clear sky,01n,10800
Kinshasa,CD,15.3215,-4.3246,23.55,23.81,23.55,23.55,1013,71,1013,981,10000,1.23,234,1.98,26,Clouds,scattered clouds,03n,3600
Luanda,AO,13.2343,-8.8368,19.03,19.39,19.03,19.03,1014,92,1014,1005,10000,2.69,160,3.17,19,Clouds,few clouds,02n,3600
Maputo,MZ,32.5892,-25.9653,18.46,18.55,18.46,18.46,1024,84,1024,1016,10000,0.45,69,1.79,18,Clouds,few clouds,02n,7200
Dakar,SN,-17.4441,14.6937,25.14,25.98,25.14,25.14,1013,87,1013,1013,10000,1.34,51,4.02,97,Clouds,overcast clouds,04n,0
Perth,AU,115.8333,-31.9333,13.5,12.68,12.14,13.91,1028,68,1028,1026,10000,0.45,111,1.79,0,Clear,clear sky,01d,28800
Adelaide,AU,138.6,-34.9333,13.66,12.91,12.94,14.17,1009,70,1009,993,10000,4.02,345,8.05,2,Clear,clear sky,01d,34200
Christchurch,NZ,172.6333,-43.5333,10.51,9.55,8.3,10.51,1013,74,1013,1006,10000,0.89,224,1.79,14,Clouds,few clouds,02d,43200
Port Moresby,PG,147.1797,-9.4431,27.35,29.26,27.35,27.35,1011,68,1011,1008,10000,7.31,168,6.77,70,Clouds,broken clouds,04d,36000
Suva,FJ,178.4415,-18.1416,24.4,24.8,24.4,24.4,1011,73,1011,1008,10000,4.63,193,5.02,29,Clouds,scattered clouds,03d,43200
Kuwait City,KW,47.9783,29.3697,34.32,33.37,34.32,34.32,1003,28,1003,1001,10000,5.82,313,10.45,0,Clear,clear sky,01d,10800
Manama,BH,50.5832,26.2154,31.75,37.39,31.75,31.75,1003,63,1003,1003,10000,5.36,343,9.48,0,Clear,clear sky,01d,10800
Sanaa,YE,44.2067,15.3547,18.5,17.01,18.5,18.5,1017,23,1017,764,10000,2.74,35,4.65,40,Clouds,scattered clouds,03d,10800
Damascus,SY,36.2913,33.5102,20.63,20.37,20.63,20.63,1011,62,1011,926,10000,0.79,58,1.38,0,Clear,clear sky,01d,10800
Beirut,LB,35.4944,33.8889,22.43,22.61,22.43,22.43,1011,72,1011,1004,10000,4.23,205,3.89,0,Clear,clear sky,01d,10800
Hyderabad,IN,78.4744,17.3753,32.25,32.46,32.25,32.25,1009,39,1009,946,10000,6.02,347,7.92,75,Clouds,broken clouds,04d,19800
Pune,IN,73.8553,18.5196,28.24,28.63,26.43,28.41,1012,49,1012,939,10000,0.45,175,,42,Clouds,scattered clouds,03d,19800
Ahmedabad,IN,72.6167,23.0333,32.49,35.55,32.49,32.49,1008,51,1008,1003,10000,4.55,235,5.53,15,Clouds,few clouds,02d,19800
Jaipur,IN,75.8167,26.9167,32.05,33.98,32.05,32.05,1006,48,1006,959,10000,6.92,275,8.15,64,Clouds,broken clouds,04d,19800
Lucknow,IN,80.9167,26.85,37.73,38.06,37.73,37.73,1003,27,1003,990,10000,2.79,292,4.17,2,Clear,clear sky,01d,19800
Macau,MO,113.5461,22.2006,26.98,30.68,26.98,26.98,1010,90,1010,1008,9403,6.58,209,10.64,100,Rain,heavy intensity rain,10d,28800
Bishkek,KG,74.59,42.87,25.88,25.62,25.88,25.88,1012,42,1012,914,10000,1.01,333,0.67,100,Clouds,overcast clouds,04d,21600
Tashkent,UZ,69.2163,41.2646,27.84,27.59,27.84,27.84,1011,41,1011,963,10000,1.99,170,1.63,40,Clouds,scattered clouds,03d,18000
Ashgabat,TM,58.3833,37.95,30.6,29.17,30.6,30.6,1016,28,1016,971,10000,4.08,306,4.85,66,Clouds,broken clouds,04d,18000
